ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_337	GH42.hmm	5e-42	0.995536	NODE_133619_length_319_cov_0.995536_1
_338	GH2.hmm	1.5e-29	1.004484	NODE_134476_length_318_cov_1.004484_1
_340	GH130.hmm	4.9e-35	1.366516	NODE_136065_length_316_cov_1.366516_1
_342	GH2.hmm	1.5e-07	0.774194	NODE_140646_length_312_cov_0.774194_1
_343	GH84.hmm	7.8e-21	0.769585	NODE_140678_length_312_cov_0.769585_1
_346	GH130.hmm	3.7e-12	0.777778	NODE_141658_length_311_cov_0.777778_1
_347	GH13_31.hmm	2.3e-52	0.773148	NODE_141767_length_311_cov_0.773148_1
_348	GH112.hmm	4.7e-21	1.107981	NODE_144417_length_308_cov_1.107981_1
_349	GH42.hmm	1.7e-21	0.853774	NODE_145837_length_307_cov_0.853774_1
_350	GH31.hmm	8.3e-14	1.881517	NODE_146168_length_306_cov_1.881517_1
_351	GH112.hmm	3.8e-54	1.746411	NODE_148512_length_304_cov_1.746411_1
_353	GH130.hmm	2.8e-08	1.088235	NODE_155105_length_299_cov_1.088235_2
_354	GH36.hmm	8.9e-46	0.826733	NODE_158014_length_297_cov_0.826733_1
_355	GH35.hmm	4e-38	1.263682	NODE_158658_length_296_cov_1.263682_1
_356	GH112.hmm	2.1e-45	0.980100	NODE_159029_length_296_cov_0.980100_1
_357	GH31.hmm	7.2e-19	1.732323	NODE_162270_length_293_cov_1.732323_1
_359	GH130.hmm	1.4e-21	1.000000	NODE_164314_length_292_cov_1.000000_1
_360	GH130.hmm	5.2e-31	1.143590	NODE_166861_length_290_cov_1.143590_1
_361	GH112.hmm	1.5e-43	1.335052	NODE_168034_length_289_cov_1.335052_1
_362	GH36.hmm	7.5e-45	1.755208	NODE_170511_length_287_cov_1.755208_1
_363	GH112.hmm	3.3e-34	1.166667	NODE_170962_length_287_cov_1.166667_1
_364	GH112.hmm	1.7e-30	0.869110	NODE_173082_length_286_cov_0.869110_1
_365	GH112.hmm	8.2e-28	1.173684	NODE_173953_length_285_cov_1.173684_1
_366	GH31.hmm	7e-29	1.287234	NODE_176702_length_283_cov_1.287234_1
_367	GH67.hmm	1.2e-47	1.494624	NODE_179680_length_281_cov_1.494624_1
_368	GH112.hmm	4.2e-45	1.021505	NODE_180290_length_281_cov_1.021505_1
_369	GH112.hmm	1.5e-32	1.824176	NODE_185749_length_277_cov_1.824176_1
_370	GH2.hmm	5.1e-30	1.225275	NODE_186301_length_277_cov_1.225275_1
_371	GH42.hmm	7.9e-37	1.723757	NODE_187424_length_276_cov_1.723757_1
_374	GH2.hmm	5.8e-32	1.245810	NODE_191160_length_274_cov_1.245810_1
_376	GH130.hmm	2.8e-29	0.921788	NODE_191920_length_274_cov_0.921788_1
_377	GH112.hmm	7.3e-44	2.146893	NODE_193952_length_272_cov_2.146893_1
_378	GH36.hmm	1.6e-44	0.931818	NODE_197023_length_271_cov_0.931818_1
_379	GH112.hmm	9.6e-41	0.942857	NODE_198726_length_270_cov_0.942857_1
_380	GH112.hmm	2.8e-09	1.431034	NODE_199482_length_269_cov_1.431034_1
_382	GH2.hmm	4.6e-19	1.216374	NODE_205173_length_266_cov_1.216374_1
_383	GH2.hmm	2.5e-18	0.976471	NODE_207602_length_265_cov_0.976471_1
_386	GH130.hmm	3.1e-22	1.289157	NODE_214537_length_261_cov_1.289157_1
_387	GH112.hmm	9.7e-42	0.660606	NODE_217574_length_260_cov_0.660606_1
_389	GH130.hmm	5.3e-28	1.067901	NODE_222650_length_257_cov_1.067901_1
_390	GH13_29.hmm	2.2e-31	1.037037	NODE_222700_length_257_cov_1.037037_1
_391	GH130.hmm	9e-22	1.043750	NODE_227110_length_255_cov_1.043750_1
_392	GH13_31.hmm	8.4e-42	0.906250	NODE_227596_length_255_cov_0.906250_1
_393	GH112.hmm	5.3e-29	1.610063	NODE_228205_length_254_cov_1.610063_1
_394	GH112.hmm	1.1e-29	1.770701	NODE_232380_length_252_cov_1.770701_1
_395	GH130.hmm	4.6e-26	0.923567	NODE_234038_length_252_cov_0.923567_1
_396	GH112.hmm	7.4e-25	1.141026	NODE_235255_length_251_cov_1.141026_1
_397	GH130.hmm	2.2e-10	1.012903	NODE_238351_length_250_cov_1.012903_1
_398	GH112.hmm	6.2e-14	0.709677	NODE_238708_length_250_cov_0.709677_1
_399	GH112.hmm	2.3e-38	1.116883	NODE_239754_length_249_cov_1.116883_1
_400	GH67.hmm	4.6e-32	1.077922	NODE_240466_length_249_cov_1.077922_1
_401	GH42.hmm	1.1e-33	0.915033	NODE_243062_length_248_cov_0.915033_1
_402	GH42.hmm	5e-33	2.164474	NODE_243439_length_247_cov_2.164474_1
_403	GH130.hmm	2.6e-19	0.736842	NODE_245806_length_247_cov_0.736842_1
AA total	0
CBM total	0
CE total	0
GH total	368
GT total	0
PL total	0
SLH total	0
