"","Season","Species","Mean","SD","SE"
"368","Summer","Fibrobacter sp. UWB1",0.0279642058165548,0.0484354252675861,0.0279642058165548
"369","Summer","Fibrobacter sp. UWB12",0.0811070373258272,0.0768764679910613,0.0443846494889869
"370","Summer","Fibrobacter sp. UWB16",0,0,0
"371","Summer","Fibrobacter sp. UWB3",0,0,0
"372","Summer","Fibrobacter sp. UWCM",0.0509683995922528,0.0882798576742547,0.0509683995922528
"373","Summer","Fibrobacter sp. UWS1",0.109071243142382,0.0381011823541121,0.0219977278885896
"374","Summer","Fibrobacter sp. UWS4",0,0,0
"375","Summer","Fibrobacter succinogenes",0.0279642058165548,0.0484354252675861,0.0279642058165548
"376","Summer","Fictibacillus gelatini",0,0,0
"377","Summer","Fictibacillus macauensis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"378","Summer","filamentous cyanobacterium ESFC-1",0,0,0
"379","Summer","Firmicutes bacterium",0,0,0
"380","Summer","Firmicutes bacterium ASF500",0,0,0
"381","Summer","Firmicutes bacterium CAG:102",0,0,0
"382","Summer","Firmicutes bacterium CAG:103",0,0,0
"383","Summer","Firmicutes bacterium CAG:110",0.0581028435501293,0.0504241377548694,0.0291123895064286
"384","Summer","Firmicutes bacterium CAG:110_56_8",0,0,0
"385","Summer","Firmicutes bacterium CAG:170",0,0,0
"386","Summer","Firmicutes bacterium CAG:176_63_11",0,0,0
"387","Summer","Firmicutes bacterium CAG:341",0.0279642058165548,0.0484354252675861,0.0279642058165548
"388","Summer","Firmicutes bacterium CAG:41",0.0301386377335744,0.0522016518254634,0.0301386377335744
"389","Summer","Firmicutes bacterium CAG:424",0.0301386377335744,0.0522016518254634,0.0301386377335744
"390","Summer","Firmicutes bacterium CAG:449",0.0279642058165548,0.0484354252675861,0.0279642058165548
"391","Summer","Firmicutes bacterium CAG:475",0,0,0
"392","Summer","Firmicutes bacterium CAG:534",0.0602772754671489,0.104403303650927,0.0602772754671489
"393","Summer","Firmicutes bacterium CAG:646",0.0279642058165548,0.0484354252675861,0.0279642058165548
"394","Summer","Firmicutes bacterium CAG:791",0,0,0
"395","Summer","Firmicutes bacterium CAG:882",0,0,0
"396","Summer","Firmicutes bacterium CAG_194_44_15",0,0,0
"397","Summer","Firmicutes bacterium HGW-Firmicutes-11",0,0,0
"398","Summer","Firmicutes bacterium HGW-Firmicutes-16",0,0,0
"399","Summer","Flammeovirga sp. MY04",0,0,0
"400","Summer","Flavisolibacter tropicus",0.0279642058165548,0.0484354252675861,0.0279642058165548
"401","Summer","Flavobacteriales bacterium 33_180_T64",0.0301386377335744,0.0522016518254634,0.0301386377335744
"402","Summer","Flavobacterium indicum",0.0811070373258272,0.0768764679910613,0.0443846494889869
"403","Summer","Flavobacterium kingsejongi",0.0301386377335744,0.0522016518254634,0.0301386377335744
"404","Summer","Flavobacterium rivuli",0.0811070373258272,0.0768764679910613,0.0443846494889869
"405","Summer","Flavobacterium sp. IMCC34759",0,0,0
"406","Summer","Flavobacterium sp. J27",0,0,0
"407","Summer","Flavobacterium sp. xlx-214",0,0,0
"408","Summer","Flavonifractor sp. An10",0,0,0
"409","Summer","Flavonifractor sp. An100",0.0279642058165548,0.0484354252675861,0.0279642058165548
"410","Summer","Flavonifractor sp. An4",0,0,0
"411","Summer","Flavonifractor sp. An82",0,0,0
"412","Summer","Fusicatenibacter saccharivorans",0,0,0
"413","Summer","Geminicoccus roseus",0,0,0
"414","Summer","Gemmiger sp. An120",0,0,0
"415","Summer","Gemmiger sp. An50",0.0279642058165548,0.0484354252675861,0.0279642058165548
"416","Summer","Geobacter sulfurreducens",0.0811070373258272,0.0768764679910613,0.0443846494889869
"417","Summer","Geofilum rhodophaeum",0.0301386377335744,0.0522016518254634,0.0301386377335744
"418","Summer","Geofilum rubicundum",0,0,0
"419","Summer","Gilliamella apicola",0.0301386377335744,0.0522016518254634,0.0301386377335744
"420","Summer","Gordonibacter sp. An232A",0.0301386377335744,0.0522016518254634,0.0301386377335744
"421","Summer","Halobacillus halophilus",0.0789326054088076,0.076573175739446,0.0442095436258737
"422","Summer","Halobacillus sp. SKP4-6",0,0,0
"423","Summer","Halovibrio sp. YL5-2",0,0,0
"424","Summer","Herbinix hemicellulosilytica",0,0,0
"425","Summer","Hespellia stercorisuis",0,0,0
"426","Summer","Holdemanella biformis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"427","Summer","Holdemania filiformis",0.0301386377335744,0.0522016518254634,0.0301386377335744
"428","Summer","Hungateiclostridium clariflavum",0.0279642058165548,0.0484354252675861,0.0279642058165548
"429","Summer","Hungatella effluvii",0.0811070373258272,0.0768764679910613,0.0443846494889869
"430","Summer","Hungatella hathewayi",0,0,0
"431","Summer","Intestinimonas timonensis",0,0,0
"432","Summer","Johnsonella ignava",0,0,0
"433","Summer","Joostella marina",0,0,0
"434","Summer","Kineothrix alysoides",0.0301386377335744,0.0522016518254634,0.0301386377335744
"435","Summer","Klebsiella oxytoca",0.0279642058165548,0.0484354252675861,0.0279642058165548
"436","Summer","Kosmotoga pacifica",0,0,0
"437","Summer","Lachnoanaerobaculum orale",0.0301386377335744,0.0522016518254634,0.0301386377335744
"438","Summer","Lachnoanaerobaculum saburreum",0,0,0
"439","Summer","Lachnoclostridium phytofermentans",0,0,0
"440","Summer","Lachnoclostridium sp. An131",0,0,0
"441","Summer","Lachnoclostridium sp. An14",0.0279642058165548,0.0484354252675861,0.0279642058165548
"442","Summer","Lachnoclostridium sp. An169",0.0279642058165548,0.0484354252675861,0.0279642058165548
"443","Summer","Lachnoclostridium sp. An196",0,0,0
"444","Summer","Lachnoclostridium sp. An298",0,0,0
"445","Summer","Lachnospiraceae bacterium",0.443381838335538,0.505976628439445,0.292125742633173
"446","Summer","Lachnospiraceae bacterium 10-1",0.0581028435501293,0.0504241377548694,0.0291123895064286
"447","Summer","Lachnospiraceae bacterium A4",0.169959666816348,0.220754902426698,0.127452902340984
"448","Summer","Lachnospiraceae bacterium AB2028",0.0301386377335744,0.0522016518254634,0.0301386377335744
"449","Summer","Lachnospiraceae bacterium AC2031",0.0279642058165548,0.0484354252675861,0.0279642058165548
"450","Summer","Lachnospiraceae bacterium AD3010",0.0301386377335744,0.0522016518254634,0.0301386377335744
"451","Summer","Lachnospiraceae bacterium G11",0.0301386377335744,0.0522016518254634,0.0301386377335744
"452","Summer","Lachnospiraceae bacterium MA2020",0.0509683995922528,0.0882798576742547,0.0509683995922528
"453","Summer","Lachnospiraceae bacterium MC2017",0,0,0
"454","Summer","Lachnospiraceae bacterium MD308",0.0838926174496644,0.145306275802758,0.0838926174496644
"455","Summer","Lachnospiraceae bacterium MD335",0.398022177182826,0.474291523443367,0.273832338734386
"456","Summer","Lachnospiraceae bacterium ND2006",0.0279642058165548,0.0484354252675861,0.0279642058165548
"457","Summer","Lachnospiraceae bacterium NE2001",0,0,0
"458","Summer","Lachnospiraceae bacterium NK4A136",0,0,0
"459","Summer","Lachnospiraceae bacterium NK4A179",0,0,0
"460","Summer","Lachnospiraceae bacterium NLAE-zl-G231",0,0,0
"461","Summer","Lachnospiraceae bacterium TF09-5",0,0,0
"462","Summer","Lachnospiraceae bacterium V9D3004",0,0,0
"463","Summer","Lachnospiraceae bacterium WCA-9-b2",0,0,0
"464","Summer","Lachnospiraceae bacterium XPB1003",0,0,0
"465","Summer","Lachnotalea glycerini",0.0602772754671489,0.104403303650927,0.0602772754671489
"466","Summer","Lachnotalea sp. AF33-28",0,0,0
"467","Summer","Lacrimispora saccharolytica",0.0811070373258272,0.0768764679910613,0.0443846494889869
"468","Summer","Lacrimispora sphenoides",0.0509683995922528,0.0882798576742547,0.0509683995922528
"469","Summer","Lactobacillus animalis",0.223102498325621,0.098395922619115,0.0568089124113076
"470","Summer","Lactobacillus delbrueckii",0,0,0
"471","Summer","Lactobacillus helveticus",0,0,0
"472","Summer","Lactobacillus murinus",0.0581028435501293,0.0504241377548694,0.0291123895064286
"473","Summer","Lactobacillus reuteri",0,0,0
"474","Summer","Lactobacillus ruminis",0.0581028435501293,0.0504241377548694,0.0291123895064286
"475","Summer","Lactonifactor longoviformis",0,0,0
"476","Summer","Leptotrichia sp. oral taxon 215",0,0,0
"477","Summer","Lewinella cohaerens",0.0301386377335744,0.0522016518254634,0.0301386377335744
"478","Summer","Listeria weihenstephanensis",0.0509683995922528,0.0882798576742547,0.0509683995922528
"479","Summer","Longibaculum sp. KGMB06250",0.0301386377335744,0.0522016518254634,0.0301386377335744
"480","Summer","Lysinibacillus sp. SGAir0095",0,0,0
"481","Summer","Macrococcus hajekii",0,0,0
"482","Summer","Mailhella massiliensis",0.101936799184506,0.176559715348509,0.101936799184506
"483","Summer","Mangrovibacterium diazotrophicum",0.0301386377335744,0.0522016518254634,0.0301386377335744
"484","Summer","Maribacter flavus",0,0,0
"485","Summer","Marinifilum fragile",0.0301386377335744,0.0522016518254634,0.0301386377335744
"486","Summer","Marvinbryantia formatexigens",0.0581028435501293,0.0504241377548694,0.0291123895064286
"487","Summer","Massilibacterium senegalense",0.0301386377335744,0.0522016518254634,0.0301386377335744
"488","Summer","Massilimicrobiota timonensis",0,0,0
"489","Summer","Megasphaera massiliensis",0,0,0
"490","Summer","Merdimonas faecis",0.0581028435501293,0.0504241377548694,0.0291123895064286
"491","Summer","Methanosarcina acetivorans",0,0,0
"492","Summer","Methylobacter marinus",0,0,0
"493","Summer","Methylobacter sp.",0.0301386377335744,0.0522016518254634,0.0301386377335744
"494","Summer","Microvirga tunisiensis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"495","Summer","Mucilaginibacter corticis",0,0,0
"496","Summer","Mucilaginibacter endophyticus",0,0,0
"497","Summer","Mucilaginibacter sp. PPCGB 2223",0,0,0
"498","Summer","Mucilaginibacter yixingensis",0,0,0
"499","Summer","Muribaculaceae bacterium",0.378793277226217,0.257878447069991,0.148886190834062
"500","Summer","Muribaculaceae bacterium Isolate-002 (NCI)",0.169959666816348,0.220754902426698,0.127452902340984
"501","Summer","Muribaculaceae bacterium Isolate-004 (NCI)",0.0301386377335744,0.0522016518254634,0.0301386377335744
"502","Summer","Muribaculaceae bacterium Isolate-013 (NCI)",0.560236251834481,0.322410051340261,0.186143529930741
"503","Summer","Muribaculaceae bacterium Isolate-037 (Harlan)",0.225276930242641,0.0634349726751957,0.0366241985500608
"504","Summer","Muribaculaceae bacterium Isolate-080 (Janvier)",0.276245329834893,0.02741012666298,0.0158252440073932
"505","Summer","Muribaculaceae bacterium Isolate-102 (HZI)",0.0301386377335744,0.0522016518254634,0.0301386377335744
"506","Summer","Muribaculaceae bacterium Isolate-104 (HZI)",0.160039642734635,0.126283304784179,0.0729097000113014
"507","Summer","Muribaculaceae bacterium Isolate-110 (HZI)",1.70348036656076,0.404584128083915,0.233586755259098
"508","Summer","Muribaculum intestinale",0.118380119017278,0.138873593181367,0.0801787064065927
"509","Summer","Muribaculum sp. H5",0.192352712385229,0.167476323110556,0.0966925002307683
"510","Summer","Muribaculum sp. TLL-A4",0.0301386377335744,0.0522016518254634,0.0301386377335744
"511","Summer","Muricauda olearia",0.0301386377335744,0.0522016518254634,0.0301386377335744
"512","Summer","Mycoplasma sp. CAG:472",0,0,0
"513","Summer","Mycoplasma sp. CAG:877",0.0602772754671489,0.104403303650927,0.0602772754671489
"514","Summer","Mycoplasma sp. CAG:956",0.0301386377335744,0.0522016518254634,0.0301386377335744
"515","Summer","Niameybacter massiliensis",0,0,0
"516","Summer","Nocardioides exalbidus",0,0,0
"517","Summer","Novosphingobium barchaimii",0,0,0
"518","Summer","Oblitimonas alkaliphila",0,0,0
"519","Summer","Ochrobactrum intermedium",0,0,0
"520","Summer","Ochrovirga pacifica",0.0789326054088076,0.076573175739446,0.0442095436258737
"521","Summer","Odoribacter laneus CAG:561",0,0,0
"522","Summer","Odoribacter sp. AF15-53",0,0,0
"523","Summer","Odoribacter sp. Z80",0.101936799184506,0.176559715348509,0.101936799184506
"524","Summer","Odoribacter splanchnicus",0.0509683995922528,0.0882798576742547,0.0509683995922528
"525","Summer","Olivibacter jilunii",0,0,0
"526","Summer","Oribacterium sp. C9",0,0,0
"527","Summer","Oribacterium sp. FC2011",0.0301386377335744,0.0522016518254634,0.0301386377335744
"528","Summer","Oribacterium sp. P6A1",0,0,0
"529","Summer","Oscillibacter ruminantium",0.0279642058165548,0.0484354252675861,0.0279642058165548
"530","Summer","Oscillibacter sp. 1-3",0.0301386377335744,0.0522016518254634,0.0301386377335744
"531","Summer","Oscillibacter sp. 57_20",0,0,0
"532","Summer","Oscillibacter sp. CAG:155",0.0581028435501293,0.0504241377548694,0.0291123895064286
"533","Summer","Oscillibacter sp. PC13",0.0559284116331096,0.0968708505351721,0.0559284116331096
"534","Summer","Oscillibacter valericigenes",0,0,0
"535","Summer","Ottowia sp. GY511",0.109071243142382,0.0381011823541121,0.0219977278885896
"536","Summer","Paenibacillus cellulosilyticus",0,0,0
"537","Summer","Paenibacillus elgii",0,0,0
"538","Summer","Paenibacillus glycanilyticus",0,0,0
"539","Summer","Paenibacillus ihuae",0,0,0
"540","Summer","Paenibacillus odorifer",0.0860670493666841,0.0839771142933657,0.0484842095430427
"541","Summer","Paenibacillus protaetiae",0.0581028435501293,0.0504241377548694,0.0291123895064286
"542","Summer","Paenibacillus sp. 14171R-81",0,0,0
"543","Summer","Paenibacillus sp. JDR-2",0.0279642058165548,0.0484354252675861,0.0279642058165548
"544","Summer","Paenibacillus sp. Soil522",0,0,0
"545","Summer","Paenibacillus sp. Soil750",0,0,0
"546","Summer","Paenibacillus spiritus",0,0,0
"547","Summer","Paeniclostridium sordellii",0.0301386377335744,0.0522016518254634,0.0301386377335744
"548","Summer","Paenisporosarcina antarctica",0,0,0
"549","Summer","Paludibacter sp. 221",0,0,0
"550","Summer","Papillibacter cinnamivorans",0,0,0
"551","Summer","Parabacteroides distasonis",0.817252681712764,0.264587060102763,0.152759410374422
"552","Summer","Parabacteroides goldsteinii",0.266936453959997,0.184623353995844,0.106592343128192
"553","Summer","Parabacteroides gordonii",0.111245675059402,0.0973482115767336,0.0562040161589558
"554","Summer","Parabacteroides johnsonii",0.353003503326681,0.150391172010669,0.0868283836441033
"555","Summer","Parabacteroides massiliensis",0,0,0
"556","Summer","Parabacteroides merdae",0.49377666791284,0.361018423281521,0.208434083864
"557","Summer","Parabacteroides sp. 20_3",0.0279642058165548,0.0484354252675861,0.0279642058165548
"558","Summer","Parabacteroides sp. AF14-59",0.0279642058165548,0.0484354252675861,0.0279642058165548
"559","Summer","Parabacteroides sp. AF19-14",0,0,0
"560","Summer","Parabacteroides sp. An277",0.0279642058165548,0.0484354252675861,0.0279642058165548
"561","Summer","Parabacteroides sp. CAG:409",0.0559284116331096,0.0968708505351721,0.0559284116331096
"562","Summer","Parabacteroides sp. CH2-D42-20",0.243321111977482,0.230629403973184,0.133153948466961
"563","Summer","Parabacteroides sp. D13",0.0811070373258272,0.0768764679910613,0.0443846494889869
"564","Summer","Parabacteroides sp. ZJ-118",0.167174086692511,0.013973341018526,0.00806751219852445
"565","Summer","Paraliobacillus sediminis",0.0301386377335744,0.0522016518254634,0.0301386377335744
"566","Summer","Parapedobacter sp. SGR-10",0.0279642058165548,0.0484354252675861,0.0279642058165548
"567","Summer","Paraprevotella clara",0.0811070373258272,0.0768764679910613,0.0443846494889869
"568","Summer","Paraprevotella clara CAG:116",0.0581028435501293,0.0504241377548694,0.0291123895064286
"569","Summer","Paraprevotella xylaniphila",0.139209880875956,0.0498996378479077,0.0288095693439544
"570","Summer","Patescibacteria group bacterium",0,0,0
"571","Summer","Pedobacter changchengzhani",0,0,0
"572","Summer","Pedobacter heparinus",0.0509683995922528,0.0882798576742547,0.0509683995922528
"573","Summer","Pedobacter petrophilus",0.0301386377335744,0.0522016518254634,0.0301386377335744
"574","Summer","Pelotomaculum schinkii",0,0,0
"575","Summer","Pelotomaculum sp. FP",0,0,0
"576","Summer","Peptococcaceae bacterium 1109",0,0,0
"577","Summer","Peptostreptococcaceae bacterium",0,0,0
"578","Summer","Photobacterium sanctipauli",0.0509683995922528,0.0882798576742547,0.0509683995922528
"579","Summer","Planococcus salinus",0,0,0
"580","Summer","Polaribacter sp. 20A6",0.0509683995922528,0.0882798576742547,0.0509683995922528
"581","Summer","Pontibacter oryzae",0.0581028435501293,0.0504241377548694,0.0291123895064286
"582","Summer","Porphyromonadaceae bacterium",0.0509683995922528,0.0882798576742547,0.0509683995922528
"583","Summer","Porphyromonadaceae bacterium NLAE-zl-C104",0,0,0
"584","Summer","Porphyromonas catoniae",0.0279642058165548,0.0484354252675861,0.0279642058165548
"585","Summer","Porphyromonas gingivicanis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"586","Summer","Porphyromonas levii",0.0301386377335744,0.0522016518254634,0.0301386377335744
"587","Summer","Porphyromonas somerae",0.0509683995922528,0.0882798576742547,0.0509683995922528
"588","Summer","Porphyromonas sp. 31_2",0.0279642058165548,0.0484354252675861,0.0279642058165548
"589","Summer","Prevotella albensis",0.0860670493666841,0.0839771142933657,0.0484842095430427
"590","Summer","Prevotella baroniae",0.13207543691808,0.157103904312489,0.0907039814455568
"591","Summer","Prevotella brevis",0,0,0
"592","Summer","Prevotella bryantii",0,0,0
"593","Summer","Prevotella buccae",0,0,0
"594","Summer","Prevotella copri",0.362312379201577,0.0568291219637537,0.0328103088635833
"595","Summer","Prevotella corporis",0,0,0
"596","Summer","Prevotella denticola",0,0,0
"597","Summer","Prevotella enoeca",0.109071243142382,0.0381011823541121,0.0219977278885896
"598","Summer","Prevotella marshii",0.0581028435501293,0.0504241377548694,0.0291123895064286
"599","Summer","Prevotella melaninogenica",0.0279642058165548,0.0484354252675861,0.0279642058165548
"600","Summer","Prevotella nanceiensis",0.0509683995922528,0.0882798576742547,0.0509683995922528
"601","Summer","Prevotella oryzae",0,0,0
"602","Summer","Prevotella paludivivens",0,0,0
"603","Summer","Prevotella pectinovora",0.218142486284764,0.0762023647082241,0.0439954557771792
"604","Summer","Prevotella rara",0.0279642058165548,0.0484354252675861,0.0279642058165548
"605","Summer","Prevotella ruminicola",0.13207543691808,0.157103904312489,0.0907039814455568
"606","Summer","Prevotella sp. 885",0.116205687100259,0.100848275509739,0.0582247790128572
"607","Summer","Prevotella sp. BCRC 81118",0,0,0
"608","Summer","Prevotella sp. BP1-145",0.109071243142382,0.0381011823541121,0.0219977278885896
"609","Summer","Prevotella sp. CAG:1031",0.0509683995922528,0.0882798576742547,0.0509683995922528
"610","Summer","Prevotella sp. CAG:1058",0.0279642058165548,0.0484354252675861,0.0279642058165548
"611","Summer","Prevotella sp. CAG:1092",0,0,0
"612","Summer","Prevotella sp. CAG:1124",0.0279642058165548,0.0484354252675861,0.0279642058165548
"613","Summer","Prevotella sp. CAG:1185",0.0279642058165548,0.0484354252675861,0.0279642058165548
"614","Summer","Prevotella sp. CAG:279",0,0,0
"615","Summer","Prevotella sp. CAG:485",0.0301386377335744,0.0522016518254634,0.0301386377335744
"616","Summer","Prevotella sp. CAG:732",0.0279642058165548,0.0484354252675861,0.0279642058165548
"617","Summer","Prevotella sp. CAG:755",0.0811070373258272,0.0768764679910613,0.0443846494889869
"618","Summer","Prevotella sp. CAG:873",0.0279642058165548,0.0484354252675861,0.0279642058165548
"619","Summer","Prevotella sp. CAG:891",0.111245675059402,0.0973482115767336,0.0562040161589558
"620","Summer","Prevotella sp. khp1",0.0559284116331096,0.0968708505351721,0.0559284116331096
"621","Summer","Prevotella sp. khp7",0.137035448958937,0.0410534980785531,0.0237022481668284
"622","Summer","Prevotella sp. lc2012",0,0,0
"623","Summer","Prevotella sp. MA2016",0,0,0
"624","Summer","Prevotella sp. Marseille-P4119",0.0279642058165548,0.0484354252675861,0.0279642058165548
"625","Summer","Prevotella sp. MGM1",0.0811070373258272,0.0768764679910613,0.0443846494889869
"626","Summer","Prevotella sp. MGM2",0,0,0
"627","Summer","Prevotella sp. OH937_COT-195",0.0581028435501293,0.0504241377548694,0.0291123895064286
"628","Summer","Prevotella sp. oral taxon 376",0.0581028435501293,0.0504241377548694,0.0291123895064286
"629","Summer","Prevotella sp. oral taxon 820",0,0,0
"630","Summer","Prevotella sp. P2-180",0.137035448958937,0.0410534980785531,0.0237022481668284
"631","Summer","Prevotella sp. P3-122",0.137035448958937,0.0410534980785531,0.0237022481668284
"632","Summer","Prevotella sp. P4-119",0.0301386377335744,0.0522016518254634,0.0301386377335744
"633","Summer","Prevotella sp. P4-67",0,0,0
"634","Summer","Prevotella sp. P5-50",0.0301386377335744,0.0522016518254634,0.0301386377335744
"635","Summer","Prevotella sp. P5-64",0.0301386377335744,0.0522016518254634,0.0301386377335744
"636","Summer","Prevotella sp. P5-92",0.109071243142382,0.0381011823541121,0.0219977278885896
"637","Summer","Prevotella sp. P6B1",0.0509683995922528,0.0882798576742547,0.0509683995922528
"638","Summer","Prevotella sp. P6B4",0,0,0
"639","Summer","Prevotella sp. RM4",0.139209880875956,0.0498996378479077,0.0288095693439544
"640","Summer","Prevotella sp. tc2-28",0.0882414812837037,0.0904943192825163,0.0522469195978927
"641","Summer","Prevotella sp. tf2-5",0.0811070373258272,0.0768764679910613,0.0443846494889869
"642","Summer","Prevotella stercorea",0.0279642058165548,0.0484354252675861,0.0279642058165548
"643","Summer","Prevotella timonensis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"644","Summer","Prevotellaceae bacterium HUN156",0.109071243142382,0.0381011823541121,0.0219977278885896
"645","Summer","Prevotellaceae bacterium LKV-178-WT-2A",0.0509683995922528,0.0882798576742547,0.0509683995922528
"646","Summer","Prevotellaceae bacterium MN60",0.0279642058165548,0.0484354252675861,0.0279642058165548
"647","Summer","Prolixibacter bellariivorans",0.0301386377335744,0.0522016518254634,0.0301386377335744
"648","Summer","Proteiniphilum sp. X52",0.0301386377335744,0.0522016518254634,0.0301386377335744
"649","Summer","Proteobacteria bacterium CAG:495",0,0,0
"650","Summer","Pseudobacteroides cellulosolvens",0,0,0
"651","Summer","Pseudobutyrivibrio sp. ACV-2",0,0,0
"652","Summer","Pseudobutyrivibrio xylanivorans",0,0,0
"653","Summer","Pseudoflavonifractor sp. 60",0,0,0
"654","Summer","Pseudoflavonifractor sp. AF19-9AC",0,0,0
"655","Summer","Pseudoflavonifractor sp. An184",0.0279642058165548,0.0484354252675861,0.0279642058165548
"656","Summer","Pseudoflavonifractor sp. Marseille-P3106",0.0279642058165548,0.0484354252675861,0.0279642058165548
"657","Summer","Pseudomonas fluorescens",0.0301386377335744,0.0522016518254634,0.0301386377335744
"658","Summer","Pseudoramibacter alactolyticus",0,0,0
"659","Summer","Psychroflexus sp. MES1-P1E",0.0811070373258272,0.0768764679910613,0.0443846494889869
"660","Summer","Puteibacter caeruleilacunae",0,0,0
"661","Summer","Rhodanobacter spathiphylli",0,0,0
"662","Summer","Rikenellaceae bacterium",0.215968054367744,0.112049490076027,0.0646918032579544
"663","Summer","Robiginitalea myxolifaciens",0,0,0
"664","Summer","Robinsoniella sp. KNHs210",0.0301386377335744,0.0522016518254634,0.0301386377335744
"665","Summer","Roseburia faecis",0.0301386377335744,0.0522016518254634,0.0301386377335744
"666","Summer","Roseburia hominis",0.174308530650388,0.151272413264608,0.0873371685192858
"667","Summer","Roseburia intestinalis",0,0,0
"668","Summer","Roseburia inulinivorans",0.0581028435501293,0.0504241377548694,0.0291123895064286
"669","Summer","Roseburia sp. CAG:100",0.0301386377335744,0.0522016518254634,0.0301386377335744
"670","Summer","Roseburia sp. CAG:182",0.160039642734635,0.126283304784179,0.0729097000113014
"671","Summer","Roseburia sp. CAG:309",0,0,0
"672","Summer","Roseburia sp. MUC/MUC-530-WT-4D",0.0509683995922528,0.0882798576742547,0.0509683995922528
"673","Summer","Roseburia sp. OF03-24",0.0279642058165548,0.0484354252675861,0.0279642058165548
"674","Summer","Ruminococcaceae bacterium",0.197312724426086,0.0644604042848639,0.0372162317659383
"675","Summer","Ruminococcaceae bacterium YAD3003",0,0,0
"676","Summer","Ruminococcus albus",0.223102498325621,0.098395922619115,0.0568089124113076
"677","Summer","Ruminococcus champanellensis",0,0,0
"678","Summer","Ruminococcus faecis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"679","Summer","Ruminococcus flavefaciens",0.141995460999794,0.173629554982988,0.100245070308703
"680","Summer","Ruminococcus sp. 37_24",0,0,0
"681","Summer","Ruminococcus sp. AF16-50",0,0,0
"682","Summer","Ruminococcus sp. AF17-22AC",0.0279642058165548,0.0484354252675861,0.0279642058165548
"683","Summer","Ruminococcus sp. AF31-14BH",0,0,0
"684","Summer","Ruminococcus sp. AM42-10AC",0.0509683995922528,0.0882798576742547,0.0509683995922528
"685","Summer","Ruminococcus sp. CAG:254",0.0279642058165548,0.0484354252675861,0.0279642058165548
"686","Summer","Ruminococcus sp. CAG:330",0.0279642058165548,0.0484354252675861,0.0279642058165548
"687","Summer","Ruminococcus sp. CAG:382",0,0,0
"688","Summer","Ruminococcus sp. CAG:403",0,0,0
"689","Summer","Ruminococcus sp. CAG:563",0,0,0
"690","Summer","Ruminococcus sp. CAG:624",0.0279642058165548,0.0484354252675861,0.0279642058165548
"691","Summer","Ruminococcus sp. OM05-10BH",0.0301386377335744,0.0522016518254634,0.0301386377335744
"692","Summer","Ruminococcus sp. OM07-7",0,0,0
"693","Summer","Ruminococcus sp. OM08-7",0.0279642058165548,0.0484354252675861,0.0279642058165548
"694","Summer","Salimicrobium salexigens",0.0279642058165548,0.0484354252675861,0.0279642058165548
"695","Summer","Salinimicrobium terrae",0,0,0
"696","Summer","Sanguibacteroides justesenii",0.0301386377335744,0.0522016518254634,0.0301386377335744
"697","Summer","Schaedlerella arabinosiphila",0,0,0
"698","Summer","Scytonema hofmannii",0.0581028435501293,0.0504241377548694,0.0291123895064286
"699","Summer","Sedimenticola selenatireducens",0,0,0
"700","Summer","Sediminibacillus massiliensis",0,0,0
"701","Summer","Segetibacter koreensis",0.109071243142382,0.0381011823541121,0.0219977278885896
"702","Summer","Selenomonas ruminantium",0,0,0
"703","Summer","Sphaerochaeta halotolerans",0,0,0
"704","Summer","Sphaerochaeta pleomorpha",0.0301386377335744,0.0522016518254634,0.0301386377335744
"705","Summer","Sphingobacteriales bacterium",0.220316918201784,0.119404089996717,0.0689379835019466
"706","Summer","Sphingobacterium faecium",0,0,0
"707","Summer","Sphingobacterium haloxyli",0.0279642058165548,0.0484354252675861,0.0279642058165548
"708","Summer","Sphingobacterium lactis",0.0279642058165548,0.0484354252675861,0.0279642058165548
"709","Summer","Sphingobacterium sp. M05W1-28",0,0,0
"710","Summer","Sphingobacterium sp. SSI9",0.0301386377335744,0.0522016518254634,0.0301386377335744
"711","Summer","Sphingomonas asaccharolytica",0,0,0
"712","Summer","Spirosoma spitsbergense",0,0,0
"713","Summer","Sporobacter termitidis",0,0,0
"714","Summer","Sporosarcina sp. P13",0,0,0
"715","Summer","Sporotomaculum syntrophicum",0.0581028435501293,0.0504241377548694,0.0291123895064286
"716","Summer","Streptococcus equinus",0,0,0
"717","Summer","Streptococcus marmotae",0.0860670493666841,0.0839771142933657,0.0484842095430427
"718","Summer","Streptococcus porci",0,0,0
"719","Summer","Streptococcus uberis",0,0,0
"720","Summer","Subdoligranulum sp. AF14-43",0,0,0
"721","Summer","Subdoligranulum sp. OF01-18",0,0,0
"722","Summer","Subdoligranulum variabile",0,0,0
"723","Summer","Succiniclasticum ruminis",0,0,0
"724","Summer","Sulfurovum riftiae",0,0,0
"725","Summer","Tannerella forsythia",0,0,0
"726","Summer","Tannerella sp. CAG:118",0,0,0
"727","Summer","Tannerella sp. CAG:51",0.0301386377335744,0.0522016518254634,0.0301386377335744
"728","Summer","Tannerella sp. oral taxon 808",0,0,0
