ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_347	GH112.hmm	3.8e-45	1.144068	NODE_132567_length_331_cov_1.144068_1
_348	GH2.hmm	3.7e-23	2.531915	NODE_133040_length_330_cov_2.531915_1
_349	GH130.hmm	2.4e-26	0.991453	NODE_134371_length_329_cov_0.991453_1
_350	GH110.hmm	8.6e-52	1.460870	NODE_137636_length_325_cov_1.460870_1
_351	GH130.hmm	3.6e-20	0.726087	NODE_138283_length_325_cov_0.726087_1
_352	GH36.hmm	1.2e-43	1.401747	NODE_138593_length_324_cov_1.401747_1
_354	GH130.hmm	4.7e-29	1.091703	NODE_138832_length_324_cov_1.091703_1
_356	GH84.hmm	3.5e-13	1.704846	NODE_140372_length_322_cov_1.704846_1
_358	GH130.hmm	1.1e-26	0.715556	NODE_143118_length_320_cov_0.715556_2
_359	GH35.hmm	4.4e-48	1.345291	NODE_144472_length_318_cov_1.345291_1
_360	GH36.hmm	6.8e-46	1.255605	NODE_144515_length_318_cov_1.255605_1
_361	GH2.hmm	2e-29	1.004505	NODE_145884_length_317_cov_1.004505_1
_362	GH2.hmm	2.9e-36	0.823529	NODE_147171_length_316_cov_0.823529_1
_363	GH112.hmm	4e-38	1.272727	NODE_147726_length_315_cov_1.272727_1
_364	GH130.hmm	5.9e-22	0.731818	NODE_148394_length_315_cov_0.731818_1
_365	GH2.hmm	6.9e-20	1.305936	NODE_148719_length_314_cov_1.305936_1
_366	GH112.hmm	2.3e-42	0.788732	NODE_156080_length_308_cov_0.788732_1
_368	GH112.hmm	4.4e-39	0.625592	NODE_158713_length_306_cov_0.625592_1
_369	GH67.hmm	5e-55	1.598086	NODE_160137_length_304_cov_1.598086_1
_370	GH36.hmm	4.3e-49	1.244019	NODE_160452_length_304_cov_1.244019_1
_371	GH84.hmm	4.8e-31	1.071770	NODE_160596_length_304_cov_1.071770_1
_372	GH112.hmm	3.3e-40	1.063107	NODE_164495_length_301_cov_1.063107_1
_373	GH130.hmm	4.2e-21	0.768473	NODE_168938_length_298_cov_0.768473_1
_374	GH112.hmm	5.5e-53	2.306931	NODE_169075_length_297_cov_2.306931_1
_376	GH130.hmm	6.1e-22	0.681592	NODE_171875_length_296_cov_0.681592_1
_377	GH31.hmm	9.1e-20	1.370000	NODE_172319_length_295_cov_1.370000_1
_378	GH27.hmm	7.8e-26	1.110000	NODE_172662_length_295_cov_1.110000_1
_379	GH29.hmm	5.1e-38	0.808081	NODE_176023_length_293_cov_0.808081_1
_380	GH110.hmm	4.8e-23	0.852792	NODE_177302_length_292_cov_0.852792_1
_381	GH2.hmm	5.1e-30	1.143590	NODE_179847_length_290_cov_1.143590_1
_382	GH112.hmm	8.9e-48	0.778351	NODE_182069_length_289_cov_0.778351_1
_383	GH130.hmm	1.3e-20	1.166667	NODE_184346_length_287_cov_1.166667_1
_384	GH36.hmm	1.6e-46	1.460733	NODE_185599_length_286_cov_1.460733_1
_385	GH2.hmm	1.1e-21	0.869110	NODE_186572_length_286_cov_0.869110_1
_386	GH13_31.hmm	7.1e-15	0.784211	NODE_188293_length_285_cov_0.784211_1
_387	GH112.hmm	2.2e-34	0.579787	NODE_191707_length_283_cov_0.579787_1
_388	GH2.hmm	1.5e-29	0.719780	NODE_201736_length_277_cov_0.719780_1
_389	GH2.hmm	9.7e-34	1.546961	NODE_202081_length_276_cov_1.546961_1
_390	GH112.hmm	1.2e-49	1.233333	NODE_204275_length_275_cov_1.233333_1
_391	GH130.hmm	9.9e-18	1.288136	NODE_209593_length_272_cov_1.288136_1
_392	GH130.hmm	1.2e-21	1.210526	NODE_221515_length_266_cov_1.210526_1
_393	GH112.hmm	3.7e-29	1.146199	NODE_221570_length_266_cov_1.146199_1
_394	GH4.hmm	2.4e-18	1.100592	NODE_225534_length_264_cov_1.100592_1
_396	GH130.hmm	1.1e-16	1.000000	NODE_227746_length_263_cov_1.000000_1
_397	GH130.hmm	1.4e-19	1.982036	NODE_228647_length_262_cov_1.982036_1
_398	GH2.hmm	1.9e-34	1.861446	NODE_230800_length_261_cov_1.861446_1
_399	GH112.hmm	3.9e-42	1.686747	NODE_230870_length_261_cov_1.686747_1
_400	GH130.hmm	6e-22	1.200000	NODE_233670_length_260_cov_1.200000_1
_401	GH36.hmm	2.5e-38	1.084848	NODE_233745_length_260_cov_1.084848_1
_402	GH13_31.hmm	2.2e-49	1.400000	NODE_244011_length_255_cov_1.400000_1
_403	GH36.hmm	6e-28	1.201258	NODE_246675_length_254_cov_1.201258_1
_404	GH13_31.hmm	2.7e-09	1.063291	NODE_249195_length_253_cov_1.063291_1
_405	GH2.hmm	1.2e-22	1.426752	NODE_250810_length_252_cov_1.426752_1
_406	GH13_40.hmm	3.6e-37	1.401274	NODE_251107_length_252_cov_1.401274_1
_407	GH130.hmm	7e-15	1.438710	NODE_255712_length_250_cov_1.438710_1
_408	GH112.hmm	2e-21	2.830065	NODE_259777_length_248_cov_2.830065_1
_410	GH130.hmm	5.1e-28	0.771242	NODE_261924_length_248_cov_0.771242_1
_411	GH130.hmm	4.3e-15	0.736842	NODE_265556_length_247_cov_0.736842_1
_412	GH2.hmm	5.4e-23	1.491525	NODE_267591_length_213_cov_1.491525_1
AA total	0
CBM total	0
CE total	0
GH total	373
GT total	0
PL total	0
SLH total	0
