ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_345	GH35.hmm	6.5e-62	1.507973	NODE_129863_length_534_cov_1.507973_1
_346	GH36.hmm	5.7e-39	0.798165	NODE_130729_length_531_cov_0.798165_1
_348	GH110.hmm	2.5e-29	1.156177	NODE_132258_length_524_cov_1.156177_1
_349	GH130.hmm	5.4e-39	1.061321	NODE_133473_length_519_cov_1.061321_1
_350	GH36.hmm	1.1e-51	1.052133	NODE_133962_length_517_cov_1.052133_1
_351	GH2.hmm	8.5e-59	1.288462	NODE_135372_length_511_cov_1.288462_1
_352	GH130.hmm	4.5e-23	1.413203	NODE_137089_length_504_cov_1.413203_1
_353	GH2.hmm	1.4e-48	1.024570	NODE_137692_length_502_cov_1.024570_1
_354	GH13_29.hmm	5.3e-22	1.341584	NODE_138411_length_499_cov_1.341584_1
_355	GH31.hmm	2.7e-16	1.198020	NODE_138455_length_499_cov_1.198020_1
_356	GH42.hmm	2e-21	0.949109	NODE_141432_length_488_cov_0.949109_1
_357	GH42.hmm	3.9e-63	1.764865	NODE_147979_length_465_cov_1.764865_1
_358	GH13_31.hmm	9e-82	1.220708	NODE_149058_length_462_cov_1.220708_1
_359	GH130.hmm	6.2e-30	0.922865	NODE_150468_length_458_cov_0.922865_1
_361	GH2.hmm	7.1e-45	1.270950	NODE_152025_length_453_cov_1.270950_1
_362	GH36.hmm	3.2e-67	1.576271	NODE_153329_length_449_cov_1.576271_1
_363	GH2.hmm	2.3e-28	1.111111	NODE_154567_length_446_cov_1.111111_1
_364	GH27.hmm	3.1e-33	1.284483	NODE_155556_length_443_cov_1.284483_1
_365	GH2.hmm	6.2e-22	1.282421	NODE_155938_length_442_cov_1.282421_1
_366	GH36.hmm	1e-60	1.196481	NODE_158132_length_436_cov_1.196481_1
_367	GH2.hmm	3.1e-19	0.858824	NODE_158716_length_435_cov_0.858824_1
_369	GH130.hmm	2.2e-29	2.081325	NODE_161522_length_427_cov_2.081325_1
_370	GH130.hmm	2.7e-36	1.716049	NODE_164931_length_419_cov_1.716049_1
_371	GH36.hmm	1e-66	0.866460	NODE_166134_length_417_cov_0.866460_1
_372	GH130.hmm	5.6e-29	0.872274	NODE_166561_length_416_cov_0.872274_1
_374	GH130.hmm	1.7e-49	1.379310	NODE_167213_length_414_cov_1.379310_1
_375	GH29.hmm	1.7e-37	1.250804	NODE_171019_length_406_cov_1.250804_1
_376	GH2.hmm	7.7e-48	0.733119	NODE_171266_length_406_cov_0.733119_1
_377	GH2.hmm	1.5e-49	1.435484	NODE_171438_length_405_cov_1.435484_1
_378	GH36.hmm	2e-59	1.225490	NODE_173578_length_401_cov_1.225490_1
_379	GH36.hmm	2.7e-55	0.918033	NODE_174237_length_400_cov_0.918033_1
_380	GH31.hmm	7e-29	0.735099	NODE_176007_length_397_cov_0.735099_1
_381	GH36.hmm	5.9e-62	1.056667	NODE_176946_length_395_cov_1.056667_1
_382	GH13_31.hmm	3.5e-12	0.746667	NODE_177093_length_395_cov_0.746667_1
_383	GH36.hmm	8.5e-63	0.756757	NODE_179411_length_391_cov_0.756757_1
_384	GH130.hmm	1.1e-30	1.894558	NODE_180019_length_389_cov_1.894558_1
_385	GH36.hmm	2.2e-55	1.347222	NODE_183737_length_383_cov_1.347222_1
_386	GH38.hmm	2.5e-33	1.118056	NODE_183910_length_383_cov_1.118056_1
_387	GH36.hmm	5.2e-60	1.137324	NODE_186532_length_379_cov_1.137324_1
_388	GH84.hmm	2.1e-35	0.982332	NODE_187315_length_378_cov_0.982332_1
_389	GH2.hmm	4.3e-38	0.982270	NODE_188014_length_377_cov_0.982270_1
_390	GH36.hmm	7e-66	1.401434	NODE_189757_length_374_cov_1.401434_1
_391	GH112.hmm	2.2e-49	1.187726	NODE_191344_length_372_cov_1.187726_1
_392	GH112.hmm	5.5e-55	0.981818	NODE_192956_length_370_cov_0.981818_1
_393	GH2.hmm	2.5e-28	1.379562	NODE_193373_length_369_cov_1.379562_1
_394	GH2.hmm	2.3e-22	1.657993	NODE_196969_length_364_cov_1.657993_1
_395	GH84.hmm	2.2e-07	0.788104	NODE_197639_length_364_cov_0.788104_1
_397	GH2.hmm	9.8e-24	2.090566	NODE_200227_length_360_cov_2.090566_1
_398	GH36.hmm	8.1e-45	0.996183	NODE_203232_length_357_cov_0.996183_1
_399	GH112.hmm	2.6e-57	1.078431	NODE_209303_length_350_cov_1.078431_1
_400	GH36.hmm	3.6e-42	0.873016	NODE_212328_length_347_cov_0.873016_1
_402	GH130.hmm	2.8e-32	1.322709	NODE_212775_length_346_cov_1.322709_1
_403	GH35.hmm	5.7e-51	1.119522	NODE_212865_length_346_cov_1.119522_1
_404	GH13_29.hmm	6.1e-25	0.896000	NODE_214093_length_345_cov_0.896000_1
_405	GH31.hmm	1.2e-27	1.226721	NODE_216653_length_342_cov_1.226721_1
_406	GH130.hmm	3.8e-29	1.226337	NODE_220829_length_338_cov_1.226337_1
_407	GH112.hmm	7.9e-34	1.028807	NODE_221091_length_338_cov_1.028807_1
_408	GH36.hmm	3.2e-54	1.157025	NODE_221969_length_337_cov_1.157025_1
_410	GH130.hmm	2e-42	0.895833	NODE_224564_length_335_cov_0.895833_1
_411	GH35.hmm	6.2e-35	1.799145	NODE_230738_length_329_cov_1.799145_1
_413	GH130.hmm	4.8e-31	0.717949	NODE_231782_length_329_cov_0.717949_1
_414	GH36.hmm	1.2e-40	1.399142	NODE_232273_length_328_cov_1.399142_1
_416	GH36.hmm	3.1e-31	0.948498	NODE_232941_length_328_cov_0.948498_1
_417	GH112.hmm	1.6e-28	0.729258	NODE_238547_length_324_cov_0.729258_1
_419	GH130.hmm	5.4e-33	1.603524	NODE_240228_length_322_cov_1.603524_1
_420	GH112.hmm	6.7e-33	1.404444	NODE_243214_length_320_cov_1.404444_1
_421	GH112.hmm	8.7e-50	1.279817	NODE_253812_length_313_cov_1.279817_1
_422	GH31.hmm	7.6e-34	1.004630	NODE_257491_length_311_cov_1.004630_1
_423	GH130.hmm	2e-16	1.042254	NODE_262329_length_308_cov_1.042254_1
_424	GH2.hmm	1.5e-19	1.071770	NODE_268970_length_304_cov_1.071770_1
_426	GH130.hmm	1.6e-22	1.071770	NODE_269060_length_304_cov_1.071770_1
_427	GH42.hmm	2.6e-36	1.288462	NODE_270539_length_303_cov_1.288462_1
_428	GH36.hmm	1.7e-43	0.807692	NODE_271390_length_303_cov_0.807692_1
_429	GH36.hmm	6.5e-41	1.634146	NODE_275588_length_300_cov_1.634146_1
_430	GH2.hmm	1.1e-28	1.650246	NODE_279329_length_298_cov_1.650246_1
_432	GH35.hmm	2.3e-41	1.165829	NODE_287355_length_294_cov_1.165829_1
_433	GH110.hmm	2.1e-41	0.560606	NODE_290686_length_293_cov_0.560606_1
_434	GH36.hmm	1.5e-31	0.979592	NODE_294121_length_291_cov_0.979592_1
_435	GH84.hmm	1.6e-23	0.907692	NODE_296209_length_290_cov_0.907692_1
_437	GH13_31.hmm	2.5e-54	1.161458	NODE_302200_length_287_cov_1.161458_1
_438	GH31.hmm	4.7e-29	1.455497	NODE_303930_length_286_cov_1.455497_1
_439	GH36.hmm	4e-37	1.441489	NODE_310530_length_283_cov_1.441489_1
_440	GH36.hmm	4.9e-47	1.806452	NODE_314696_length_281_cov_1.806452_1
_441	GH36.hmm	2.3e-42	1.204301	NODE_315418_length_281_cov_1.204301_1
_442	GH42.hmm	5.6e-23	2.989011	NODE_324088_length_277_cov_2.989011_1
_443	GH112.hmm	1.3e-30	2.110497	NODE_326605_length_276_cov_2.110497_1
_444	GH112.hmm	1.3e-44	1.805556	NODE_329166_length_275_cov_1.805556_1
_446	GH130.hmm	2.6e-18	0.938547	NODE_332975_length_274_cov_0.938547_1
_447	GH36.hmm	7.2e-43	0.927374	NODE_333551_length_274_cov_0.927374_1
_448	GH36.hmm	1.1e-41	1.258427	NODE_334858_length_273_cov_1.258427_1
_449	GH112.hmm	7.5e-14	0.792135	NODE_336310_length_273_cov_0.792135_1
_450	GH4.hmm	1e-19	1.259887	NODE_337455_length_272_cov_1.259887_1
_451	GH112.hmm	4.3e-29	1.259887	NODE_337591_length_272_cov_1.259887_1
_452	GH112.hmm	2.5e-46	1.261364	NODE_340213_length_271_cov_1.261364_1
_454	GH84.hmm	2.3e-10	0.976744	NODE_351534_length_267_cov_0.976744_1
_455	GH36.hmm	1.3e-38	1.305882	NODE_356204_length_265_cov_1.305882_1
_456	GH110.hmm	1.7e-26	1.325444	NODE_358716_length_264_cov_1.325444_1
_457	GH36.hmm	1e-45	1.201183	NODE_359167_length_264_cov_1.201183_1
_458	GH67.hmm	2.2e-47	1.309524	NODE_361862_length_263_cov_1.309524_1
_459	GH36.hmm	9.9e-35	0.964286	NODE_363102_length_263_cov_0.964286_1
_460	GH4.hmm	3e-12	2.000000	NODE_363693_length_262_cov_2.000000_1
_462	GH29.hmm	1.1e-35	0.981818	NODE_371844_length_260_cov_0.981818_1
_463	GH29.hmm	2.2e-13	1.365854	NODE_373106_length_259_cov_1.365854_1
_464	GH36.hmm	4.3e-40	1.037037	NODE_380176_length_257_cov_1.037037_1
_465	GH2.hmm	1.3e-19	1.687500	NODE_384819_length_255_cov_1.687500_1
_466	GH2.hmm	2.5e-22	1.037500	NODE_386747_length_255_cov_1.037500_1
_468	GH130.hmm	8.3e-14	1.383648	NODE_388591_length_254_cov_1.383648_1
_469	GH112.hmm	1.6e-29	0.792453	NODE_390417_length_254_cov_0.792453_1
_470	GH36.hmm	1.7e-41	0.515723	NODE_390626_length_254_cov_0.515723_1
_471	GH2.hmm	6.4e-21	3.379747	NODE_390637_length_253_cov_3.379747_1
_472	GH112.hmm	3.6e-39	0.777070	NODE_396762_length_252_cov_0.777070_1
_475	GH130.hmm	1.2e-07	0.922581	NODE_403265_length_250_cov_0.922581_2
_476	GH42.hmm	6.1e-34	0.714286	NODE_406892_length_249_cov_0.714286_1
_477	GH112.hmm	3e-29	1.467105	NODE_411183_length_247_cov_1.467105_1
_478	GH31.hmm	1.2e-18	0.736842	NODE_414490_length_247_cov_0.736842_1
_479	GH2.hmm	4.9e-07	0.736842	NODE_415100_length_247_cov_0.736842_1
AA total	0
CBM total	1
CE total	0
GH total	429
GT total	0
PL total	0
SLH total	0
