ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_337	GH2.hmm	7.1e-134	1.201584	NODE_25757_length_1484_cov_1.201584_1
_338	GH31.hmm	2.2e-114	2.006618	NODE_26357_length_1455_cov_2.006618_1
_339	GH36.hmm	1.3e-127	1.287202	NODE_26747_length_1439_cov_1.287202_2
_340	GH2.hmm	1.4e-125	1.198553	NODE_29276_length_1339_cov_1.198553_1
_341	GH110.hmm	4.1e-57	1.155462	NODE_30924_length_1285_cov_1.155462_2
_342	GH27.hmm	4.6e-62	1.322553	NODE_31403_length_1270_cov_1.322553_1
_343	GH29.hmm	1.7e-95	1.514184	NODE_32994_length_1223_cov_1.514184_1
_344	GH2.hmm	3e-106	1.064487	NODE_33984_length_1196_cov_1.064487_1
_345	GH36.hmm	3e-90	2.074818	NODE_34128_length_1191_cov_2.074818_1
_346	GH29.hmm	6.6e-80	1.266047	NODE_34957_length_1170_cov_1.266047_1
_347	GH110.hmm	3.9e-68	1.178134	NODE_35486_length_1156_cov_1.178134_1
_348	GH67.hmm	4.7e-146	1.490909	NODE_36101_length_1140_cov_1.490909_1
_349	GH112.hmm	2.3e-192	1.036204	NODE_37098_length_1117_cov_1.036204_1
_350	GH27.hmm	1.7e-55	1.156863	NODE_37209_length_1115_cov_1.156863_2
_351	GH2.hmm	1.9e-34	1.026497	NODE_37257_length_1114_cov_1.026497_1
_352	GH130.hmm	8e-46	1.029880	NODE_37931_length_1099_cov_1.029880_2
_353	GH130.hmm	7.8e-43	1.255694	NODE_39692_length_1061_cov_1.255694_2
_354	GH2.hmm	6.8e-84	1.371102	NODE_39880_length_1057_cov_1.371102_1
_355	GH84.hmm	9.1e-26	1.796025	NODE_40146_length_1051_cov_1.796025_2
_356	GH35.hmm	1e-125	1.436383	NODE_40390_length_1046_cov_1.436383_1
_357	GH35.hmm	4.7e-18	1.327314	NODE_43907_length_981_cov_1.327314_2
_359	GH13_31.hmm	1.4e-26	2.751152	NODE_44917_length_963_cov_2.751152_1
_360	GH130.hmm	1.2e-66	1.330144	NODE_46851_length_931_cov_1.330144_1
_362	GH35.hmm	8.1e-78	1.346988	NODE_47227_length_925_cov_1.346988_1
_363	GH29.hmm	2.2e-39	1.004938	NODE_48479_length_905_cov_1.004938_2
_364	GH31.hmm	3.3e-33	1.986216	NODE_49268_length_893_cov_1.986216_1
_366	GH73.hmm	2.8e-26	1.115288	NODE_49311_length_893_cov_1.115288_1
_367	GH42.hmm	1.1e-98	1.289575	NODE_50818_length_872_cov_1.289575_2
_368	GH2.hmm	2e-91	0.937743	NODE_51279_length_866_cov_0.937743_1
_369	GH112.hmm	9.3e-138	1.776824	NODE_57022_length_794_cov_1.776824_1
_370	GH130.hmm	1.7e-27	1.321908	NODE_59639_length_766_cov_1.321908_2
_373	GH130.hmm	2.4e-40	1.513636	NODE_60699_length_755_cov_1.513636_1
_374	GH130.hmm	5.6e-09	1.401244	NODE_62452_length_738_cov_1.401244_1
_375	GH36.hmm	3.1e-73	1.358521	NODE_64710_length_717_cov_1.358521_1
_376	GH36.hmm	1.2e-100	1.165595	NODE_64734_length_717_cov_1.165595_1
_377	GH42.hmm	4.5e-50	2.092683	NODE_65495_length_710_cov_2.092683_1
_378	GH42.hmm	3.1e-92	1.292230	NODE_68326_length_687_cov_1.292230_1
_380	GH130.hmm	6.2e-73	1.086207	NODE_69839_length_675_cov_1.086207_1
_381	GH31.hmm	1.9e-77	1.214286	NODE_70599_length_669_cov_1.214286_1
_382	GH130.hmm	6.4e-30	0.827526	NODE_70654_length_669_cov_0.827526_1
_383	GH2.hmm	4.3e-43	1.719023	NODE_70684_length_668_cov_1.719023_1
_384	GH2.hmm	4.2e-73	1.184071	NODE_71740_length_660_cov_1.184071_1
_385	GH36.hmm	5.5e-92	1.138889	NODE_75234_length_635_cov_1.138889_1
_386	GH2.hmm	1.2e-47	1.162879	NODE_76986_length_623_cov_1.162879_1
_387	GH36.hmm	8.5e-96	1.333333	NODE_80764_length_599_cov_1.333333_1
_388	GH130.hmm	1.3e-42	1.234940	NODE_81760_length_593_cov_1.234940_1
_389	GH36.hmm	3.7e-80	1.008081	NODE_82319_length_590_cov_1.008081_1
_391	GH130.hmm	1.4e-40	1.357724	NODE_82761_length_587_cov_1.357724_2
_392	GH13_39.hmm	2.9e-78	1.020367	NODE_82990_length_586_cov_1.020367_1
_393	GH2.hmm	7.4e-41	1.149284	NODE_83305_length_584_cov_1.149284_1
_394	GH29.hmm	7.6e-29	1.578512	NODE_84122_length_579_cov_1.578512_1
_395	GH42.hmm	1.7e-36	1.096436	NODE_85472_length_572_cov_1.096436_1
_396	GH36.hmm	8.2e-87	1.512821	NODE_86951_length_563_cov_1.512821_1
_398	GH36.hmm	4.8e-81	1.738255	NODE_90855_length_542_cov_1.738255_1
_399	GH112.hmm	3.2e-36	0.769932	NODE_92521_length_534_cov_0.769932_1
_400	GH112.hmm	1.3e-47	0.769932	NODE_92521_length_534_cov_0.769932_2
_401	GH42.hmm	3.7e-63	1.257541	NODE_93981_length_526_cov_1.257541_1
_402	GH36.hmm	1.8e-75	0.976798	NODE_94053_length_526_cov_0.976798_1
_403	GH2.hmm	4.2e-66	1.430233	NODE_94138_length_525_cov_1.430233_1
_404	GH2.hmm	5e-63	1.201439	NODE_96892_length_512_cov_1.201439_1
_406	GH35.hmm	2.7e-61	1.751208	NODE_97446_length_509_cov_1.751208_1
_407	GH2.hmm	1.3e-34	0.953545	NODE_98611_length_504_cov_0.953545_1
_408	GH36.hmm	5.9e-76	1.059113	NODE_99263_length_501_cov_1.059113_1
_409	GH67.hmm	2.4e-73	1.451948	NODE_103951_length_480_cov_1.451948_1
_410	GH110.hmm	5.5e-66	1.148052	NODE_104020_length_480_cov_1.148052_1
_411	GH36.hmm	2.4e-70	1.015625	NODE_104290_length_479_cov_1.015625_1
_413	GH130.hmm	1e-55	1.028947	NODE_105213_length_475_cov_1.028947_1
_414	GH36.hmm	5.1e-58	1.491979	NODE_106566_length_469_cov_1.491979_1
_415	GH36.hmm	2.3e-59	0.806452	NODE_115667_length_436_cov_0.806452_1
_416	GH42.hmm	6.3e-58	1.376471	NODE_115749_length_435_cov_1.376471_1
_418	GH130.hmm	1.8e-45	1.373457	NODE_120489_length_419_cov_1.373457_1
_419	GH130.hmm	2e-15	0.876972	NODE_122931_length_412_cov_0.876972_2
_420	GH42.hmm	2.8e-50	1.076923	NODE_124424_length_407_cov_1.076923_1
_421	GH2.hmm	2.7e-38	0.714744	NODE_124594_length_407_cov_0.714744_1
_423	GH130.hmm	1.3e-45	0.917492	NODE_127618_length_398_cov_0.917492_1
_424	GH112.hmm	9.2e-63	0.610738	NODE_129503_length_393_cov_0.610738_1
_425	GH130.hmm	6.2e-09	0.763699	NODE_131799_length_387_cov_0.763699_1
_426	GH36.hmm	1.9e-57	0.961938	NODE_132998_length_384_cov_0.961938_1
_427	GH35.hmm	5.8e-50	0.792857	NODE_136870_length_375_cov_0.792857_1
_429	GH130.hmm	4.4e-22	0.749091	NODE_139051_length_370_cov_0.749091_1
_430	GH29.hmm	1.5e-10	1.048689	NODE_142712_length_362_cov_1.048689_1
_431	GH130.hmm	3.1e-08	1.436090	NODE_143027_length_361_cov_1.436090_2
_433	GH130.hmm	8.8e-14	1.082707	NODE_143152_length_361_cov_1.082707_1
_434	GH130.hmm	8.7e-15	1.037879	NODE_144233_length_359_cov_1.037879_1
_436	GH2.hmm	1.8e-34	1.085938	NODE_148291_length_351_cov_1.085938_1
_438	GH42.hmm	1.1e-47	0.910204	NODE_154759_length_340_cov_0.910204_1
_439	GH36.hmm	1.5e-46	0.921488	NODE_156595_length_337_cov_0.921488_1
_440	GH130.hmm	1.2e-22	1.870293	NODE_158127_length_334_cov_1.870293_1
_441	GH110.hmm	1.2e-30	1.575630	NODE_158838_length_333_cov_1.575630_1
_442	GH130.hmm	1.4e-25	2.345992	NODE_159429_length_332_cov_2.345992_1
_443	GH4.hmm	2.8e-33	1.219409	NODE_159609_length_332_cov_1.219409_1
_444	GH110.hmm	8.7e-33	0.940928	NODE_159864_length_332_cov_0.940928_1
_445	GH42.hmm	1.1e-34	0.714894	NODE_161358_length_330_cov_0.714894_1
_446	GH130.hmm	2.1e-25	0.969697	NODE_163960_length_326_cov_0.969697_1
_447	GH36.hmm	1.8e-45	1.471366	NODE_166877_length_322_cov_1.471366_1
_448	GH36.hmm	2e-40	0.743363	NODE_168234_length_321_cov_0.743363_1
_449	GH112.hmm	7.2e-23	0.958525	NODE_175945_length_312_cov_0.958525_2
_450	GH2.hmm	2.9e-26	1.281690	NODE_179409_length_308_cov_1.281690_1
_451	GH110.hmm	3.6e-44	1.042254	NODE_179642_length_308_cov_1.042254_1
_452	GH36.hmm	1.3e-48	0.649289	NODE_181996_length_306_cov_0.649289_1
_454	GH130.hmm	1.1e-41	1.866029	NODE_183102_length_304_cov_1.866029_1
_455	GH36.hmm	2.5e-42	0.811594	NODE_185999_length_302_cov_0.811594_1
_457	GH130.hmm	2.6e-26	0.819512	NODE_188048_length_300_cov_0.819512_1
_458	GH42.hmm	7e-37	1.093137	NODE_188944_length_299_cov_1.093137_1
_459	GH36.hmm	3.5e-36	1.098522	NODE_190058_length_298_cov_1.098522_1
_460	GH42.hmm	1.2e-34	1.088670	NODE_190112_length_298_cov_1.088670_1
_461	GH36.hmm	7.1e-42	0.678218	NODE_191716_length_297_cov_0.678218_1
_464	GH130.hmm	5.8e-25	0.794872	NODE_200023_length_290_cov_0.794872_1
_465	GH36.hmm	6e-45	1.109375	NODE_203351_length_287_cov_1.109375_1
_466	GH130.hmm	3.4e-18	0.838542	NODE_203844_length_287_cov_0.838542_1
_467	GH2.hmm	8.6e-16	0.884211	NODE_206186_length_285_cov_0.884211_1
_468	GH42.hmm	2.2e-34	1.478723	NODE_208228_length_283_cov_1.478723_1
_469	GH36.hmm	4.4e-48	1.193548	NODE_211324_length_281_cov_1.193548_1
_470	GH112.hmm	2.1e-43	1.369565	NODE_213791_length_279_cov_1.369565_1
_473	GH112.hmm	3.1e-42	0.994413	NODE_221578_length_274_cov_0.994413_1
_474	GH112.hmm	8.2e-36	0.932961	NODE_221991_length_274_cov_0.932961_1
_475	GH36.hmm	5.7e-39	0.909605	NODE_225136_length_272_cov_0.909605_1
_476	GH36.hmm	2.2e-43	1.267045	NODE_225865_length_271_cov_1.267045_1
_477	GH130.hmm	3.8e-18	0.960000	NODE_227824_length_270_cov_0.960000_1
_478	GH112.hmm	2.7e-35	1.206897	NODE_229197_length_269_cov_1.206897_1
_479	GH130.hmm	5.7e-22	0.948276	NODE_229809_length_269_cov_0.948276_1
_480	GH42.hmm	1.9e-26	0.767442	NODE_233158_length_267_cov_0.767442_1
_481	GH112.hmm	1.5e-47	0.982353	NODE_236134_length_265_cov_0.982353_1
_483	GH130.hmm	1.1e-13	1.911243	NODE_236602_length_264_cov_1.911243_1
_484	GH130.hmm	3e-19	1.335329	NODE_240476_length_262_cov_1.335329_1
_485	GH2.hmm	1e-29	1.234940	NODE_242305_length_261_cov_1.234940_1
_486	GH36.hmm	1.1e-32	1.030864	NODE_250113_length_257_cov_1.030864_1
_488	GH112.hmm	4.6e-44	0.950000	NODE_254140_length_255_cov_0.950000_1
_489	GH110.hmm	4.1e-35	1.056604	NODE_255368_length_254_cov_1.056604_1
_491	GH130.hmm	1.1e-13	1.056604	NODE_255505_length_254_cov_1.056604_1
_492	GH2.hmm	5.1e-18	1.426752	NODE_258461_length_252_cov_1.426752_1
_493	GH4.hmm	6.4e-27	1.084416	NODE_265386_length_249_cov_1.084416_1
_494	GH2.hmm	7.5e-19	1.084416	NODE_265393_length_249_cov_1.084416_1
_495	GH35.hmm	1.4e-31	1.098039	NODE_266824_length_248_cov_1.098039_1
_496	GH2.hmm	2e-17	1.098039	NODE_267262_length_248_cov_1.098039_1
AA total	0
CBM total	0
CE total	0
GH total	449
GT total	0
PL total	0
SLH total	0
