ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_349	GH112.hmm	8e-178	1.317298	NODE_60106_length_1072_cov_1.317298_1
_350	GH110.hmm	1.6e-45	1.205761	NODE_60485_length_1067_cov_1.205761_2
_351	GH36.hmm	1.9e-101	1.441237	NODE_60615_length_1065_cov_1.441237_1
_352	GH13_29.hmm	5.8e-47	1.480869	NODE_60858_length_1062_cov_1.480869_1
_354	GH130.hmm	6.7e-80	2.378519	NODE_61469_length_1054_cov_2.378519_1
_355	GH2.hmm	1e-69	2.098224	NODE_61662_length_1052_cov_2.098224_1
_357	GH130.hmm	2.2e-21	1.281184	NODE_62644_length_1041_cov_1.281184_1
_358	GH29.hmm	1.6e-51	1.030950	NODE_63470_length_1032_cov_1.030950_1
_359	GH4.hmm	3.4e-59	2.038751	NODE_64092_length_1024_cov_2.038751_1
_360	GH42.hmm	8.4e-69	1.804158	NODE_65441_length_1009_cov_1.804158_1
_361	GH13_31.hmm	1.5e-100	1.619518	NODE_65658_length_1007_cov_1.619518_1
_362	GH4.hmm	3.9e-50	1.592105	NODE_65660_length_1007_cov_1.592105_1
_363	GH84.hmm	4.5e-77	0.962514	NODE_66190_length_1002_cov_0.962514_1
_365	GH130.hmm	3.5e-20	1.365962	NODE_66954_length_994_cov_1.365962_1
_366	GH2.hmm	5.9e-91	1.001126	NODE_68048_length_983_cov_1.001126_1
_367	GH112.hmm	3.8e-171	1.791425	NODE_70456_length_958_cov_1.791425_1
_368	GH130.hmm	7.3e-60	2.064965	NODE_70538_length_957_cov_2.064965_1
_369	GH112.hmm	9.6e-78	1.481176	NODE_71805_length_945_cov_1.481176_2
_370	GH36.hmm	4.8e-68	1.388693	NODE_71926_length_944_cov_1.388693_1
_371	GH2.hmm	4.4e-88	1.718343	NODE_72299_length_940_cov_1.718343_1
_375	GH130.hmm	1.2e-56	1.697006	NODE_73370_length_930_cov_1.697006_1
_377	GH130.hmm	1.3e-58	1.690158	NODE_74720_length_918_cov_1.690158_1
_378	GH35.hmm	3.4e-87	1.068376	NODE_75255_length_914_cov_1.068376_1
_379	GH95.hmm	3.8e-98	2.666259	NODE_75275_length_913_cov_2.666259_1
_380	GH130.hmm	8e-67	1.156212	NODE_75922_length_908_cov_1.156212_1
_381	GH130.hmm	7.5e-71	1.101737	NODE_76707_length_901_cov_1.101737_1
_383	GH130.hmm	1.5e-53	1.605985	NODE_77129_length_897_cov_1.605985_2
_384	GH112.hmm	9.7e-55	1.897114	NODE_77717_length_892_cov_1.897114_2
_385	GH35.hmm	2.3e-77	1.342640	NODE_78828_length_883_cov_1.342640_2
_386	GH112.hmm	3.5e-89	1.779055	NODE_79433_length_878_cov_1.779055_2
_387	GH27.hmm	8.8e-54	0.856594	NODE_79741_length_876_cov_0.856594_1
_388	GH4.hmm	2.9e-63	1.643959	NODE_80013_length_873_cov_1.643959_1
_389	GH2.hmm	7.2e-83	1.512920	NODE_80548_length_869_cov_1.512920_1
_390	GH2.hmm	1.1e-68	0.978008	NODE_80731_length_868_cov_0.978008_1
_391	GH2.hmm	3.5e-55	1.389474	NODE_82355_length_855_cov_1.389474_1
_392	GH112.hmm	4.1e-40	1.078983	NODE_84170_length_842_cov_1.078983_1
_393	GH36.hmm	7e-120	0.979675	NODE_85418_length_833_cov_0.979675_1
_394	GH112.hmm	7.3e-132	1.568707	NODE_85738_length_830_cov_1.568707_1
_395	GH2.hmm	1e-66	1.400279	NODE_88266_length_812_cov_1.400279_1
_396	GH112.hmm	3.5e-50	2.368495	NODE_89094_length_806_cov_2.368495_1
_398	GH36.hmm	2.2e-53	2.186441	NODE_89551_length_803_cov_2.186441_1
_399	GH84.hmm	1.5e-73	1.299572	NODE_90734_length_796_cov_1.299572_1
_400	GH130.hmm	1.2e-30	1.422636	NODE_91157_length_793_cov_1.422636_2
_402	GH130.hmm	3.6e-49	0.984195	NODE_91540_length_791_cov_0.984195_2
_403	GH36.hmm	2.4e-100	1.655523	NODE_92668_length_783_cov_1.655523_1
_404	GH13_31.hmm	1.8e-118	1.136628	NODE_92757_length_783_cov_1.136628_1
_405	GH36.hmm	2.3e-86	1.307918	NODE_93674_length_777_cov_1.307918_1
_406	GH13_31.hmm	6.8e-131	1.883756	NODE_95472_length_766_cov_1.883756_1
_408	GH130.hmm	1.1e-27	2.039098	NODE_96523_length_760_cov_2.039098_2
_409	GH2.hmm	3.2e-32	1.838906	NODE_97770_length_753_cov_1.838906_2
_410	GH35.hmm	1.1e-93	0.928571	NODE_97902_length_753_cov_0.928571_1
_411	GH36.hmm	9.2e-112	1.659021	NODE_98512_length_749_cov_1.659021_1
_412	GH36.hmm	1.1e-102	1.185015	NODE_98579_length_749_cov_1.185015_1
_413	GH13_31.hmm	1.5e-97	1.718894	NODE_99041_length_746_cov_1.718894_1
_414	GH2.hmm	4e-72	1.398764	NODE_99814_length_742_cov_1.398764_1
_415	GH2.hmm	3.5e-64	0.978328	NODE_100086_length_741_cov_0.978328_1
_416	GH112.hmm	3.4e-12	1.550544	NODE_100538_length_738_cov_1.550544_1
_417	GH2.hmm	7.3e-67	1.213729	NODE_101012_length_736_cov_1.213729_1
_418	GH36.hmm	5.1e-96	1.076443	NODE_101044_length_736_cov_1.076443_1
_419	GH13_31.hmm	3.3e-97	1.223437	NODE_101201_length_735_cov_1.223437_1
_421	GH67.hmm	2.2e-118	1.420800	NODE_103990_length_720_cov_1.420800_1
_422	GH112.hmm	2.5e-97	1.361564	NODE_106123_length_709_cov_1.361564_1
_423	GH130.hmm	1.2e-61	1.159609	NODE_106167_length_709_cov_1.159609_1
_425	GH130.hmm	4.9e-63	1.596059	NODE_107092_length_704_cov_1.596059_2
_426	GH36.hmm	2.6e-101	1.239737	NODE_107160_length_704_cov_1.239737_1
_427	GH42.hmm	3.2e-96	1.099174	NODE_108000_length_700_cov_1.099174_1
_428	GH67.hmm	1e-119	1.220367	NODE_109243_length_694_cov_1.220367_1
_430	GH130.hmm	2.4e-21	0.830252	NODE_110126_length_690_cov_0.830252_1
_431	GH110.hmm	3.5e-81	1.632933	NODE_112633_length_678_cov_1.632933_1
_432	GH112.hmm	3.1e-104	1.080756	NODE_112989_length_677_cov_1.080756_1
_433	GH27.hmm	1.2e-51	1.512238	NODE_115229_length_667_cov_1.512238_1
_434	GH36.hmm	2.4e-101	1.360140	NODE_115262_length_667_cov_1.360140_1
_435	GH130.hmm	5.3e-42	1.263620	NODE_115999_length_664_cov_1.263620_2
_436	GH29.hmm	2.6e-54	1.249117	NODE_116639_length_661_cov_1.249117_1
_437	GH130.hmm	5.8e-45	1.065371	NODE_116685_length_661_cov_1.065371_1
_438	GH36.hmm	6.4e-96	1.186170	NODE_117117_length_659_cov_1.186170_1
_440	GH130.hmm	2.7e-46	1.600713	NODE_117745_length_656_cov_1.600713_1
_441	GH2.hmm	7.7e-74	1.327986	NODE_117796_length_656_cov_1.327986_1
_442	GH36.hmm	2.2e-94	0.958855	NODE_118372_length_654_cov_0.958855_1
_443	GH31.hmm	1e-25	0.992806	NODE_119055_length_651_cov_0.992806_1
_444	GH29.hmm	6.7e-50	1.207581	NODE_119491_length_649_cov_1.207581_1
_445	GH112.hmm	1.1e-117	1.182971	NODE_119990_length_647_cov_1.182971_1
_446	GH36.hmm	2.8e-102	1.850829	NODE_122117_length_638_cov_1.850829_1
_447	GH36.hmm	2.4e-101	0.805293	NODE_125986_length_624_cov_0.805293_1
_448	GH2.hmm	6.9e-56	1.115750	NODE_126453_length_622_cov_1.115750_1
_449	GH29.hmm	6.6e-73	0.977143	NODE_126983_length_620_cov_0.977143_1
_450	GH130.hmm	3.7e-59	1.267176	NODE_127177_length_619_cov_1.267176_1
_451	GH112.hmm	3.9e-54	0.976967	NODE_128072_length_616_cov_0.976967_2
_452	GH2.hmm	3.5e-51	2.263566	NODE_129324_length_611_cov_2.263566_1
_455	GH130.hmm	2.1e-28	0.904110	NODE_131005_length_606_cov_0.904110_2
_457	GH130.hmm	4.9e-09	1.880392	NODE_131076_length_605_cov_1.880392_2
_458	GH112.hmm	2.2e-21	1.494118	NODE_131127_length_605_cov_1.494118_1
_459	GH36.hmm	1.6e-98	1.078895	NODE_132112_length_602_cov_1.078895_1
_460	GH130.hmm	4.7e-48	1.740000	NODE_134009_length_595_cov_1.740000_1
_461	GH2.hmm	5e-35	12.997972	NODE_136036_length_588_cov_12.997972_1
_462	GH36.hmm	8.6e-67	1.569388	NODE_137108_length_585_cov_1.569388_1
_463	GH2.hmm	5.8e-40	0.907407	NODE_138517_length_581_cov_0.907407_1
_464	GH130.hmm	4.5e-47	1.358763	NODE_138679_length_580_cov_1.358763_1
_465	GH2.hmm	1.6e-49	1.742204	NODE_139902_length_576_cov_1.742204_1
_466	GH36.hmm	7.1e-94	1.322176	NODE_140954_length_573_cov_1.322176_1
_467	GH2.hmm	6.9e-43	1.071130	NODE_141028_length_573_cov_1.071130_1
_468	GH36.hmm	1.5e-81	0.934461	NODE_142703_length_568_cov_0.934461_1
_469	GH31.hmm	3.8e-57	2.484009	NODE_143754_length_564_cov_2.484009_1
_470	GH13_31.hmm	1.5e-25	1.002137	NODE_144306_length_563_cov_1.002137_1
_471	GH36.hmm	6.4e-66	1.027957	NODE_145323_length_560_cov_1.027957_1
_472	GH35.hmm	3.9e-71	1.204741	NODE_145612_length_559_cov_1.204741_1
_473	GH2.hmm	8.7e-32	0.870824	NODE_151095_length_544_cov_0.870824_1
_474	GH31.hmm	4.3e-42	1.713647	NODE_151569_length_542_cov_1.713647_1
_476	GH13_39.hmm	3.6e-55	1.286047	NODE_157913_length_525_cov_1.286047_1
_477	GH2.hmm	1.9e-41	0.753521	NODE_159658_length_521_cov_0.753521_1
_479	GH130.hmm	2.1e-56	1.225962	NODE_163396_length_511_cov_1.225962_1
_480	GH110.hmm	1e-65	0.735437	NODE_165286_length_507_cov_0.735437_1
_482	GH130.hmm	3.7e-49	1.746959	NODE_165358_length_506_cov_1.746959_1
_483	GH36.hmm	1.4e-80	0.943350	NODE_167785_length_501_cov_0.943350_1
_484	GH2.hmm	2.4e-57	0.921182	NODE_167794_length_501_cov_0.921182_1
_486	GH130.hmm	1.9e-47	1.235732	NODE_168864_length_498_cov_1.235732_1
_487	GH130.hmm	1.4e-28	2.363184	NODE_169087_length_497_cov_2.363184_1
_489	GH130.hmm	6.1e-60	0.972500	NODE_170284_length_495_cov_0.972500_1
_490	GH130.hmm	1e-36	1.258145	NODE_170591_length_494_cov_1.258145_1
_492	GH130.hmm	1e-31	1.272727	NODE_171812_length_491_cov_1.272727_1
_493	GH36.hmm	5.4e-58	1.573980	NODE_173527_length_487_cov_1.573980_1
_494	GH36.hmm	9.9e-71	0.733161	NODE_176597_length_481_cov_0.733161_1
_495	GH36.hmm	3.5e-58	1.104712	NODE_178235_length_477_cov_1.104712_1
_496	GH31.hmm	6.9e-45	1.353100	NODE_183223_length_466_cov_1.353100_1
_497	GH130.hmm	2.9e-38	1.356757	NODE_183721_length_465_cov_1.356757_1
_498	GH2.hmm	1.9e-41	1.322493	NODE_184277_length_464_cov_1.322493_1
_499	GH130.hmm	2.5e-19	0.912807	NODE_185491_length_462_cov_0.912807_1
_500	GH31.hmm	8.4e-39	1.224658	NODE_186309_length_460_cov_1.224658_1
_502	GH36.hmm	1.8e-53	1.416901	NODE_191459_length_450_cov_1.416901_1
_503	GH36.hmm	3.4e-75	0.631728	NODE_192884_length_448_cov_0.631728_1
_504	GH36.hmm	1.2e-65	1.352436	NODE_194740_length_444_cov_1.352436_1
_505	GH42.hmm	6.7e-56	1.143695	NODE_199401_length_436_cov_1.143695_1
_506	GH112.hmm	5.2e-41	0.979351	NODE_200695_length_434_cov_0.979351_1
_507	GH36.hmm	7e-68	1.325444	NODE_200989_length_433_cov_1.325444_1
_509	GH36.hmm	1e-68	0.821429	NODE_202535_length_431_cov_0.821429_1
_511	GH130.hmm	7.1e-46	1.140299	NODE_202897_length_430_cov_1.140299_1
_512	GH36.hmm	3e-64	0.787879	NODE_206151_length_425_cov_0.787879_1
_513	GH36.hmm	3.3e-58	0.676829	NODE_207481_length_423_cov_0.676829_1
_514	GH36.hmm	1.5e-59	0.673780	NODE_207482_length_423_cov_0.673780_1
_515	GH35.hmm	1.9e-08	1.064417	NODE_208408_length_421_cov_1.064417_1
_516	GH2.hmm	2.1e-38	0.861111	NODE_209837_length_419_cov_0.861111_1
_517	GH2.hmm	1e-36	0.859375	NODE_212370_length_415_cov_0.859375_1
_518	GH2.hmm	7.8e-36	0.692790	NODE_213079_length_414_cov_0.692790_1
_519	GH2.hmm	9.4e-29	1.232704	NODE_213363_length_413_cov_1.232704_1
_520	GH13_31.hmm	1.2e-77	0.563291	NODE_215081_length_411_cov_0.563291_1
_522	GH112.hmm	1.3e-70	0.813505	NODE_218247_length_406_cov_0.813505_1
_523	GH2.hmm	3.3e-46	1.657895	NODE_222476_length_399_cov_1.657895_1
_524	GH130.hmm	8.9e-17	1.056291	NODE_224302_length_397_cov_1.056291_2
_526	GH130.hmm	8.2e-17	0.685430	NODE_224546_length_397_cov_0.685430_1
_527	GH130.hmm	9.2e-38	1.634551	NODE_224660_length_396_cov_1.634551_1
_529	GH130.hmm	4e-48	0.926910	NODE_225072_length_396_cov_0.926910_1
_531	GH130.hmm	5e-06	0.803987	NODE_225175_length_396_cov_0.803987_2
_534	GH130.hmm	1.4e-31	1.483333	NODE_225466_length_395_cov_1.483333_1
_535	GH13_31.hmm	9.8e-62	1.110000	NODE_225717_length_395_cov_1.110000_1
_536	GH112.hmm	6.4e-71	2.450847	NODE_228950_length_390_cov_2.450847_1
_537	GH36.hmm	7.7e-57	1.136054	NODE_230031_length_389_cov_1.136054_1
_538	GH4.hmm	1.1e-42	0.954861	NODE_234890_length_383_cov_0.954861_1
_539	GH110.hmm	1.6e-39	0.774306	NODE_235021_length_383_cov_0.774306_1
_540	GH2.hmm	2.7e-23	1.163763	NODE_235495_length_382_cov_1.163763_1
_541	GH130.hmm	5.1e-24	0.979021	NODE_236378_length_381_cov_0.979021_1
_543	GH130.hmm	1.9e-25	0.883803	NODE_238130_length_379_cov_0.883803_1
_544	GH130.hmm	1.4e-10	2.478571	NODE_240696_length_375_cov_2.478571_1
_545	GH36.hmm	2e-54	1.032491	NODE_243531_length_372_cov_1.032491_1
_546	GH2.hmm	5.3e-09	1.621818	NODE_244952_length_370_cov_1.621818_2
_548	GH130.hmm	1.1e-34	0.865455	NODE_245513_length_370_cov_0.865455_1
_549	GH36.hmm	6.1e-48	1.799270	NODE_245764_length_369_cov_1.799270_1
_550	GH36.hmm	4.9e-43	0.683824	NODE_248274_length_367_cov_0.683824_1
_552	GH35.hmm	3.3e-29	1.145522	NODE_251310_length_363_cov_1.145522_1
_553	GH112.hmm	1.5e-47	0.606742	NODE_252728_length_362_cov_0.606742_1
_554	GH36.hmm	4.4e-46	0.800752	NODE_253560_length_361_cov_0.800752_1
_555	GH13_31.hmm	9.1e-23	1.773585	NODE_253719_length_360_cov_1.773585_1
_556	GH2.hmm	8e-25	1.277567	NODE_255781_length_358_cov_1.277567_1
_557	GH130.hmm	1.4e-31	1.354962	NODE_256677_length_357_cov_1.354962_1
_558	GH130.hmm	9.2e-31	1.176245	NODE_257799_length_356_cov_1.176245_1
_559	GH112.hmm	4.2e-49	1.328185	NODE_259540_length_354_cov_1.328185_1
_560	GH112.hmm	1.4e-22	1.262548	NODE_259670_length_354_cov_1.262548_2
_561	GH27.hmm	6.4e-37	0.980695	NODE_259983_length_354_cov_0.980695_1
_563	GH130.hmm	8e-32	1.011673	NODE_261998_length_352_cov_1.011673_1
_565	GH130.hmm	1.9e-24	1.462151	NODE_267702_length_346_cov_1.462151_1
_566	GH95.hmm	1.1e-49	1.334661	NODE_267780_length_346_cov_1.334661_1
_568	GH13_31.hmm	9.7e-28	2.121457	NODE_271739_length_342_cov_2.121457_1
_569	GH36.hmm	8e-44	0.939024	NODE_273478_length_341_cov_0.939024_1
_571	GH130.hmm	3.2e-34	0.884774	NODE_277016_length_338_cov_0.884774_1
_572	GH2.hmm	1.1e-19	1.384298	NODE_277520_length_337_cov_1.384298_1
_573	GH112.hmm	2.1e-51	1.016667	NODE_280203_length_335_cov_1.016667_1
_574	GH130.hmm	1.1e-25	0.928870	NODE_281672_length_334_cov_0.928870_1
_575	GH42.hmm	3.8e-45	0.655462	NODE_283142_length_333_cov_0.655462_1
_577	GH130.hmm	1.4e-15	1.360169	NODE_284704_length_331_cov_1.360169_2
_578	GH130.hmm	2.2e-33	0.949153	NODE_285054_length_331_cov_0.949153_1
_580	GH130.hmm	1.7e-25	1.429787	NODE_285870_length_330_cov_1.429787_1
_582	GH13_31.hmm	6.4e-09	1.101770	NODE_298436_length_321_cov_1.101770_1
_583	GH29.hmm	5e-41	1.251121	NODE_302742_length_318_cov_1.251121_1
_584	GH112.hmm	2.2e-42	1.000000	NODE_303131_length_318_cov_1.000000_1
_586	GH130.hmm	3.1e-22	0.950226	NODE_306257_length_316_cov_0.950226_2
_587	GH36.hmm	3.8e-48	1.018182	NODE_307532_length_315_cov_1.018182_1
_588	GH2.hmm	1.4e-32	2.041096	NODE_308412_length_314_cov_2.041096_1
_590	GH130.hmm	6.6e-06	1.160550	NODE_310583_length_313_cov_1.160550_1
_592	GH130.hmm	8.3e-06	1.133028	NODE_310600_length_313_cov_1.133028_1
_593	GH2.hmm	1.8e-29	1.037209	NODE_315732_length_310_cov_1.037209_1
_595	GH130.hmm	2.2e-28	0.787736	NODE_321342_length_307_cov_0.787736_1
_596	GH112.hmm	5.2e-38	1.047393	NODE_322602_length_306_cov_1.047393_1
_597	GH112.hmm	4.5e-52	0.976303	NODE_322718_length_306_cov_0.976303_1
_598	GH36.hmm	3.9e-49	1.331731	NODE_327442_length_303_cov_1.331731_1
_600	GH130.hmm	1.6e-24	0.855769	NODE_328161_length_303_cov_0.855769_1
_602	GH13_29.hmm	4.1e-08	1.082927	NODE_333358_length_300_cov_1.082927_1
_603	GH112.hmm	2.3e-37	0.804878	NODE_334062_length_300_cov_0.804878_1
_604	GH36.hmm	5.1e-49	2.186275	NODE_334332_length_299_cov_2.186275_1
_605	GH130.hmm	9.1e-25	1.362745	NODE_334759_length_299_cov_1.362745_1
_606	GH31.hmm	2.3e-29	1.381188	NODE_338532_length_297_cov_1.381188_1
_607	GH29.hmm	4.3e-28	1.376238	NODE_338580_length_297_cov_1.376238_1
_608	GH2.hmm	4e-18	0.806931	NODE_339837_length_297_cov_0.806931_1
_609	GH36.hmm	9.7e-44	0.820896	NODE_341661_length_296_cov_0.820896_1
_610	GH42.hmm	9.6e-41	0.919192	NODE_347231_length_293_cov_0.919192_1
_611	GH36.hmm	2.8e-42	0.843434	NODE_347530_length_293_cov_0.843434_1
_612	GH36.hmm	1.2e-47	1.131980	NODE_348863_length_292_cov_1.131980_1
_613	GH130.hmm	1.8e-26	3.908163	NODE_350070_length_291_cov_3.908163_1
_614	GH36.hmm	1.4e-44	1.113402	NODE_355454_length_289_cov_1.113402_1
_615	GH36.hmm	6.6e-47	1.051546	NODE_355525_length_289_cov_1.051546_1
_617	GH130.hmm	1.2e-28	1.155440	NODE_357463_length_288_cov_1.155440_1
_618	GH36.hmm	7e-32	0.953368	NODE_357844_length_288_cov_0.953368_1
_619	GH112.hmm	4.1e-54	0.875000	NODE_360291_length_287_cov_0.875000_1
_620	GH13_29.hmm	2.2e-13	1.515789	NODE_363505_length_285_cov_1.515789_1
_621	GH130.hmm	1.6e-17	0.884211	NODE_364732_length_285_cov_0.884211_1
_622	GH42.hmm	6.3e-23	0.589474	NODE_365395_length_285_cov_0.589474_1
_623	GH36.hmm	1.8e-43	0.888889	NODE_366799_length_284_cov_0.888889_1
_624	GH13_31.hmm	2.3e-54	0.814815	NODE_367496_length_284_cov_0.814815_1
_625	GH42.hmm	2.3e-15	0.893617	NODE_369184_length_283_cov_0.893617_1
_626	GH31.hmm	2.5e-27	1.117647	NODE_371286_length_282_cov_1.117647_1
_627	GH31.hmm	1.2e-20	2.096774	NODE_372529_length_281_cov_2.096774_1
_629	GH130.hmm	4.7e-14	1.081081	NODE_376139_length_280_cov_1.081081_1
_630	GH2.hmm	3.8e-22	0.918033	NODE_381167_length_278_cov_0.918033_1
_632	GH130.hmm	7.3e-32	1.043956	NODE_383469_length_277_cov_1.043956_1
_633	GH112.hmm	3.2e-32	1.939227	NODE_384785_length_276_cov_1.939227_1
_634	GH112.hmm	6.4e-42	1.433333	NODE_387747_length_275_cov_1.433333_1
_635	GH130.hmm	2e-21	1.245810	NODE_390741_length_274_cov_1.245810_1
_636	GH112.hmm	3.3e-33	0.772727	NODE_400250_length_271_cov_0.772727_1
_638	GH112.hmm	2.9e-32	0.649425	NODE_405636_length_269_cov_0.649425_1
_639	GH36.hmm	6.7e-42	1.953488	NODE_408549_length_267_cov_1.953488_1
_641	GH130.hmm	9.3e-20	0.976744	NODE_409877_length_267_cov_0.976744_1
_643	GH130.hmm	4.3e-31	0.641176	NODE_416651_length_265_cov_0.641176_1
_644	GH2.hmm	1.4e-21	0.994083	NODE_418195_length_264_cov_0.994083_1
_645	GH112.hmm	3.8e-42	1.863095	NODE_419764_length_263_cov_1.863095_1
_646	GH13_31.hmm	1.8e-40	1.309524	NODE_420688_length_263_cov_1.309524_1
_647	GH36.hmm	2.4e-44	0.964286	NODE_422005_length_263_cov_0.964286_1
_648	GH36.hmm	4e-36	1.221557	NODE_423732_length_262_cov_1.221557_1
_649	GH42.hmm	7.9e-39	1.005988	NODE_424210_length_262_cov_1.005988_1
_650	GH130.hmm	7.3e-14	0.976048	NODE_424932_length_262_cov_0.976048_1
_652	GH130.hmm	9.8e-16	0.946108	NODE_424993_length_262_cov_0.946108_1
_653	GH36.hmm	1.8e-37	1.012048	NODE_426856_length_261_cov_1.012048_1
_654	GH130.hmm	2.8e-16	1.139394	NODE_429764_length_260_cov_1.139394_1
_655	GH112.hmm	1.4e-42	1.527607	NODE_434902_length_258_cov_1.527607_1
_656	GH42.hmm	1.3e-29	1.220859	NODE_435671_length_258_cov_1.220859_1
_657	GH130.hmm	3.5e-19	1.469136	NODE_438050_length_257_cov_1.469136_1
_658	GH2.hmm	4.4e-29	1.382716	NODE_438270_length_257_cov_1.382716_1
_660	GH36.hmm	7.1e-39	1.391304	NODE_441261_length_256_cov_1.391304_1
_661	GH29.hmm	2.7e-36	1.043478	NODE_442167_length_256_cov_1.043478_1
_662	GH2.hmm	1.3e-23	1.737500	NODE_444224_length_255_cov_1.737500_1
_664	GH130.hmm	4e-20	0.743750	NODE_446916_length_255_cov_0.743750_1
_665	GH4.hmm	1.9e-35	0.700000	NODE_446974_length_255_cov_0.700000_1
_667	GH130.hmm	1.7e-15	0.681250	NODE_447081_length_255_cov_0.681250_1
_668	GH130.hmm	4.6e-17	2.496855	NODE_447213_length_254_cov_2.496855_1
_669	GH112.hmm	1.4e-18	1.452830	NODE_447706_length_254_cov_1.452830_2
_670	GH112.hmm	1.5e-30	2.841772	NODE_450457_length_253_cov_2.841772_1
_672	GH36.hmm	1.3e-31	0.867089	NODE_453358_length_253_cov_0.867089_1
_673	GH130.hmm	9.1e-15	2.329032	NODE_460529_length_250_cov_2.329032_1
_674	GH112.hmm	7.9e-37	1.103226	NODE_461836_length_250_cov_1.103226_1
_676	GH130.hmm	3.8e-16	1.428571	NODE_464914_length_249_cov_1.428571_1
_677	GH112.hmm	6.6e-47	1.084967	NODE_469754_length_248_cov_1.084967_1
_678	GH13_31.hmm	6.5e-43	1.473684	NODE_471355_length_247_cov_1.473684_1
_679	GH36.hmm	8.4e-41	0.763158	NODE_474148_length_247_cov_0.763158_1
AA total	0
CBM total	0
CE total	0
GH total	583
GT total	0
PL total	0
SLH total	0
