ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_345	GH36.hmm	2.8e-136	1.296226	NODE_38372_length_1155_cov_1.296226_1
_346	GH13_31.hmm	7.5e-66	1.181646	NODE_38495_length_1152_cov_1.181646_2
_348	GH130.hmm	1.3e-61	1.656280	NODE_39700_length_1122_cov_1.656280_1
_349	GH2.hmm	7.7e-68	2.553785	NODE_40655_length_1099_cov_2.553785_1
_350	GH36.hmm	1.7e-163	2.263534	NODE_41774_length_1074_cov_2.263534_1
_351	GH36.hmm	9.5e-129	1.561151	NODE_42022_length_1068_cov_1.561151_2
_352	GH31.hmm	1.9e-45	1.594623	NODE_42304_length_1062_cov_1.594623_1
_353	GH31.hmm	1.3e-98	1.963466	NODE_42719_length_1053_cov_1.963466_1
_355	GH13_29.hmm	1.3e-41	1.024838	NODE_44347_length_1021_cov_1.024838_1
_357	GH130.hmm	1.3e-49	1.614208	NODE_44838_length_1010_cov_1.614208_2
_358	GH13_39.hmm	2.1e-91	1.370575	NODE_45427_length_999_cov_1.370575_1
_359	GH36.hmm	9.9e-128	1.128523	NODE_46329_length_982_cov_1.128523_1
_361	GH36.hmm	7.1e-119	1.405093	NODE_47504_length_959_cov_1.405093_1
_362	GH35.hmm	3.3e-97	1.445349	NODE_47716_length_955_cov_1.445349_1
_363	GH29.hmm	1.4e-18	1.555164	NODE_48200_length_947_cov_1.555164_1
_364	GH110.hmm	4.8e-25	1.597619	NODE_48894_length_935_cov_1.597619_2
_366	GH130.hmm	1.2e-40	1.088517	NODE_49145_length_931_cov_1.088517_2
_367	GH36.hmm	7e-89	2.258413	NODE_49327_length_927_cov_2.258413_1
_368	GH112.hmm	6.6e-160	1.428745	NODE_50005_length_916_cov_1.428745_1
_369	GH110.hmm	3.9e-21	1.478368	NODE_50732_length_904_cov_1.478368_2
_370	GH36.hmm	4.6e-117	1.218362	NODE_50969_length_901_cov_1.218362_1
_371	GH36.hmm	7.6e-135	1.660448	NODE_51076_length_899_cov_1.660448_1
_372	GH2.hmm	5.2e-96	1.827320	NODE_52949_length_871_cov_1.827320_1
_373	GH110.hmm	2.4e-77	0.981889	NODE_53200_length_868_cov_0.981889_1
_374	GH95.hmm	1.4e-102	1.239948	NODE_53318_length_866_cov_1.239948_1
_375	GH13_31.hmm	2.1e-128	1.142112	NODE_53618_length_862_cov_1.142112_1
_376	GH13_20.hmm	1.8e-37	1.197386	NODE_53766_length_860_cov_1.197386_1
_377	GH112.hmm	9.5e-154	1.241520	NODE_55764_length_832_cov_1.241520_1
_378	GH13_31.hmm	2.5e-98	1.773224	NODE_56103_length_827_cov_1.773224_1
_380	GH2.hmm	2.7e-57	1.150418	NODE_57224_length_813_cov_1.150418_1
_381	GH130.hmm	6.9e-24	1.295815	NODE_59203_length_788_cov_1.295815_2
_383	GH130.hmm	2.1e-38	1.092619	NODE_59379_length_786_cov_1.092619_1
_384	GH36.hmm	5.1e-87	6.278261	NODE_59394_length_785_cov_6.278261_1
_385	GH67.hmm	1.7e-146	1.140146	NODE_59855_length_780_cov_1.140146_1
_386	GH112.hmm	6.1e-16	1.456012	NODE_60086_length_777_cov_1.456012_2
_387	GH2.hmm	4.3e-51	1.145210	NODE_61312_length_763_cov_1.145210_1
_388	GH130.hmm	7.9e-24	0.839695	NODE_62482_length_750_cov_0.839695_1
_390	GH2.hmm	2.2e-39	1.771791	NODE_64710_length_726_cov_1.771791_2
_391	GH29.hmm	8.1e-60	1.131833	NODE_65648_length_717_cov_1.131833_1
_392	GH112.hmm	4.4e-35	1.318108	NODE_66518_length_708_cov_1.318108_1
_393	GH112.hmm	2.8e-50	1.318108	NODE_66518_length_708_cov_1.318108_2
_394	GH35.hmm	1.7e-61	0.840136	NODE_69154_length_683_cov_0.840136_1
_395	GH112.hmm	1.1e-108	1.308348	NODE_69208_length_682_cov_1.308348_1
_396	GH130.hmm	7.2e-45	0.909091	NODE_69686_length_678_cov_0.909091_1
_397	GH36.hmm	1.7e-89	0.871930	NODE_71106_length_665_cov_0.871930_1
_398	GH2.hmm	3.5e-34	0.982238	NODE_71869_length_658_cov_0.982238_1
_399	GH4.hmm	3.2e-18	1.457295	NODE_71926_length_657_cov_1.457295_1
_400	GH130.hmm	2.6e-56	1.062389	NODE_72082_length_656_cov_1.062389_1
_401	GH13_31.hmm	2.9e-108	1.096601	NODE_72280_length_654_cov_1.096601_1
_402	GH110.hmm	3.6e-79	1.670251	NODE_72326_length_653_cov_1.670251_1
_403	GH36.hmm	1.9e-94	1.580180	NODE_72663_length_650_cov_1.580180_1
_404	GH36.hmm	1e-78	1.862132	NODE_73912_length_639_cov_1.862132_1
_405	GH36.hmm	5.9e-89	1.308271	NODE_75382_length_627_cov_1.308271_1
_406	GH130.hmm	2.8e-60	1.843396	NODE_75562_length_625_cov_1.843396_1
_407	GH2.hmm	3.3e-60	1.152672	NODE_76330_length_619_cov_1.152672_1
_408	GH36.hmm	3.7e-89	1.043977	NODE_76482_length_618_cov_1.043977_1
_409	GH112.hmm	6.4e-85	1.070881	NODE_76581_length_617_cov_1.070881_1
_410	GH112.hmm	1.8e-106	0.866019	NODE_77407_length_610_cov_0.866019_1
_411	GH42.hmm	3.5e-36	1.519841	NODE_78685_length_599_cov_1.519841_1
_412	GH112.hmm	2.8e-90	0.975904	NODE_79532_length_593_cov_0.975904_1
_413	GH36.hmm	8.3e-54	2.677419	NODE_79704_length_591_cov_2.677419_1
_414	GH42.hmm	3.5e-15	1.347648	NODE_80618_length_584_cov_1.347648_1
_415	GH110.hmm	2.5e-76	1.625000	NODE_80721_length_583_cov_1.625000_1
_416	GH95.hmm	3.6e-84	1.498969	NODE_81150_length_580_cov_1.498969_1
_417	GH36.hmm	5.7e-94	2.364780	NODE_82195_length_572_cov_2.364780_1
_418	GH36.hmm	6.1e-93	1.059322	NODE_82943_length_567_cov_1.059322_1
_419	GH130.hmm	6.7e-43	1.121019	NODE_83092_length_566_cov_1.121019_1
_420	GH2.hmm	7.9e-48	1.053191	NODE_83237_length_565_cov_1.053191_1
_421	GH67.hmm	9.1e-96	1.978448	NODE_83912_length_559_cov_1.978448_1
_422	GH36.hmm	2e-62	1.116438	NODE_87659_length_533_cov_1.116438_1
_423	GH130.hmm	1e-47	1.162471	NODE_87793_length_532_cov_1.162471_1
_425	GH112.hmm	4.2e-58	2.156177	NODE_88864_length_524_cov_2.156177_1
_426	GH13_29.hmm	1.2e-57	0.971897	NODE_89330_length_522_cov_0.971897_1
_427	GH2.hmm	5.2e-61	2.160976	NODE_91936_length_505_cov_2.160976_1
_428	GH112.hmm	9.5e-64	0.962871	NODE_93076_length_499_cov_0.962871_1
_429	GH36.hmm	9.4e-80	1.137056	NODE_94817_length_489_cov_1.137056_1
_430	GH112.hmm	1.3e-72	1.225064	NODE_95379_length_486_cov_1.225064_1
_431	GH112.hmm	4.1e-70	1.608924	NODE_97220_length_476_cov_1.608924_1
_432	GH13_31.hmm	7.9e-65	2.307895	NODE_97385_length_475_cov_2.307895_1
_433	GH112.hmm	8.3e-38	1.891534	NODE_97822_length_473_cov_1.891534_1
_434	GH36.hmm	1.5e-61	1.779891	NODE_100027_length_463_cov_1.779891_1
_435	GH112.hmm	2.1e-15	1.128280	NODE_106744_length_438_cov_1.128280_2
_436	GH2.hmm	2e-40	1.236842	NODE_107005_length_437_cov_1.236842_1
_437	GH2.hmm	2e-25	0.890208	NODE_108507_length_432_cov_0.890208_1
_438	GH112.hmm	4.1e-68	1.334328	NODE_108962_length_430_cov_1.334328_1
_439	GH130.hmm	3.1e-39	1.009009	NODE_109683_length_428_cov_1.009009_1
_440	GH130.hmm	3.6e-37	1.141994	NODE_110311_length_426_cov_1.141994_1
_441	GH130.hmm	2.2e-22	1.628834	NODE_111798_length_421_cov_1.628834_2
_443	GH130.hmm	2.4e-45	0.687117	NODE_112050_length_421_cov_0.687117_1
_444	GH2.hmm	2.7e-38	1.204969	NODE_113251_length_417_cov_1.204969_1
_445	GH130.hmm	7.5e-22	0.947040	NODE_113689_length_416_cov_0.947040_2
_446	GH36.hmm	5.9e-59	1.902516	NODE_114501_length_413_cov_1.902516_1
_447	GH112.hmm	6.8e-64	1.561514	NODE_114920_length_412_cov_1.561514_1
_449	GH13_31.hmm	1.8e-70	2.000000	NODE_119974_length_399_cov_2.000000_1
_450	GH36.hmm	1e-62	1.368771	NODE_121395_length_396_cov_1.368771_1
_452	GH130.hmm	7.2e-33	1.206897	NODE_126590_length_385_cov_1.206897_1
_453	GH36.hmm	7.9e-56	0.968858	NODE_127239_length_384_cov_0.968858_1
_454	GH112.hmm	6.8e-35	1.486111	NODE_127515_length_383_cov_1.486111_2
_455	GH42.hmm	1.4e-53	1.872792	NODE_130011_length_378_cov_1.872792_1
_456	GH2.hmm	1.1e-46	1.783688	NODE_130558_length_377_cov_1.783688_1
_457	GH36.hmm	1.4e-61	1.289286	NODE_131874_length_375_cov_1.289286_1
_458	GH13_29.hmm	4.1e-27	0.974729	NODE_133796_length_372_cov_0.974729_1
_459	GH130.hmm	2.8e-25	1.763636	NODE_134575_length_370_cov_1.763636_1
_460	GH130.hmm	1.6e-32	2.048148	NODE_137490_length_365_cov_2.048148_1
_461	GH2.hmm	1e-39	0.944238	NODE_138549_length_364_cov_0.944238_1
_462	GH130.hmm	3.8e-27	1.861423	NODE_139429_length_362_cov_1.861423_1
_463	GH36.hmm	2.4e-55	1.153558	NODE_139722_length_362_cov_1.153558_1
_464	GH36.hmm	4.5e-45	1.473684	NODE_140168_length_361_cov_1.473684_1
_465	GH13_29.hmm	1e-07	1.657795	NODE_142127_length_358_cov_1.657795_1
_466	GH36.hmm	1.5e-52	1.305882	NODE_148047_length_350_cov_1.305882_1
_467	GH42.hmm	9.8e-50	1.129921	NODE_148879_length_349_cov_1.129921_1
_470	GH130.hmm	3.1e-33	1.444000	NODE_151815_length_345_cov_1.444000_1
_472	GH112.hmm	1.2e-68	1.096386	NODE_152907_length_344_cov_1.096386_1
_473	GH36.hmm	8.4e-34	2.356275	NODE_153990_length_342_cov_2.356275_1
_474	GH13_31.hmm	1.4e-55	1.605691	NODE_154839_length_341_cov_1.605691_1
_475	GH130.hmm	7.1e-08	1.131356	NODE_164227_length_331_cov_1.131356_1
_477	GH29.hmm	9.6e-46	1.435897	NODE_165815_length_329_cov_1.435897_1
_478	GH13_29.hmm	2.8e-40	3.370690	NODE_167568_length_327_cov_3.370690_1
_479	GH13_29.hmm	2.5e-30	0.688312	NODE_169627_length_326_cov_0.688312_1
_480	GH31.hmm	4.3e-21	0.991150	NODE_174629_length_321_cov_0.991150_1
_481	GH67.hmm	1.2e-49	1.745536	NODE_176305_length_319_cov_1.745536_1
_482	GH130.hmm	1.2e-37	0.753363	NODE_178313_length_318_cov_0.753363_1
_483	GH36.hmm	2e-35	1.500000	NODE_178717_length_317_cov_1.500000_1
_484	GH36.hmm	1.1e-46	1.351351	NODE_178789_length_317_cov_1.351351_1
_485	GH112.hmm	1.2e-48	0.626126	NODE_179626_length_317_cov_0.626126_1
_486	GH36.hmm	4.8e-40	1.009050	NODE_180431_length_316_cov_1.009050_1
_487	GH13_31.hmm	5.4e-32	1.018265	NODE_182865_length_314_cov_1.018265_1
_488	GH13_31.hmm	1.8e-60	0.762557	NODE_183249_length_314_cov_0.762557_1
_489	GH29.hmm	1.8e-19	1.018349	NODE_184172_length_313_cov_1.018349_1
_490	GH42.hmm	1.4e-46	1.285714	NODE_185033_length_312_cov_1.285714_1
_491	GH112.hmm	3.7e-46	1.863208	NODE_191174_length_307_cov_1.863208_1
_492	GH13_31.hmm	4.1e-56	1.308057	NODE_193047_length_306_cov_1.308057_1
_493	GH112.hmm	5.5e-46	1.200000	NODE_194484_length_305_cov_1.200000_1
_494	GH2.hmm	4e-11	1.104762	NODE_194533_length_305_cov_1.104762_1
_495	GH13_31.hmm	3.1e-52	0.761905	NODE_195214_length_305_cov_0.761905_1
_496	GH130.hmm	4.6e-22	1.336538	NODE_197072_length_303_cov_1.336538_1
_497	GH112.hmm	2e-38	1.097561	NODE_201705_length_300_cov_1.097561_1
_498	GH13_31.hmm	2e-48	1.642157	NODE_202724_length_299_cov_1.642157_1
_499	GH13_31.hmm	4.8e-55	1.240196	NODE_203080_length_299_cov_1.240196_1
_502	GH130.hmm	3.3e-23	1.098522	NODE_204861_length_298_cov_1.098522_1
_503	GH42.hmm	7.5e-41	1.653465	NODE_205738_length_297_cov_1.653465_1
_504	GH112.hmm	1.8e-45	0.835821	NODE_208167_length_296_cov_0.835821_1
_505	GH130.hmm	3.7e-16	0.830846	NODE_208324_length_296_cov_0.830846_1
_506	GH112.hmm	8.2e-44	1.915000	NODE_208640_length_295_cov_1.915000_1
_507	GH112.hmm	1.8e-42	1.709184	NODE_215096_length_291_cov_1.709184_1
_508	GH36.hmm	3.5e-45	0.857143	NODE_216203_length_291_cov_0.857143_1
_509	GH36.hmm	9e-52	1.133333	NODE_217461_length_290_cov_1.133333_1
_510	GH36.hmm	4.7e-39	2.333333	NODE_221674_length_287_cov_2.333333_1
_511	GH29.hmm	8.3e-29	1.357895	NODE_225615_length_285_cov_1.357895_1
_512	GH112.hmm	1.2e-54	0.776596	NODE_230356_length_283_cov_0.776596_1
_513	GH112.hmm	1.2e-52	0.893048	NODE_231980_length_282_cov_0.893048_1
_514	GH130.hmm	1.5e-24	1.161290	NODE_233293_length_281_cov_1.161290_1
_517	GH112.hmm	7.8e-32	1.726776	NODE_238033_length_278_cov_1.726776_1
_518	GH13_29.hmm	7.5e-14	0.918033	NODE_239065_length_278_cov_0.918033_1
_519	GH42.hmm	2.2e-34	0.912568	NODE_239367_length_278_cov_0.912568_1
_520	GH112.hmm	2.3e-27	1.230769	NODE_240342_length_277_cov_1.230769_1
_521	GH29.hmm	6.8e-35	1.629834	NODE_241799_length_276_cov_1.629834_1
_524	GH35.hmm	9.8e-36	1.513812	NODE_242001_length_276_cov_1.513812_1
_525	GH36.hmm	1.5e-40	0.865922	NODE_247291_length_274_cov_0.865922_1
_526	GH110.hmm	6.4e-36	0.904494	NODE_249259_length_273_cov_0.904494_1
_527	GH130.hmm	1.6e-18	1.824859	NODE_249722_length_272_cov_1.824859_1
_528	GH2.hmm	1.5e-06	1.423729	NODE_250047_length_272_cov_1.423729_1
_529	GH112.hmm	2.4e-49	0.943503	NODE_251138_length_272_cov_0.943503_1
_530	GH13_31.hmm	6.5e-38	0.954545	NODE_253081_length_271_cov_0.954545_1
_532	GH67.hmm	3e-27	0.965517	NODE_257126_length_269_cov_0.965517_1
_533	GH130.hmm	5.6e-20	0.971098	NODE_259184_length_268_cov_0.971098_1
_534	GH130.hmm	1e-16	1.627907	NODE_260193_length_267_cov_1.627907_1
_535	GH2.hmm	7.2e-28	1.637427	NODE_262328_length_266_cov_1.637427_1
_536	GH112.hmm	4.6e-40	0.711765	NODE_266230_length_265_cov_0.711765_1
_537	GH112.hmm	5.9e-36	2.443787	NODE_266349_length_264_cov_2.443787_1
_538	GH112.hmm	2e-41	1.325444	NODE_266907_length_264_cov_1.325444_1
_539	GH112.hmm	8.9e-49	1.325444	NODE_267003_length_264_cov_1.325444_1
_540	GH13_29.hmm	9.3e-11	0.982249	NODE_268116_length_264_cov_0.982249_1
_541	GH36.hmm	6.9e-37	0.761905	NODE_270629_length_263_cov_0.761905_1
_542	GH112.hmm	1.1e-36	2.011976	NODE_270879_length_262_cov_2.011976_1
_543	GH36.hmm	2.7e-31	1.005988	NODE_272157_length_262_cov_1.005988_1
_544	GH42.hmm	5.2e-10	1.696970	NODE_275558_length_260_cov_1.696970_1
_545	GH36.hmm	9.3e-31	0.734177	NODE_294101_length_253_cov_0.734177_1
_547	GH4.hmm	3.2e-26	1.070513	NODE_298410_length_251_cov_1.070513_1
_548	GH112.hmm	3.8e-27	1.000000	NODE_303972_length_249_cov_1.000000_1
_549	GH20.hmm	7.1e-18	1.098039	NODE_305669_length_248_cov_1.098039_1
_550	GH13_31.hmm	3.9e-09	1.467105	NODE_307706_length_247_cov_1.467105_1
_551	GH47.hmm	1.5e-29	1.105263	NODE_308555_length_247_cov_1.105263_1
AA total	0
CBM total	0
CE total	0
GH total	496
GT total	0
PL total	0
SLH total	0
