ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_339	GH130.hmm	2.6e-35	0.955882	NODE_55750_length_911_cov_0.955882_1
_340	GH13_31.hmm	3e-101	0.971779	NODE_55804_length_910_cov_0.971779_1
_341	GH2.hmm	1.6e-41	1.111940	NODE_56492_length_899_cov_1.111940_1
_342	GH2.hmm	3.5e-10	1.370089	NODE_57449_length_884_cov_1.370089_2
_343	GH130.hmm	3.5e-73	1.384717	NODE_59532_length_854_cov_1.384717_1
_344	GH130.hmm	1.1e-35	1.386792	NODE_60811_length_837_cov_1.386792_1
_346	GH130.hmm	2.2e-59	1.132695	NODE_61587_length_826_cov_1.132695_1
_348	GH130.hmm	1.9e-44	1.677686	NODE_61926_length_821_cov_1.677686_1
_350	GH130.hmm	1.1e-53	1.164117	NODE_62462_length_814_cov_1.164117_1
_352	GH130.hmm	2.3e-78	1.866008	NODE_63169_length_804_cov_1.866008_1
_354	GH130.hmm	6.1e-46	1.275568	NODE_63607_length_799_cov_1.275568_1
_355	GH13_31.hmm	1.7e-09	1.654971	NODE_65151_length_779_cov_1.654971_2
_357	GH2.hmm	8e-69	1.180473	NODE_65847_length_771_cov_1.180473_1
_358	GH31.hmm	4.1e-64	1.038462	NODE_65862_length_771_cov_1.038462_1
_359	GH112.hmm	2e-41	0.940120	NODE_66501_length_763_cov_0.940120_1
_361	GH130.hmm	1.8e-49	1.686364	NODE_67123_length_755_cov_1.686364_2
_362	GH95.hmm	1.1e-77	1.361280	NODE_67516_length_751_cov_1.361280_1
_363	GH2.hmm	1.9e-66	1.354391	NODE_68115_length_744_cov_1.354391_1
_364	GH13_31.hmm	3.4e-24	1.043546	NODE_68652_length_738_cov_1.043546_2
_365	GH36.hmm	1.1e-102	1.685624	NODE_69473_length_728_cov_1.685624_1
_366	GH31.hmm	9.5e-43	1.890302	NODE_69848_length_724_cov_1.890302_1
_367	GH84.hmm	4.3e-78	1.307818	NODE_71308_length_709_cov_1.307818_1
_368	GH130.hmm	8.8e-25	1.581240	NODE_72835_length_692_cov_1.581240_2
_369	GH130.hmm	4.9e-10	1.569748	NODE_73017_length_690_cov_1.569748_1
_370	GH42.hmm	1.1e-82	1.594178	NODE_74135_length_679_cov_1.594178_1
_371	GH2.hmm	2.2e-67	1.062176	NODE_74714_length_674_cov_1.062176_1
_372	GH36.hmm	7.4e-93	1.260870	NODE_75110_length_670_cov_1.260870_1
_373	GH2.hmm	1e-56	1.920775	NODE_75773_length_663_cov_1.920775_1
_374	GH2.hmm	1.5e-82	1.163082	NODE_76902_length_653_cov_1.163082_1
_375	GH2.hmm	5.2e-72	1.068468	NODE_77231_length_650_cov_1.068468_1
_376	GH130.hmm	1.3e-42	1.373162	NODE_78337_length_639_cov_1.373162_1
_377	GH2.hmm	2.4e-76	1.368519	NODE_78783_length_635_cov_1.368519_1
_378	GH36.hmm	5.8e-102	1.253283	NODE_79631_length_628_cov_1.253283_1
_379	GH112.hmm	2e-106	1.516917	NODE_79721_length_627_cov_1.516917_1
_380	GH130.hmm	3.6e-08	1.219316	NODE_83705_length_592_cov_1.219316_2
_381	GH2.hmm	3.3e-50	1.132653	NODE_84534_length_585_cov_1.132653_1
_382	GH2.hmm	5.9e-69	2.364008	NODE_84587_length_584_cov_2.364008_1
_383	GH31.hmm	6.4e-44	1.087935	NODE_84666_length_584_cov_1.087935_1
_384	GH29.hmm	2.6e-33	1.047228	NODE_84926_length_582_cov_1.047228_2
_385	GH130.hmm	1.9e-40	1.474227	NODE_85098_length_580_cov_1.474227_1
_386	GH35.hmm	2.3e-73	1.538627	NODE_87408_length_561_cov_1.538627_1
_387	GH36.hmm	5.1e-89	1.279221	NODE_87919_length_557_cov_1.279221_1
_388	GH36.hmm	5.4e-88	1.433628	NODE_89213_length_547_cov_1.433628_1
_389	GH36.hmm	2e-85	1.353211	NODE_91259_length_531_cov_1.353211_1
_390	GH36.hmm	8.5e-80	0.805104	NODE_92035_length_526_cov_0.805104_1
_391	GH112.hmm	3.9e-40	1.613953	NODE_92069_length_525_cov_1.613953_2
_392	GH31.hmm	1.8e-45	1.072600	NODE_92547_length_522_cov_1.072600_1
_393	GH130.hmm	7.7e-17	1.268409	NODE_93383_length_516_cov_1.268409_2
_394	GH36.hmm	1.3e-70	1.700000	NODE_93502_length_515_cov_1.700000_1
_395	GH130.hmm	5.7e-46	1.171084	NODE_94256_length_510_cov_1.171084_1
_396	GH112.hmm	4e-50	1.264339	NODE_96272_length_496_cov_1.264339_1
_397	GH112.hmm	6.2e-51	1.083551	NODE_99177_length_478_cov_1.083551_1
_399	GH36.hmm	2.8e-75	1.198925	NODE_101164_length_467_cov_1.198925_1
_400	GH36.hmm	2e-73	1.035040	NODE_101389_length_466_cov_1.035040_1
_401	GH67.hmm	1.2e-68	1.223140	NODE_102905_length_458_cov_1.223140_1
_403	GH130.hmm	1.2e-46	1.136490	NODE_103703_length_454_cov_1.136490_1
_404	GH36.hmm	8.8e-70	1.016760	NODE_103964_length_453_cov_1.016760_1
_405	GH130.hmm	2.7e-39	0.779330	NODE_104010_length_453_cov_0.779330_1
_406	GH36.hmm	4.3e-66	1.104520	NODE_104792_length_449_cov_1.104520_1
_407	GH130.hmm	1.5e-41	1.405172	NODE_106131_length_443_cov_1.405172_1
_408	GH2.hmm	1.2e-46	1.140351	NODE_107611_length_437_cov_1.140351_1
_409	GH112.hmm	2.6e-75	1.079646	NODE_108369_length_434_cov_1.079646_1
_411	GH130.hmm	6.1e-32	1.349845	NODE_112633_length_418_cov_1.349845_1
_412	GH36.hmm	5.1e-44	1.030960	NODE_112737_length_418_cov_1.030960_1
_413	GH27.hmm	1e-22	1.520249	NODE_113201_length_416_cov_1.520249_1
_414	GH36.hmm	2e-55	0.840256	NODE_115898_length_408_cov_0.840256_1
_415	GH2.hmm	7.1e-19	1.301639	NODE_118365_length_400_cov_1.301639_1
_416	GH36.hmm	2.1e-65	2.016447	NODE_118617_length_399_cov_2.016447_1
_417	GH42.hmm	1.8e-59	1.081633	NODE_122734_length_389_cov_1.081633_1
_418	GH2.hmm	3.4e-44	1.277397	NODE_123455_length_387_cov_1.277397_1
_419	GH2.hmm	1.6e-48	1.323024	NODE_123856_length_386_cov_1.323024_1
_420	GH36.hmm	5.1e-47	0.808511	NODE_128102_length_377_cov_0.808511_1
_421	GH13_31.hmm	1.5e-17	0.816850	NODE_132420_length_368_cov_0.816850_1
_422	GH112.hmm	1e-33	1.026515	NODE_137238_length_359_cov_1.026515_1
_423	GH29.hmm	2.6e-52	1.471264	NODE_138763_length_356_cov_1.471264_1
_424	GH2.hmm	4.8e-46	1.226054	NODE_138891_length_356_cov_1.226054_1
_425	GH35.hmm	4.3e-41	2.361868	NODE_141039_length_352_cov_2.361868_1
_426	GH112.hmm	1.7e-51	1.334661	NODE_144983_length_346_cov_1.334661_1
_427	GH130.hmm	6e-25	1.560000	NODE_145536_length_345_cov_1.560000_1
_428	GH13_31.hmm	5e-64	1.121457	NODE_147905_length_342_cov_1.121457_1
_429	GH13_31.hmm	2.1e-21	0.910569	NODE_148736_length_341_cov_0.910569_1
_430	GH112.hmm	1.3e-59	0.914286	NODE_149472_length_340_cov_0.914286_1
_431	GH2.hmm	3.6e-26	0.910204	NODE_149507_length_340_cov_0.910204_1
_432	GH110.hmm	3.8e-41	1.522634	NODE_150585_length_338_cov_1.522634_1
_433	GH31.hmm	1.5e-25	1.378601	NODE_150651_length_338_cov_1.378601_1
_434	GH36.hmm	1.5e-41	1.374486	NODE_150666_length_338_cov_1.374486_1
_435	GH130.hmm	2.3e-28	1.231092	NODE_154662_length_333_cov_1.231092_1
_436	GH36.hmm	4.1e-44	1.582278	NODE_155326_length_332_cov_1.582278_1
_437	GH36.hmm	6.7e-56	0.939914	NODE_159277_length_328_cov_0.939914_1
_438	GH36.hmm	1.4e-53	1.189655	NODE_159939_length_327_cov_1.189655_1
_439	GH36.hmm	6.2e-52	0.973684	NODE_163833_length_323_cov_0.973684_1
_440	GH95.hmm	4.6e-42	2.457778	NODE_166131_length_320_cov_2.457778_1
_441	GH2.hmm	7.5e-26	1.495536	NODE_167345_length_319_cov_1.495536_1
_442	GH36.hmm	3.3e-45	2.280543	NODE_170272_length_316_cov_2.280543_1
_443	GH42.hmm	6.8e-48	0.754545	NODE_172290_length_315_cov_0.754545_1
_444	GH36.hmm	6.8e-42	0.853211	NODE_174269_length_313_cov_0.853211_1
_446	GH130.hmm	1.2e-30	1.170507	NODE_175021_length_312_cov_1.170507_1
_447	GH2.hmm	3.7e-32	1.004608	NODE_175273_length_312_cov_1.004608_1
_448	GH130.hmm	3e-23	1.657407	NODE_175747_length_311_cov_1.657407_1
_449	GH2.hmm	1.3e-26	0.775701	NODE_178913_length_309_cov_0.775701_1
_450	GH36.hmm	1e-46	0.773585	NODE_181280_length_307_cov_0.773585_1
_452	GH130.hmm	3.2e-25	1.180095	NODE_181888_length_306_cov_1.180095_1
_453	GH112.hmm	1.1e-37	0.775120	NODE_184947_length_304_cov_0.775120_1
_454	GH112.hmm	4.8e-58	1.346154	NODE_185329_length_303_cov_1.346154_1
_455	GH2.hmm	2.9e-32	2.014706	NODE_190143_length_299_cov_2.014706_1
_456	GH36.hmm	1.2e-46	1.083333	NODE_190833_length_299_cov_1.083333_1
_457	GH130.hmm	1.5e-34	0.949749	NODE_197730_length_294_cov_0.949749_1
_458	GH130.hmm	1.9e-24	1.111111	NODE_199060_length_293_cov_1.111111_1
_461	GH13_29.hmm	2.7e-38	1.354167	NODE_207498_length_287_cov_1.354167_1
_462	GH35.hmm	8.9e-37	1.151042	NODE_207839_length_287_cov_1.151042_1
_463	GH36.hmm	5.3e-41	0.888889	NODE_212703_length_284_cov_0.888889_1
_464	GH112.hmm	2.1e-46	1.128342	NODE_215676_length_282_cov_1.128342_1
_466	GH130.hmm	8.2e-24	1.838710	NODE_216545_length_281_cov_1.838710_1
_467	GH112.hmm	1.4e-40	1.217391	NODE_220287_length_279_cov_1.217391_1
_468	GH84.hmm	2.9e-19	1.217391	NODE_220323_length_279_cov_1.217391_1
_469	GH36.hmm	2.4e-32	1.211957	NODE_220462_length_279_cov_1.211957_1
_471	GH130.hmm	2e-31	1.126374	NODE_224109_length_277_cov_1.126374_1
_472	GH130.hmm	1.1e-19	0.923077	NODE_224219_length_277_cov_0.923077_1
_473	GH112.hmm	1.7e-34	0.741758	NODE_224829_length_277_cov_0.741758_1
_474	GH110.hmm	8e-36	1.237569	NODE_225456_length_276_cov_1.237569_1
_475	GH67.hmm	4.3e-45	0.943820	NODE_231445_length_273_cov_0.943820_1
_477	GH130.hmm	4.1e-24	0.954545	NODE_234838_length_271_cov_0.954545_1
_478	GH130.hmm	3.7e-22	1.080000	NODE_236573_length_270_cov_1.080000_1
_479	GH36.hmm	2.7e-43	0.788571	NODE_237286_length_270_cov_0.788571_1
_481	GH130.hmm	6.6e-17	1.292398	NODE_243770_length_266_cov_1.292398_1
_482	GH31.hmm	7.6e-18	0.982456	NODE_244183_length_266_cov_0.982456_1
_483	GH112.hmm	3.4e-40	0.964497	NODE_248519_length_264_cov_0.964497_1
_484	GH112.hmm	1.5e-45	1.295181	NODE_253624_length_261_cov_1.295181_1
_485	GH2.hmm	1.5e-16	1.006024	NODE_254202_length_261_cov_1.006024_1
_486	GH67.hmm	2.8e-45	0.861446	NODE_254574_length_261_cov_0.861446_1
_487	GH67.hmm	3.7e-44	1.012121	NODE_256177_length_260_cov_1.012121_1
_488	GH67.hmm	8.6e-45	1.030675	NODE_260085_length_258_cov_1.030675_1
_490	GH130.hmm	3.2e-21	2.030864	NODE_261197_length_257_cov_2.030864_1
_491	GH112.hmm	5.3e-30	1.382716	NODE_261580_length_257_cov_1.382716_1
_492	GH2.hmm	2.1e-15	1.030864	NODE_262613_length_257_cov_1.030864_1
_493	GH36.hmm	4.6e-37	1.050000	NODE_266573_length_255_cov_1.050000_1
_494	GH36.hmm	3.5e-30	1.031250	NODE_267061_length_255_cov_1.031250_1
_495	GH36.hmm	1.2e-44	2.817610	NODE_267521_length_254_cov_2.817610_1
_496	GH36.hmm	5.9e-37	1.070064	NODE_273148_length_252_cov_1.070064_1
_498	GH130.hmm	6.4e-10	1.012739	NODE_273719_length_252_cov_1.012739_1
_499	GH130.hmm	5.6e-22	1.070513	NODE_275651_length_251_cov_1.070513_1
_500	GH42.hmm	2.2e-23	1.032258	NODE_278180_length_250_cov_1.032258_1
_501	GH36.hmm	7.7e-33	1.269737	NODE_284183_length_247_cov_1.269737_1
_502	GH42.hmm	1.5e-34	0.736842	NODE_286399_length_247_cov_0.736842_1
AA total	0
CBM total	1
CE total	0
GH total	455
GT total	0
PL total	0
SLH total	0
