ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_53991	GH16.hmm	2.5e-37	4.141851	NODE_404_length_81892_cov_4.141851_41
_54034	AA3_1.hmm	9.1e-10	7.872531	NODE_405_length_81848_cov_7.872531_21
_54070	AA3.hmm	4e-06	7.872531	NODE_405_length_81848_cov_7.872531_57
_54074	CBM25.hmm	4.5e-21	7.872531	NODE_405_length_81848_cov_7.872531_61
_54085	CE6.hmm	9.4e-06	10.424921	NODE_406_length_81449_cov_10.424921_2
_54087	GT2_Glycos_transf_2.hmm	5.5e-38	10.424921	NODE_406_length_81449_cov_10.424921_4
_54088	GT2_Glycos_transf_2.hmm	2.8e-35	10.424921	NODE_406_length_81449_cov_10.424921_5
_54089	GT2_Glycos_transf_2.hmm	1e-28	10.424921	NODE_406_length_81449_cov_10.424921_6
_54090	GT2_Glycos_transf_2.hmm	1.1e-25	10.424921	NODE_406_length_81449_cov_10.424921_7
_54097	GT2_Glyco_tranf_2_3.hmm	6.2e-23	10.424921	NODE_406_length_81449_cov_10.424921_14
_54098	GT2_Glyco_tranf_2_3.hmm	5e-29	10.424921	NODE_406_length_81449_cov_10.424921_15
_54099	GT2_Glycos_transf_2.hmm	1.6e-20	10.424921	NODE_406_length_81449_cov_10.424921_16
_54121	PL10_1.hmm	1.3e-113	10.424921	NODE_406_length_81449_cov_10.424921_38
_54134	GT4.hmm	5.9e-29	10.424921	NODE_406_length_81449_cov_10.424921_51
_54168	GH43_33.hmm	2.6e-142	3.861063	NODE_407_length_81211_cov_3.861063_21
_54169	AA3_1.hmm	3.2e-06	3.861063	NODE_407_length_81211_cov_3.861063_22
_54173	GH92.hmm	4.6e-198	3.861063	NODE_407_length_81211_cov_3.861063_26
_54179	CE10.hmm	8e-20	3.861063	NODE_407_length_81211_cov_3.861063_32
_54208	GH30_3.hmm	1.2e-157	3.861063	NODE_407_length_81211_cov_3.861063_61
_54209	CE10.hmm	5.8e-33	3.861063	NODE_407_length_81211_cov_3.861063_62
_54255	GH18.hmm	3.4e-36	11.986557	NODE_408_length_81178_cov_11.986557_46
_54285	GH74.hmm	8.6e-08	20.525253	NODE_409_length_80938_cov_20.525253_3
_54322	CE7.hmm	4.9e-84	20.525253	NODE_409_length_80938_cov_20.525253_40
_54336	GT41.hmm	2.7e-08	20.525253	NODE_409_length_80938_cov_20.525253_54
_54391	CE12.hmm	1.4e-49	4.183149	NODE_410_length_80696_cov_4.183149_27
_54401	CE1.hmm	3.3e-09	4.183149	NODE_410_length_80696_cov_4.183149_37
_54431	AA6.hmm	1.1e-06	5.783119	NODE_411_length_80600_cov_5.783119_6
_54436	GH66.hmm	5.6e-09	5.783119	NODE_411_length_80600_cov_5.783119_11
_54470	GT41.hmm	1.2e-15	5.783119	NODE_411_length_80600_cov_5.783119_45
_54475	GT8.hmm	4.5e-48	5.783119	NODE_411_length_80600_cov_5.783119_50
_54476	GT32.hmm	1.7e-16	5.783119	NODE_411_length_80600_cov_5.783119_51
_54478	GT9.hmm	1.6e-20	5.783119	NODE_411_length_80600_cov_5.783119_53
_54591	CE9.hmm	3e-108	11.461920	NODE_413_length_80321_cov_11.461920_1
_54613	GT41.hmm	3.9e-17	11.461920	NODE_413_length_80321_cov_11.461920_23
_54632	GT2_Glycos_transf_2.hmm	1.2e-32	11.461920	NODE_413_length_80321_cov_11.461920_42
_54633	GT11.hmm	1.8e-13	11.461920	NODE_413_length_80321_cov_11.461920_43
_54635	GT4.hmm	2.3e-27	11.461920	NODE_413_length_80321_cov_11.461920_45
_54639	GT4.hmm	2.5e-26	11.461920	NODE_413_length_80321_cov_11.461920_49
_54641	GT2_Glycos_transf_2.hmm	6.1e-14	11.461920	NODE_413_length_80321_cov_11.461920_51
_54644	GT4.hmm	4.7e-20	11.461920	NODE_413_length_80321_cov_11.461920_54
_54645	GT4.hmm	3.5e-16	11.461920	NODE_413_length_80321_cov_11.461920_55
_54646	GT4.hmm	3.8e-33	11.461920	NODE_413_length_80321_cov_11.461920_56
_54647	GT26.hmm	1.3e-54	11.461920	NODE_413_length_80321_cov_11.461920_57
_54666	GT2_Glyco_tranf_2_3.hmm	5.3e-06	10.943442	NODE_414_length_80243_cov_10.943442_4
_54723	GT35.hmm	8.2e-130	10.943442	NODE_414_length_80243_cov_10.943442_61
_54724	GT3.hmm	2.1e-207	10.943442	NODE_414_length_80243_cov_10.943442_62
_54747	CE7.hmm	3.9e-08	6.018256	NODE_415_length_80178_cov_6.018256_16
_54764	GH36.hmm	1.2e-10	6.018256	NODE_415_length_80178_cov_6.018256_33
_54768	GH31.hmm	9.5e-75	6.018256	NODE_415_length_80178_cov_6.018256_37
_54769	GH78.hmm	8.3e-07	6.018256	NODE_415_length_80178_cov_6.018256_38
_54771	GH36.hmm	5.4e-49	6.018256	NODE_415_length_80178_cov_6.018256_40
_54775	GH38.hmm	2.7e-52	6.018256	NODE_415_length_80178_cov_6.018256_44
_54776	GH4.hmm	6.5e-42	6.018256	NODE_415_length_80178_cov_6.018256_45
_54781	GH29.hmm	1.9e-65	6.018256	NODE_415_length_80178_cov_6.018256_50
_54831	CE10.hmm	5e-12	4.574887	NODE_416_length_80149_cov_4.574887_27
_54868	GH51.hmm	1.8e-150	6.782903	NODE_417_length_79990_cov_6.782903_10
_54869	GH30_5.hmm	1.1e-138	6.782903	NODE_417_length_79990_cov_6.782903_11
_54870	GH35.hmm	2.9e-119	6.782903	NODE_417_length_79990_cov_6.782903_12
_54898	GT41.hmm	5.1e-10	6.782903	NODE_417_length_79990_cov_6.782903_40
_54911	CBM32.hmm	9.5e-08	6.782903	NODE_417_length_79990_cov_6.782903_53
_54912	GH92.hmm	2.2e-180	6.782903	NODE_417_length_79990_cov_6.782903_54
_54913	GH92.hmm	6.1e-187	6.782903	NODE_417_length_79990_cov_6.782903_55
_54935	GH3.hmm	1.2e-62	7.747427	NODE_418_length_79973_cov_7.747427_14
_54972	GH95.hmm	5.8e-10	7.747427	NODE_418_length_79973_cov_7.747427_51
_54975	PL22.hmm	5.4e-06	7.747427	NODE_418_length_79973_cov_7.747427_54
_54978	GH73.hmm	1.1e-33	7.747427	NODE_418_length_79973_cov_7.747427_57
_54983	GH13_38.hmm	4.7e-173	7.747427	NODE_418_length_79973_cov_7.747427_62
_54999	GH13_38.hmm	3.1e-182	10.953629	NODE_419_length_79821_cov_10.953629_9
_55003	GT41.hmm	3.4e-12	10.953629	NODE_419_length_79821_cov_10.953629_13
_55016	PL22.hmm	2.5e-21	10.953629	NODE_419_length_79821_cov_10.953629_26
_55023	GT2_Glycos_transf_2.hmm	1.9e-25	10.953629	NODE_419_length_79821_cov_10.953629_33
_55039	GT4.hmm	2.9e-29	10.953629	NODE_419_length_79821_cov_10.953629_49
_55041	GT94.hmm	4.3e-12	10.953629	NODE_419_length_79821_cov_10.953629_51
_55047	GT4.hmm	2.7e-27	10.953629	NODE_419_length_79821_cov_10.953629_57
_55053	GT4.hmm	1.8e-25	10.953629	NODE_419_length_79821_cov_10.953629_63
_55065	GT2_Glycos_transf_2.hmm	3.3e-17	10.953629	NODE_419_length_79821_cov_10.953629_75
_55071	PL1_2.hmm	2.3e-65	3.347562	NODE_420_length_79629_cov_3.347562_2
_55072	PL29.hmm	3.3e-21	3.347562	NODE_420_length_79629_cov_3.347562_3
_55082	GT41.hmm	1.2e-06	3.347562	NODE_420_length_79629_cov_3.347562_13
_55124	GT41.hmm	3.9e-12	3.347562	NODE_420_length_79629_cov_3.347562_55
_55131	GT41.hmm	9.8e-09	3.347562	NODE_420_length_79629_cov_3.347562_62
_55234	GT2_Glycos_transf_2.hmm	4.1e-33	5.146142	NODE_422_length_79162_cov_5.146142_29
_55248	CE1.hmm	4.5e-14	5.146142	NODE_422_length_79162_cov_5.146142_43
_55280	CBM62.hmm	1.5e-23	5.146142	NODE_422_length_79162_cov_5.146142_75
_55313	CBM61.hmm	1e-06	3.058010	NODE_423_length_79133_cov_3.058010_30
_55384	CE10.hmm	2.4e-61	3.470477	NODE_424_length_79066_cov_3.470477_22
_55386	GT4.hmm	1.1e-36	3.470477	NODE_424_length_79066_cov_3.470477_24
_55409	GH42.hmm	1.9e-114	3.470477	NODE_424_length_79066_cov_3.470477_47
_55417	GH2.hmm	3.6e-212	3.470477	NODE_424_length_79066_cov_3.470477_55
_55418	GH53.hmm	2.3e-139	3.470477	NODE_424_length_79066_cov_3.470477_56
_55432	GH76.hmm	8.1e-14	6.027876	NODE_425_length_78981_cov_6.027876_1
_55441	GH31.hmm	1.6e-133	6.027876	NODE_425_length_78981_cov_6.027876_10
_55453	CE3.hmm	1e-09	6.027876	NODE_425_length_78981_cov_6.027876_22
_55460	GH3.hmm	1.6e-56	6.027876	NODE_425_length_78981_cov_6.027876_29
_55462	CE6.hmm	1.6e-11	6.027876	NODE_425_length_78981_cov_6.027876_31
_55464	GH78.hmm	9e-150	6.027876	NODE_425_length_78981_cov_6.027876_33
_55466	AA3_1.hmm	1.2e-06	6.027876	NODE_425_length_78981_cov_6.027876_35
_55476	CE4.hmm	8.8e-22	6.027876	NODE_425_length_78981_cov_6.027876_45
_55489	GH76.hmm	1.5e-08	6.027876	NODE_425_length_78981_cov_6.027876_58
_55535	GT2_Glycos_transf_2.hmm	4.4e-19	7.618204	NODE_426_length_78946_cov_7.618204_44
_55584	AA5.hmm	5.5e-07	6.774255	NODE_427_length_78657_cov_6.774255_22
_55594	GT51.hmm	8.8e-51	6.774255	NODE_427_length_78657_cov_6.774255_32
_55607	GT51.hmm	1.5e-49	6.774255	NODE_427_length_78657_cov_6.774255_45
_55608	GH106.hmm	1.8e-204	6.774255	NODE_427_length_78657_cov_6.774255_46
_55609	GH106.hmm	1.9e-65	6.774255	NODE_427_length_78657_cov_6.774255_47
_55624	GH92.hmm	3e-175	6.774255	NODE_427_length_78657_cov_6.774255_62
_55625	GH20.hmm	5e-120	6.774255	NODE_427_length_78657_cov_6.774255_63
_55631	GH24.hmm	2.4e-41	5.591915	NODE_428_length_78564_cov_5.591915_6
_55729	GH13_16.hmm	5.8e-115	5.591915	NODE_428_length_78564_cov_5.591915_104
_55739	GH9.hmm	1.6e-48	5.988918	NODE_429_length_78507_cov_5.988918_7
_55740	CE9.hmm	4.3e-18	5.988918	NODE_429_length_78507_cov_5.988918_8
_55785	CBM50.hmm	9.2e-06	5.988918	NODE_429_length_78507_cov_5.988918_53
_55805	CE4.hmm	9.7e-25	5.605395	NODE_430_length_78429_cov_5.605395_2
_55826	GH2.hmm	4e-113	5.605395	NODE_430_length_78429_cov_5.605395_23
_55837	GH43_24.hmm	3.9e-70	5.605395	NODE_430_length_78429_cov_5.605395_34
_55840	GH43_29.hmm	2e-155	5.605395	NODE_430_length_78429_cov_5.605395_37
_55841	GH13.hmm	4.9e-56	5.605395	NODE_430_length_78429_cov_5.605395_38
_55847	GT2_Glycos_transf_2.hmm	1.2e-36	5.605395	NODE_430_length_78429_cov_5.605395_44
_55849	GT2_Glycos_transf_2.hmm	1.7e-20	5.605395	NODE_430_length_78429_cov_5.605395_46
_55864	GH31.hmm	3.9e-131	5.605395	NODE_430_length_78429_cov_5.605395_61
_55871	GH76.hmm	2.8e-55	5.605395	NODE_430_length_78429_cov_5.605395_68
_55873	GH92.hmm	7.6e-180	5.605395	NODE_430_length_78429_cov_5.605395_70
_55879	GH154.hmm	6.1e-107	28.716798	NODE_431_length_78269_cov_28.716798_6
_55880	PL33_1.hmm	5.6e-55	28.716798	NODE_431_length_78269_cov_28.716798_7
_55881	GH35.hmm	1.9e-120	28.716798	NODE_431_length_78269_cov_28.716798_8
_55882	GT19.hmm	5.9e-113	28.716798	NODE_431_length_78269_cov_28.716798_9
_55884	AA6.hmm	7.2e-08	28.716798	NODE_431_length_78269_cov_28.716798_11
_55886	AA6.hmm	2e-06	28.716798	NODE_431_length_78269_cov_28.716798_13
_55928	CBM56.hmm	9.4e-10	28.716798	NODE_431_length_78269_cov_28.716798_55
_55929	PL11_1.hmm	4.6e-256	28.716798	NODE_431_length_78269_cov_28.716798_56
_55966	CE4.hmm	4.5e-25	12.992671	NODE_432_length_78142_cov_12.992671_34
_55967	GT28.hmm	5.2e-10	12.992671	NODE_432_length_78142_cov_12.992671_35
_56051	GH18.hmm	1.1e-36	6.353253	NODE_433_length_77906_cov_6.353253_47
_56086	GH3.hmm	6.2e-58	6.353253	NODE_433_length_77906_cov_6.353253_82
_56115	GH18.hmm	5.7e-38	19.837432	NODE_434_length_77724_cov_19.837432_23
_56121	CBM50.hmm	2.5e-09	19.837432	NODE_434_length_77724_cov_19.837432_29
_56125	GT28.hmm	2.6e-41	19.837432	NODE_434_length_77724_cov_19.837432_33
_56220	GH53.hmm	1.7e-91	13.492117	NODE_435_length_77670_cov_13.492117_51
_56221	PL26.hmm	8.7e-305	13.492117	NODE_435_length_77670_cov_13.492117_52
_56226	CE1.hmm	1.7e-17	13.492117	NODE_435_length_77670_cov_13.492117_57
_56273	GT5.hmm	8.5e-184	10.835650	NODE_436_length_77649_cov_10.835650_47
_56311	GT2_Glyco_tranf_2_5.hmm	4.3e-83	4.313690	NODE_437_length_77560_cov_4.313690_10
_56312	GT8.hmm	1.7e-43	4.313690	NODE_437_length_77560_cov_4.313690_11
_56314	GT41.hmm	9.8e-07	4.313690	NODE_437_length_77560_cov_4.313690_13
_56443	GH3.hmm	3.8e-57	7.236732	NODE_438_length_77558_cov_7.236732_66
_56447	AA3_1.hmm	6.3e-06	7.236732	NODE_438_length_77558_cov_7.236732_70
_56488	GT51.hmm	2.2e-58	4.338639	NODE_439_length_76988_cov_4.338639_37
_56544	GT41.hmm	3.8e-13	3.625620	NODE_440_length_76902_cov_3.625620_6
_56558	CE12.hmm	2.9e-09	3.625620	NODE_440_length_76902_cov_3.625620_20
_56564	GH23.hmm	2.6e-20	3.625620	NODE_440_length_76902_cov_3.625620_26
_56579	CE9.hmm	1e-10	3.625620	NODE_440_length_76902_cov_3.625620_41
_56583	GH13_8.hmm	1.5e-139	3.625620	NODE_440_length_76902_cov_3.625620_45
_56587	CE7.hmm	4.6e-06	3.625620	NODE_440_length_76902_cov_3.625620_49
_56589	CE1.hmm	2.1e-20	3.625620	NODE_440_length_76902_cov_3.625620_51
_56596	CE10.hmm	1.3e-06	3.625620	NODE_440_length_76902_cov_3.625620_58
_56676	CE10.hmm	3.7e-11	13.312337	NODE_442_length_76663_cov_13.312337_8
_56683	CE4.hmm	1.5e-26	13.312337	NODE_442_length_76663_cov_13.312337_15
_56698	GT2_Glycos_transf_2.hmm	3.8e-17	13.312337	NODE_442_length_76663_cov_13.312337_30
_56700	CBM61.hmm	3.9e-25	13.312337	NODE_442_length_76663_cov_13.312337_32
_56704	GT2_Glycos_transf_2.hmm	3.4e-27	13.312337	NODE_442_length_76663_cov_13.312337_36
_56737	CE11.hmm	9.2e-92	18.273302	NODE_443_length_76611_cov_18.273302_2
_56784	GH23.hmm	1.8e-27	18.273302	NODE_443_length_76611_cov_18.273302_49
_56787	GH109.hmm	1.4e-15	18.273302	NODE_443_length_76611_cov_18.273302_52
_56803	AA3_1.hmm	3.4e-07	6.643728	NODE_444_length_76486_cov_6.643728_5
_56805	GT2_Glycos_transf_2.hmm	1.7e-23	6.643728	NODE_444_length_76486_cov_6.643728_7
_56809	CE4.hmm	3.8e-33	6.643728	NODE_444_length_76486_cov_6.643728_11
_56846	GH18.hmm	2.6e-12	6.643728	NODE_444_length_76486_cov_6.643728_48
_56847	CBM40.hmm	4.1e-08	6.643728	NODE_444_length_76486_cov_6.643728_49
_56853	GH92.hmm	2.3e-186	6.643728	NODE_444_length_76486_cov_6.643728_55
_56854	GH92.hmm	9.5e-193	6.643728	NODE_444_length_76486_cov_6.643728_56
_56857	GH92.hmm	3.8e-196	6.643728	NODE_444_length_76486_cov_6.643728_59
_56863	GT2_Glycos_transf_2.hmm	7.9e-52	7.015245	NODE_445_length_76380_cov_7.015245_1
_56864	GT2_Glycos_transf_2.hmm	1.4e-31	7.015245	NODE_445_length_76380_cov_7.015245_2
_56867	GT2_Glycos_transf_2.hmm	2.6e-13	7.015245	NODE_445_length_76380_cov_7.015245_5
_56926	CBM50.hmm	1.2e-10	7.015245	NODE_445_length_76380_cov_7.015245_64
_56941	GH55.hmm	9.5e-07	7.015245	NODE_445_length_76380_cov_7.015245_79
_56948	GH25.hmm	8.2e-42	7.015245	NODE_445_length_76380_cov_7.015245_86
_56956	CBM50.hmm	8.4e-17	3.803367	NODE_446_length_76120_cov_3.803367_7
_56984	CE7.hmm	4e-10	3.803367	NODE_446_length_76120_cov_3.803367_35
_56987	GH28.hmm	2.3e-06	3.803367	NODE_446_length_76120_cov_3.803367_38
_56992	GH115.hmm	2.9e-82	3.803367	NODE_446_length_76120_cov_3.803367_43
_57105	CBM50.hmm	8e-09	10.153612	NODE_447_length_76111_cov_10.153612_70
_57123	GT4.hmm	3.7e-32	7.591032	NODE_448_length_75964_cov_7.591032_6
_57130	CE2.hmm	3.5e-08	7.591032	NODE_448_length_75964_cov_7.591032_13
_57136	GH2.hmm	3.2e-124	7.591032	NODE_448_length_75964_cov_7.591032_19
_57163	GT41.hmm	6.2e-06	7.591032	NODE_448_length_75964_cov_7.591032_46
_57200	GH108.hmm	7.7e-16	9.260475	NODE_449_length_75922_cov_9.260475_17
_57302	GH73.hmm	1.2e-34	8.218476	NODE_450_length_75902_cov_8.218476_10
_57322	CE10.hmm	2.4e-07	8.218476	NODE_450_length_75902_cov_8.218476_30
_57326	GH95.hmm	1.9e-88	8.218476	NODE_450_length_75902_cov_8.218476_34
_57330	GT51.hmm	2.5e-59	8.218476	NODE_450_length_75902_cov_8.218476_38
_57334	GT2_Glycos_transf_2.hmm	4.3e-33	8.218476	NODE_450_length_75902_cov_8.218476_42
_57347	GT41.hmm	3.4e-08	8.218476	NODE_450_length_75902_cov_8.218476_55
_57360	GT2_Glycos_transf_2.hmm	1.1e-23	5.240177	NODE_451_length_75889_cov_5.240177_2
_57396	GT41.hmm	1.6e-19	5.240177	NODE_451_length_75889_cov_5.240177_38
_57420	CE7.hmm	1.5e-06	5.240177	NODE_451_length_75889_cov_5.240177_62
_57425	GT41.hmm	4.6e-13	5.240177	NODE_451_length_75889_cov_5.240177_67
_57446	GH2.hmm	7.1e-84	4.781479	NODE_452_length_75845_cov_4.781479_17
_57460	GH36.hmm	2.7e-08	4.781479	NODE_452_length_75845_cov_4.781479_31
_57487	GT41.hmm	1e-11	4.781479	NODE_452_length_75845_cov_4.781479_58
_57510	CE7.hmm	6e-10	3.189160	NODE_453_length_75576_cov_3.189160_17
_57512	AA6.hmm	5.1e-06	3.189160	NODE_453_length_75576_cov_3.189160_19
_57516	GT4.hmm	6.5e-19	3.189160	NODE_453_length_75576_cov_3.189160_23
_57551	GT41.hmm	4.8e-06	3.189160	NODE_453_length_75576_cov_3.189160_58
_57573	GH138.hmm	0	5.402340	NODE_454_length_75489_cov_5.402340_11
_57574	GH137.hmm	1.1e-158	5.402340	NODE_454_length_75489_cov_5.402340_12
_57577	GH2.hmm	1.3e-226	5.402340	NODE_454_length_75489_cov_5.402340_15
_57578	GH2.hmm	5.3e-129	5.402340	NODE_454_length_75489_cov_5.402340_16
_57583	GH106.hmm	1e-262	5.402340	NODE_454_length_75489_cov_5.402340_21
_57584	CE6.hmm	1.1e-08	5.402340	NODE_454_length_75489_cov_5.402340_22
_57585	GH139.hmm	0	5.402340	NODE_454_length_75489_cov_5.402340_23
_57586	GH2.hmm	4e-95	5.402340	NODE_454_length_75489_cov_5.402340_24
_57588	PL1_2.hmm	1.9e-65	5.402340	NODE_454_length_75489_cov_5.402340_26
_57589	PL29.hmm	4.7e-20	5.402340	NODE_454_length_75489_cov_5.402340_27
_57615	GH43_19.hmm	4.7e-79	14.141893	NODE_455_length_75476_cov_14.141893_3
_57621	GH30_4.hmm	1.9e-182	14.141893	NODE_455_length_75476_cov_14.141893_9
_57622	GH115.hmm	5.1e-209	14.141893	NODE_455_length_75476_cov_14.141893_10
_57645	GT2_Glycos_transf_2.hmm	3.7e-20	14.141893	NODE_455_length_75476_cov_14.141893_33
_57646	GT4.hmm	2.5e-24	14.141893	NODE_455_length_75476_cov_14.141893_34
_57647	GT4.hmm	8.8e-32	14.141893	NODE_455_length_75476_cov_14.141893_35
_57648	GT4.hmm	1.1e-34	14.141893	NODE_455_length_75476_cov_14.141893_36
_57702	CE9.hmm	2.1e-08	6.368949	NODE_456_length_75325_cov_6.368949_33
_57708	GH25.hmm	2.3e-42	6.368949	NODE_456_length_75325_cov_6.368949_39
_57716	CBM40.hmm	1.3e-06	6.368949	NODE_456_length_75325_cov_6.368949_47
_57774	GT2_Glycos_transf_2.hmm	1.6e-11	16.710193	NODE_457_length_75321_cov_16.710193_41
_57792	CE4.hmm	3.5e-37	16.710193	NODE_457_length_75321_cov_16.710193_59
_57813	GH36.hmm	1.4e-82	7.734588	NODE_458_length_75197_cov_7.734588_18
_57864	GH43_4.hmm	1.9e-92	3.528450	NODE_459_length_75105_cov_3.528450_1
_57869	CBM40.hmm	2.8e-11	3.528450	NODE_459_length_75105_cov_3.528450_6
_57871	GH43_4.hmm	1.7e-98	3.528450	NODE_459_length_75105_cov_3.528450_8
_57872	GH51.hmm	2.1e-112	3.528450	NODE_459_length_75105_cov_3.528450_9
_57873	GH43_29.hmm	1.3e-121	3.528450	NODE_459_length_75105_cov_3.528450_10
_57888	GT4.hmm	1.6e-09	3.528450	NODE_459_length_75105_cov_3.528450_25
_57893	GT4.hmm	1.3e-12	3.528450	NODE_459_length_75105_cov_3.528450_30
_57920	GT41.hmm	4.5e-40	3.528450	NODE_459_length_75105_cov_3.528450_57
_57929	GH13.hmm	2e-54	3.321082	NODE_460_length_74998_cov_3.321082_6
_57952	CE11.hmm	2.4e-92	3.321082	NODE_460_length_74998_cov_3.321082_29
_57958	GT2_Glycos_transf_2.hmm	2.9e-28	3.321082	NODE_460_length_74998_cov_3.321082_35
_57977	CE2.hmm	1.9e-53	3.321082	NODE_460_length_74998_cov_3.321082_54
_57991	CBM20.hmm	2.4e-09	9.615547	NODE_461_length_74926_cov_9.615547_6
_58002	GH89.hmm	2.3e-246	9.615547	NODE_461_length_74926_cov_9.615547_17
_58004	AA6.hmm	1.5e-08	9.615547	NODE_461_length_74926_cov_9.615547_19
_58006	GH95.hmm	2.4e-252	9.615547	NODE_461_length_74926_cov_9.615547_21
_58080	GT2_Glycos_transf_2.hmm	4e-35	2.969217	NODE_462_length_74747_cov_2.969217_16
_58089	GT83.hmm	2.5e-11	2.969217	NODE_462_length_74747_cov_2.969217_25
_58092	GT28.hmm	2.9e-11	2.969217	NODE_462_length_74747_cov_2.969217_28
_58093	CE12.hmm	1.2e-07	2.969217	NODE_462_length_74747_cov_2.969217_29
_58095	GT2_Glycos_transf_2.hmm	1.1e-26	2.969217	NODE_462_length_74747_cov_2.969217_31
_58100	GT2_Glycos_transf_2.hmm	3.5e-27	2.969217	NODE_462_length_74747_cov_2.969217_36
_58103	CE12.hmm	5.8e-08	2.969217	NODE_462_length_74747_cov_2.969217_39
_58104	GT83.hmm	1.9e-18	2.969217	NODE_462_length_74747_cov_2.969217_40
_58109	GH25.hmm	3.6e-49	2.969217	NODE_462_length_74747_cov_2.969217_45
_58112	GH25.hmm	1.2e-46	2.969217	NODE_462_length_74747_cov_2.969217_48
_58117	GT2_Glycos_transf_2.hmm	1.2e-23	2.969217	NODE_462_length_74747_cov_2.969217_53
_58165	GH2.hmm	5.7e-227	12.836572	NODE_463_length_74715_cov_12.836572_47
_58246	GH13_38.hmm	1e-169	10.212036	NODE_465_length_74507_cov_10.212036_7
_58263	GT2_Glycos_transf_2.hmm	2.8e-09	10.212036	NODE_465_length_74507_cov_10.212036_24
_58304	CBM50.hmm	1e-10	10.212036	NODE_465_length_74507_cov_10.212036_65
_58308	GH2.hmm	8.7e-93	12.104291	NODE_466_length_74291_cov_12.104291_2
_58376	GT41.hmm	7.2e-40	5.362924	NODE_467_length_73835_cov_5.362924_13
_58386	AA4.hmm	1.4e-27	5.362924	NODE_467_length_73835_cov_5.362924_23
_58389	GT41.hmm	2e-06	5.362924	NODE_467_length_73835_cov_5.362924_26
_58404	GT26.hmm	1.1e-58	5.362924	NODE_467_length_73835_cov_5.362924_41
_58421	GT2_Glycos_transf_2.hmm	4.3e-12	5.362924	NODE_467_length_73835_cov_5.362924_58
_58423	GT4.hmm	4.9e-35	5.362924	NODE_467_length_73835_cov_5.362924_60
_58424	GT2_Glycos_transf_2.hmm	3.1e-36	5.362924	NODE_467_length_73835_cov_5.362924_61
_58425	GT2_Glycos_transf_2.hmm	4e-34	5.362924	NODE_467_length_73835_cov_5.362924_62
_58447	GH2.hmm	6.3e-107	14.832262	NODE_468_length_73811_cov_14.832262_16
_58489	GH43_5.hmm	6.3e-112	15.422099	NODE_469_length_73701_cov_15.422099_3
_58490	GH43_4.hmm	2e-100	15.422099	NODE_469_length_73701_cov_15.422099_4
_58497	GH43_4.hmm	4.4e-90	15.422099	NODE_469_length_73701_cov_15.422099_11
_58509	GT28.hmm	8e-49	15.422099	NODE_469_length_73701_cov_15.422099_23
_58545	GH156.hmm	1.4e-16	7.493452	NODE_470_length_73632_cov_7.493452_7
_58565	GT35.hmm	4e-231	7.493452	NODE_470_length_73632_cov_7.493452_27
_58566	AA3_1.hmm	1.2e-06	7.493452	NODE_470_length_73632_cov_7.493452_28
_58611	GH3.hmm	4.6e-61	3.443843	NODE_471_length_73603_cov_3.443843_5
_58615	GH94.hmm	7.9e-155	3.443843	NODE_471_length_73603_cov_3.443843_9
_58616	GH94.hmm	1.4e-249	3.443843	NODE_471_length_73603_cov_3.443843_10
_58647	CE4.hmm	2.8e-27	3.443843	NODE_471_length_73603_cov_3.443843_41
_58657	GT35.hmm	6.2e-283	3.443843	NODE_471_length_73603_cov_3.443843_51
_58686	CE7.hmm	1e-79	29.287062	NODE_472_length_73546_cov_29.287062_15
_58689	CE4.hmm	1.6e-24	29.287062	NODE_472_length_73546_cov_29.287062_18
_58696	CE1.hmm	3.1e-14	29.287062	NODE_472_length_73546_cov_29.287062_25
_58705	GT2_Glycos_transf_2.hmm	3.7e-25	29.287062	NODE_472_length_73546_cov_29.287062_34
_58721	CE7.hmm	4.2e-86	29.287062	NODE_472_length_73546_cov_29.287062_50
_58752	GH29.hmm	2.7e-82	10.782112	NODE_473_length_73394_cov_10.782112_21
_58772	GH43_10.hmm	1.2e-101	10.782112	NODE_473_length_73394_cov_10.782112_41
_58773	GH92.hmm	4e-170	10.782112	NODE_473_length_73394_cov_10.782112_42
_58774	GH120.hmm	4.5e-39	10.782112	NODE_473_length_73394_cov_10.782112_43
_58775	GH47.hmm	2.5e-06	10.782112	NODE_473_length_73394_cov_10.782112_44
_58776	GH43_28.hmm	1.3e-98	10.782112	NODE_473_length_73394_cov_10.782112_45
_58777	GH3.hmm	1.3e-69	10.782112	NODE_473_length_73394_cov_10.782112_46
_58778	GT2_Glycos_transf_2.hmm	1.4e-23	9.595550	NODE_474_length_73392_cov_9.595550_1
_58796	GH43_4.hmm	7.8e-87	9.595550	NODE_474_length_73392_cov_9.595550_19
_58801	CBM40.hmm	9e-08	9.595550	NODE_474_length_73392_cov_9.595550_24
_58803	GH43_4.hmm	5.3e-91	9.595550	NODE_474_length_73392_cov_9.595550_26
_58804	GH51.hmm	3.7e-136	9.595550	NODE_474_length_73392_cov_9.595550_27
_58835	GT41.hmm	5e-11	3.002539	NODE_475_length_73366_cov_3.002539_6
_58895	GT41.hmm	3.6e-07	3.002539	NODE_475_length_73366_cov_3.002539_66
_58901	GT19.hmm	3.6e-107	3.002539	NODE_475_length_73366_cov_3.002539_72
_58998	GT2_Glycos_transf_2.hmm	3.8e-38	4.268023	NODE_477_length_73223_cov_4.268023_4
