ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_45071	GH85.hmm	1.1e-35	26.239191	NODE_570_length_35736_cov_26.239191_1
_45089	GH13_20.hmm	9.1e-65	26.239191	NODE_570_length_35736_cov_26.239191_19
_45137	GT2_Glycos_transf_2.hmm	1.5e-23	13.367241	NODE_572_length_35682_cov_13.367241_16
_45138	GT4.hmm	2.1e-23	13.367241	NODE_572_length_35682_cov_13.367241_17
_45140	GT2_Glyco_tranf_2_3.hmm	3.9e-11	13.367241	NODE_572_length_35682_cov_13.367241_19
_45142	GT2_Glycos_transf_2.hmm	4.2e-30	13.367241	NODE_572_length_35682_cov_13.367241_21
_45143	GT4.hmm	5.7e-08	13.367241	NODE_572_length_35682_cov_13.367241_22
_45145	GT2_Glycos_transf_2.hmm	4.8e-22	13.367241	NODE_572_length_35682_cov_13.367241_24
_45146	GT26.hmm	3.3e-35	13.367241	NODE_572_length_35682_cov_13.367241_25
_45164	GT39.hmm	6.4e-47	4.073156	NODE_573_length_35581_cov_4.073156_4
_45202	CE9.hmm	7.6e-108	7.301671	NODE_574_length_35468_cov_7.301671_8
_45203	CE9.hmm	5.8e-111	7.301671	NODE_574_length_35468_cov_7.301671_9
_45215	CBM67.hmm	1.3e-07	7.301671	NODE_574_length_35468_cov_7.301671_21
_45216	CBM62.hmm	1.1e-42	7.301671	NODE_574_length_35468_cov_7.301671_22
_45345	GH3.hmm	1.1e-54	3.942770	NODE_577_length_35304_cov_3.942770_24
_45370	GH13_36.hmm	2.6e-95	3.055145	NODE_578_length_35293_cov_3.055145_17
_45371	GH13_14.hmm	6.8e-109	3.055145	NODE_578_length_35293_cov_3.055145_18
_45378	SLH.hmm	1.5e-08	4.219729	NODE_579_length_35252_cov_4.219729_1
_45461	GT41.hmm	2.2e-06	3.633032	NODE_581_length_35218_cov_3.633032_9
_45471	CE1.hmm	1.2e-12	3.633032	NODE_581_length_35218_cov_3.633032_19
_45492	GH13_11.hmm	1.4e-154	4.117657	NODE_582_length_35129_cov_4.117657_17
_45527	SLH.hmm	8e-14	6.786316	NODE_583_length_35128_cov_6.786316_17
_45582	CBM9.hmm	2.6e-08	3.666705	NODE_585_length_34983_cov_3.666705_10
_45583	CBM32.hmm	1.9e-30	3.666705	NODE_585_length_34983_cov_3.666705_11
_45585	CBM32.hmm	2.4e-32	3.666705	NODE_585_length_34983_cov_3.666705_13
_45588	GH33.hmm	3.3e-25	3.666705	NODE_585_length_34983_cov_3.666705_16
_45592	AA3_1.hmm	4e-06	3.666705	NODE_585_length_34983_cov_3.666705_20
_45593	GT2_Glyco_tranf_2_3.hmm	5.3e-23	3.666705	NODE_585_length_34983_cov_3.666705_21
_45617	GT41.hmm	9.8e-07	10.846392	NODE_586_length_34976_cov_10.846392_20
_45619	GT41.hmm	5e-11	10.846392	NODE_586_length_34976_cov_10.846392_22
_45684	AA4.hmm	6.8e-15	4.217686	NODE_588_length_34971_cov_4.217686_20
_45781	CE10.hmm	4.5e-37	6.464683	NODE_591_length_34682_cov_6.464683_29
_45802	GT41.hmm	8.9e-20	14.999306	NODE_592_length_34661_cov_14.999306_17
_45812	GH20.hmm	2.9e-123	14.999306	NODE_592_length_34661_cov_14.999306_27
_45905	GT2_Glycos_transf_2.hmm	1.5e-21	4.718229	NODE_595_length_34623_cov_4.718229_23
_45910	GH51.hmm	1.8e-99	2.899180	NODE_596_length_34602_cov_2.899180_3
_45913	GH43_29.hmm	1e-108	2.899180	NODE_596_length_34602_cov_2.899180_6
_45926	GH133.hmm	1.7e-85	2.899180	NODE_596_length_34602_cov_2.899180_19
_45927	GT4.hmm	4.6e-37	2.899180	NODE_596_length_34602_cov_2.899180_20
_45928	GH57.hmm	4.1e-55	2.899180	NODE_596_length_34602_cov_2.899180_21
_45936	GT28.hmm	7.6e-47	2.899180	NODE_596_length_34602_cov_2.899180_29
_45974	GH26.hmm	7.3e-85	3.740543	NODE_598_length_34436_cov_3.740543_3
_45979	GH5_2.hmm	1.1e-95	3.740543	NODE_598_length_34436_cov_3.740543_8
_45980	GH5_7.hmm	3.6e-98	3.740543	NODE_598_length_34436_cov_3.740543_9
_45981	CE7.hmm	3.3e-86	3.740543	NODE_598_length_34436_cov_3.740543_10
_45983	GH2.hmm	3.2e-116	3.740543	NODE_598_length_34436_cov_3.740543_12
_45984	GH94.hmm	0	3.740543	NODE_598_length_34436_cov_3.740543_13
_45986	GH97.hmm	1.1e-199	3.740543	NODE_598_length_34436_cov_3.740543_15
_45989	GH3.hmm	1.5e-55	3.740543	NODE_598_length_34436_cov_3.740543_18
_45990	GH3.hmm	2.8e-20	3.740543	NODE_598_length_34436_cov_3.740543_19
_46054	CBM50.hmm	1.8e-28	2.647887	NODE_600_length_34317_cov_2.647887_14
_46124	CE9.hmm	7.9e-07	9.226533	NODE_603_length_34143_cov_9.226533_6
_46134	CE9.hmm	8.8e-16	9.226533	NODE_603_length_34143_cov_9.226533_16
_46137	GH154.hmm	7.6e-129	9.226533	NODE_603_length_34143_cov_9.226533_19
_46138	GH88.hmm	1.3e-118	9.226533	NODE_603_length_34143_cov_9.226533_20
_46139	GH112.hmm	0	9.226533	NODE_603_length_34143_cov_9.226533_21
_46154	GH105.hmm	1e-84	2.577553	NODE_604_length_33917_cov_2.577553_11
_46163	GH95.hmm	6e-251	2.577553	NODE_604_length_33917_cov_2.577553_20
_46166	GT41.hmm	4.3e-06	2.577553	NODE_604_length_33917_cov_2.577553_23
_46169	GH154.hmm	1.4e-89	2.577553	NODE_604_length_33917_cov_2.577553_26
_46171	GT4.hmm	1.9e-17	2.577553	NODE_604_length_33917_cov_2.577553_28
_46172	GH2.hmm	7.9e-86	2.577553	NODE_604_length_33917_cov_2.577553_29
_46174	SLH.hmm	2.1e-18	6.133327	NODE_605_length_33854_cov_6.133327_2
_46175	SLH.hmm	7e-24	6.133327	NODE_605_length_33854_cov_6.133327_3
_46200	GH13_14.hmm	1.1e-92	2.831052	NODE_606_length_33703_cov_2.831052_1
_46303	GH13_20.hmm	4e-73	5.798000	NODE_609_length_33298_cov_5.798000_12
_46329	GH128.hmm	1.4e-32	2.949572	NODE_610_length_33271_cov_2.949572_3
_46346	CBM50.hmm	5.1e-15	2.949572	NODE_610_length_33271_cov_2.949572_20
_46347	CBM56.hmm	7.8e-09	2.949572	NODE_610_length_33271_cov_2.949572_21
_46359	GH28.hmm	5.1e-29	2.553277	NODE_611_length_33261_cov_2.553277_5
_46360	PL12.hmm	2.4e-15	2.553277	NODE_611_length_33261_cov_2.553277_6
_46361	GH28.hmm	4.8e-15	2.553277	NODE_611_length_33261_cov_2.553277_7
_46362	GH43_10.hmm	3.2e-103	2.553277	NODE_611_length_33261_cov_2.553277_8
_46363	GH88.hmm	7.4e-123	2.553277	NODE_611_length_33261_cov_2.553277_9
_46365	GH97.hmm	3e-163	2.553277	NODE_611_length_33261_cov_2.553277_11
_46368	GT2_Glyco_tranf_2_3.hmm	3e-12	2.553277	NODE_611_length_33261_cov_2.553277_14
_46378	GT2_Glycos_transf_2.hmm	7.6e-30	2.382490	NODE_612_length_33241_cov_2.382490_2
_46409	GH78.hmm	5.5e-19	2.382490	NODE_612_length_33241_cov_2.382490_33
_46411	GH13_14.hmm	8e-119	2.382490	NODE_612_length_33241_cov_2.382490_35
_46413	GH29.hmm	1.3e-84	3.625457	NODE_613_length_33178_cov_3.625457_1
_46415	CBM32.hmm	1.2e-14	3.625457	NODE_613_length_33178_cov_3.625457_3
_46478	GH89.hmm	3.7e-108	50.202884	NODE_615_length_33109_cov_50.202884_17
_46479	GH89.hmm	4.4e-89	50.202884	NODE_615_length_33109_cov_50.202884_18
_46487	GH84.hmm	1.7e-111	50.202884	NODE_615_length_33109_cov_50.202884_26
_46506	GH95.hmm	2.1e-291	38.958848	NODE_616_length_33095_cov_38.958848_14
_46522	CE7.hmm	2.8e-09	3.631622	NODE_617_length_32996_cov_3.631622_6
_46550	GT41.hmm	1e-08	2.275000	NODE_618_length_32935_cov_2.275000_6
_46562	GT4.hmm	8.8e-17	2.275000	NODE_618_length_32935_cov_2.275000_18
_46576	GT2_Glycos_transf_2.hmm	6.4e-29	3.843760	NODE_619_length_32929_cov_3.843760_8
_46584	GT2_Glycos_transf_2.hmm	2.2e-25	3.843760	NODE_619_length_32929_cov_3.843760_16
_46611	GH51.hmm	4.9e-112	2.700813	NODE_620_length_32924_cov_2.700813_5
_46613	GT2_Glycos_transf_2.hmm	2.5e-30	2.700813	NODE_620_length_32924_cov_2.700813_7
_46614	PL11_1.hmm	1.4e-254	2.700813	NODE_620_length_32924_cov_2.700813_8
_46615	CE12.hmm	4.6e-183	2.700813	NODE_620_length_32924_cov_2.700813_9
_46621	GH105.hmm	2.3e-81	2.700813	NODE_620_length_32924_cov_2.700813_15
_46630	GT51.hmm	1.7e-44	2.700813	NODE_620_length_32924_cov_2.700813_24
_46638	GT41.hmm	8.7e-17	5.776984	NODE_621_length_32855_cov_5.776984_8
_46730	GH115.hmm	1.6e-269	2.407009	NODE_624_length_32652_cov_2.407009_19
_46814	GT9.hmm	4.3e-08	4.147306	NODE_627_length_32592_cov_4.147306_15
_46818	GT5.hmm	1.4e-11	4.147306	NODE_627_length_32592_cov_4.147306_19
_46820	GH23.hmm	2e-35	4.147306	NODE_627_length_32592_cov_4.147306_21
_46844	GT26.hmm	3.9e-31	5.856606	NODE_628_length_32586_cov_5.856606_13
_46845	GT32.hmm	3.5e-19	5.856606	NODE_628_length_32586_cov_5.856606_14
_46846	GT4.hmm	4.1e-27	5.856606	NODE_628_length_32586_cov_5.856606_15
_46847	GT4.hmm	3.7e-31	5.856606	NODE_628_length_32586_cov_5.856606_16
_46868	GH2.hmm	2.7e-31	2.438918	NODE_629_length_32527_cov_2.438918_7
_46912	GT2_Glycos_transf_2.hmm	1.2e-25	6.301558	NODE_630_length_32510_cov_6.301558_21
_46914	GT2_Glycos_transf_2.hmm	1.3e-25	6.301558	NODE_630_length_32510_cov_6.301558_23
_46970	PL22.hmm	9.8e-21	5.896438	NODE_632_length_32462_cov_5.896438_10
_46972	GH13_14.hmm	3.4e-119	5.896438	NODE_632_length_32462_cov_5.896438_12
_47007	GT51.hmm	1.4e-55	9.024877	NODE_634_length_32414_cov_9.024877_3
_47047	GT2_Glycos_transf_2.hmm	5.2e-17	5.496024	NODE_635_length_32412_cov_5.496024_15
_47048	GT5.hmm	6.8e-14	5.496024	NODE_635_length_32412_cov_5.496024_16
_47051	GT2_Glycos_transf_2.hmm	3e-40	5.496024	NODE_635_length_32412_cov_5.496024_19
_47053	GT2_Glycos_transf_2.hmm	1.2e-35	5.496024	NODE_635_length_32412_cov_5.496024_21
_47055	GT4.hmm	4e-29	5.496024	NODE_635_length_32412_cov_5.496024_23
_47057	GT2_Glycos_transf_2.hmm	8.5e-37	5.496024	NODE_635_length_32412_cov_5.496024_25
_47059	GT2_Glycos_transf_2.hmm	1.3e-27	5.496024	NODE_635_length_32412_cov_5.496024_27
_47061	GT2_Glycos_transf_2.hmm	1.9e-22	5.496024	NODE_635_length_32412_cov_5.496024_29
_47087	AA6.hmm	4.3e-07	2.694591	NODE_636_length_32409_cov_2.694591_22
_47092	CE1.hmm	3.6e-23	14.035160	NODE_637_length_32376_cov_14.035160_2
_47188	AA6.hmm	7.8e-07	11.306019	NODE_640_length_32129_cov_11.306019_8
_47196	GT30.hmm	2.5e-49	11.306019	NODE_640_length_32129_cov_11.306019_16
_47198	GT90.hmm	2e-23	11.306019	NODE_640_length_32129_cov_11.306019_18
_47296	SLH.hmm	8.2e-13	10.167329	NODE_643_length_32056_cov_10.167329_14
_47303	GT2_Glycos_transf_2.hmm	1.1e-27	10.167329	NODE_643_length_32056_cov_10.167329_21
_47319	GH23.hmm	2.7e-24	4.608886	NODE_644_length_31830_cov_4.608886_3
_47420	CE3.hmm	1.4e-06	16.073568	NODE_647_length_31549_cov_16.073568_13
_47440	GT2_Glycos_transf_2.hmm	8e-33	2.465052	NODE_648_length_31513_cov_2.465052_2
_47443	GT2_Glycos_transf_2.hmm	2.1e-36	2.465052	NODE_648_length_31513_cov_2.465052_5
_47444	GT4.hmm	2.2e-32	2.465052	NODE_648_length_31513_cov_2.465052_6
_47445	GT4.hmm	1.9e-30	2.465052	NODE_648_length_31513_cov_2.465052_7
_47446	GT4.hmm	8.1e-29	2.465052	NODE_648_length_31513_cov_2.465052_8
_47448	GT4.hmm	3.1e-28	2.465052	NODE_648_length_31513_cov_2.465052_10
_47450	GT4.hmm	1.8e-26	2.465052	NODE_648_length_31513_cov_2.465052_12
_47451	GT4.hmm	8.1e-25	2.465052	NODE_648_length_31513_cov_2.465052_13
_47453	GT2_Glycos_transf_2.hmm	6.3e-21	2.465052	NODE_648_length_31513_cov_2.465052_15
_47455	GT2_Glycos_transf_2.hmm	3.6e-15	2.465052	NODE_648_length_31513_cov_2.465052_17
_47456	GT2_Glycos_transf_2.hmm	3.8e-26	2.465052	NODE_648_length_31513_cov_2.465052_18
_47470	GH2.hmm	3e-102	4.002614	NODE_649_length_31466_cov_4.002614_3
_47473	GH78.hmm	1.6e-160	4.002614	NODE_649_length_31466_cov_4.002614_6
_47475	GH3.hmm	3e-34	4.002614	NODE_649_length_31466_cov_4.002614_8
_47481	GH43_35.hmm	4.3e-116	4.002614	NODE_649_length_31466_cov_4.002614_14
_47482	GH78.hmm	2.1e-83	4.002614	NODE_649_length_31466_cov_4.002614_15
_47505	CE9.hmm	9.7e-11	4.205133	NODE_650_length_31343_cov_4.205133_13
_47507	SLH.hmm	6.5e-08	4.205133	NODE_650_length_31343_cov_4.205133_15
_47536	CE1.hmm	4.5e-07	4.591376	NODE_651_length_31312_cov_4.591376_14
_47557	GH13_14.hmm	3.6e-119	4.247693	NODE_652_length_31303_cov_4.247693_2
_47566	GH105.hmm	9.9e-72	4.247693	NODE_652_length_31303_cov_4.247693_11
_47567	GH2.hmm	3.9e-85	4.247693	NODE_652_length_31303_cov_4.247693_12
_47569	GH130.hmm	1.9e-74	4.247693	NODE_652_length_31303_cov_4.247693_14
_47570	GH43_31.hmm	3e-108	4.247693	NODE_652_length_31303_cov_4.247693_15
_47571	GH43_3.hmm	1.9e-113	4.247693	NODE_652_length_31303_cov_4.247693_16
_47616	CE9.hmm	2.5e-15	4.695252	NODE_654_length_31160_cov_4.695252_9
_47625	CE3.hmm	3.1e-07	4.695252	NODE_654_length_31160_cov_4.695252_18
_47649	GH38.hmm	1e-74	4.760677	NODE_655_length_31095_cov_4.760677_16
_47658	GH31.hmm	5.1e-137	4.760677	NODE_655_length_31095_cov_4.760677_25
_47673	AA6.hmm	1.8e-06	2.456584	NODE_656_length_31086_cov_2.456584_11
_47723	CE10.hmm	1.2e-16	4.036811	NODE_658_length_31037_cov_4.036811_10
_47727	GH2.hmm	3.3e-215	4.036811	NODE_658_length_31037_cov_4.036811_14
_47732	GT41.hmm	9.6e-14	4.036811	NODE_658_length_31037_cov_4.036811_19
_47815	GT19.hmm	4e-113	2.867253	NODE_661_length_30883_cov_2.867253_6
_47956	CE14.hmm	4.9e-10	3.104048	NODE_665_length_30677_cov_3.104048_20
_47958	GH92.hmm	1e-156	3.104048	NODE_665_length_30677_cov_3.104048_22
_47959	GH130.hmm	2.4e-94	3.104048	NODE_665_length_30677_cov_3.104048_23
_47961	GH92.hmm	8.4e-174	3.104048	NODE_665_length_30677_cov_3.104048_25
_47962	GH92.hmm	2.8e-185	3.104048	NODE_665_length_30677_cov_3.104048_26
_47975	GT83.hmm	2.3e-09	41.507061	NODE_666_length_30616_cov_41.507061_13
_48055	CE9.hmm	5.1e-17	3.688657	NODE_669_length_30457_cov_3.688657_11
_48092	GT2_Glycos_transf_2.hmm	6.1e-29	4.431429	NODE_670_length_30443_cov_4.431429_19
_48115	GH2.hmm	5.3e-103	4.530371	NODE_671_length_30436_cov_4.530371_5
_48116	GH2.hmm	2.6e-11	4.530371	NODE_671_length_30436_cov_4.530371_6
_48145	GH16.hmm	1.9e-35	12.476247	NODE_672_length_30386_cov_12.476247_7
_48146	GH2.hmm	5e-92	12.476247	NODE_672_length_30386_cov_12.476247_8
_48147	GH20.hmm	1.4e-35	12.476247	NODE_672_length_30386_cov_12.476247_9
_48196	GH20.hmm	3.2e-70	2.840390	NODE_674_length_30375_cov_2.840390_5
_48197	GH20.hmm	2.4e-107	2.840390	NODE_674_length_30375_cov_2.840390_6
_48201	CBM9.hmm	1.6e-10	2.840390	NODE_674_length_30375_cov_2.840390_10
_48211	CBM50.hmm	1.2e-18	2.840390	NODE_674_length_30375_cov_2.840390_20
_48221	GH20.hmm	1.9e-61	3.463619	NODE_675_length_30372_cov_3.463619_6
_48228	CE3.hmm	4.6e-15	3.463619	NODE_675_length_30372_cov_3.463619_13
_48229	GH2.hmm	1.3e-105	3.463619	NODE_675_length_30372_cov_3.463619_14
_48230	GH20.hmm	1.8e-106	3.463619	NODE_675_length_30372_cov_3.463619_15
_48320	GT2_Glycos_transf_2.hmm	1.8e-18	2.884118	NODE_679_length_30091_cov_2.884118_6
_48323	GT41.hmm	6.3e-08	2.884118	NODE_679_length_30091_cov_2.884118_9
_48350	AA3_1.hmm	4.1e-06	3.728478	NODE_680_length_30030_cov_3.728478_16
_48356	GT2_Glycos_transf_2.hmm	8.9e-21	3.728478	NODE_680_length_30030_cov_3.728478_22
_48357	GT4.hmm	6.9e-14	3.728478	NODE_680_length_30030_cov_3.728478_23
_48359	GT2_Glycos_transf_2.hmm	1.4e-32	3.728478	NODE_680_length_30030_cov_3.728478_25
_48360	GT2_Glycos_transf_2.hmm	6.7e-17	3.728478	NODE_680_length_30030_cov_3.728478_26
_48368	CBM44.hmm	3.1e-11	2.958756	NODE_681_length_29942_cov_2.958756_2
_48375	GT41.hmm	4.4e-14	2.958756	NODE_681_length_29942_cov_2.958756_9
_48382	CE1.hmm	5.9e-20	2.958756	NODE_681_length_29942_cov_2.958756_16
_48455	CBM32.hmm	3.2e-13	2.996836	NODE_684_length_29808_cov_2.996836_14
_48467	GH5_7.hmm	7e-91	3.332659	NODE_685_length_29756_cov_3.332659_2
_48472	GH26.hmm	2.6e-86	3.332659	NODE_685_length_29756_cov_3.332659_7
_48473	GH94.hmm	2.8e-278	3.332659	NODE_685_length_29756_cov_3.332659_8
_48474	GH26.hmm	1.2e-54	3.332659	NODE_685_length_29756_cov_3.332659_9
_48475	GH130.hmm	2.8e-89	3.332659	NODE_685_length_29756_cov_3.332659_10
_48477	GH76.hmm	1e-10	3.332659	NODE_685_length_29756_cov_3.332659_12
_48478	CE6.hmm	9.6e-11	3.332659	NODE_685_length_29756_cov_3.332659_13
_48481	CBM74.hmm	3.2e-44	3.332659	NODE_685_length_29756_cov_3.332659_16
_48482	GH119.hmm	2.5e-63	3.332659	NODE_685_length_29756_cov_3.332659_17
_48490	GT41.hmm	8.7e-13	2.474249	NODE_686_length_29725_cov_2.474249_7
_48497	GT83.hmm	2.8e-76	2.474249	NODE_686_length_29725_cov_2.474249_14
_48502	GT41.hmm	1.8e-26	2.474249	NODE_686_length_29725_cov_2.474249_19
_48525	GT41.hmm	7.8e-06	6.150029	NODE_687_length_29716_cov_6.150029_19
_48528	GT41.hmm	3.1e-12	6.150029	NODE_687_length_29716_cov_6.150029_22
_48544	GT41.hmm	7e-09	33.222571	NODE_688_length_29708_cov_33.222571_6
_48631	GH31.hmm	6.7e-133	4.102973	NODE_691_length_29627_cov_4.102973_15
_48641	GH3.hmm	5.4e-73	4.102973	NODE_691_length_29627_cov_4.102973_25
_48643	CBM50.hmm	8.6e-27	4.102973	NODE_691_length_29627_cov_4.102973_27
_48654	GT1.hmm	3.3e-37	4.771623	NODE_692_length_29577_cov_4.771623_11
_48703	GH28.hmm	3.3e-85	3.765993	NODE_694_length_29530_cov_3.765993_4
_48761	GH43_3.hmm	7.5e-100	11.998027	NODE_696_length_29485_cov_11.998027_21
_48762	GH43_31.hmm	2e-101	11.998027	NODE_696_length_29485_cov_11.998027_22
_48780	GH38.hmm	8.5e-76	3.931523	NODE_697_length_29477_cov_3.931523_15
_48781	GH95.hmm	3.3e-261	3.931523	NODE_697_length_29477_cov_3.931523_16
_48808	AA3_1.hmm	9.2e-06	3.721143	NODE_698_length_29386_cov_3.721143_22
_48822	GT26.hmm	5.7e-50	14.046149	NODE_699_length_29370_cov_14.046149_3
_48823	GT4.hmm	2e-18	14.046149	NODE_699_length_29370_cov_14.046149_4
_48825	GT2_Glycos_transf_2.hmm	1.3e-12	14.046149	NODE_699_length_29370_cov_14.046149_6
_48826	GT4.hmm	1.3e-30	14.046149	NODE_699_length_29370_cov_14.046149_7
_48838	GH92.hmm	1.1e-194	14.046149	NODE_699_length_29370_cov_14.046149_19
_48852	GH25.hmm	1.4e-44	2.876382	NODE_700_length_29306_cov_2.876382_7
_48863	GH97.hmm	3e-156	2.876382	NODE_700_length_29306_cov_2.876382_18
_48865	GH146.hmm	5.5e-197	2.876382	NODE_700_length_29306_cov_2.876382_20
_48892	CE7.hmm	4.3e-08	8.482511	NODE_701_length_29284_cov_8.482511_22
_48900	CE11.hmm	9.4e-94	8.482511	NODE_701_length_29284_cov_8.482511_30
_48906	AA7.hmm	1.4e-10	2.065355	NODE_702_length_29274_cov_2.065355_1
_48913	GT41.hmm	8.2e-12	2.065355	NODE_702_length_29274_cov_2.065355_8
_48915	GH43_24.hmm	1.3e-92	2.065355	NODE_702_length_29274_cov_2.065355_10
_48949	GH29.hmm	2.1e-105	33.825957	NODE_703_length_29266_cov_33.825957_21
_48950	CBM9.hmm	7.7e-40	33.825957	NODE_703_length_29266_cov_33.825957_22
_48968	GT41.hmm	5e-12	2.401051	NODE_704_length_29206_cov_2.401051_16
_49012	GT2_Glycos_transf_2.hmm	6e-39	2.900825	NODE_705_length_29175_cov_2.900825_27
_49018	GH57.hmm	1.2e-69	31.889401	NODE_706_length_29155_cov_31.889401_1
_49019	GT5.hmm	1.3e-34	31.889401	NODE_706_length_29155_cov_31.889401_2
_49020	GH133.hmm	5e-88	31.889401	NODE_706_length_29155_cov_31.889401_3
_49021	GT3.hmm	8.2e-180	31.889401	NODE_706_length_29155_cov_31.889401_4
_49045	GH38.hmm	2.4e-38	2.417705	NODE_707_length_29149_cov_2.417705_8
_49080	GH13_3.hmm	3.1e-22	2.233013	NODE_708_length_29132_cov_2.233013_3
_49081	GH13_20.hmm	1e-13	2.233013	NODE_708_length_29132_cov_2.233013_4
_49091	GH23.hmm	1.6e-34	2.233013	NODE_708_length_29132_cov_2.233013_14
_49112	CE1.hmm	2.4e-12	3.498827	NODE_709_length_29075_cov_3.498827_16
_49122	GT27.hmm	2.2e-22	3.498827	NODE_709_length_29075_cov_3.498827_26
_49185	CE7.hmm	9.4e-06	3.350603	NODE_712_length_28931_cov_3.350603_8
_49282	GH13_38.hmm	3.3e-130	2.395658	NODE_715_length_28885_cov_2.395658_23
_49289	GH84.hmm	1.3e-109	4.178849	NODE_716_length_28879_cov_4.178849_5
_49290	GH89.hmm	4.6e-251	4.178849	NODE_716_length_28879_cov_4.178849_6
_49291	GH110.hmm	4.3e-222	4.178849	NODE_716_length_28879_cov_4.178849_7
_49298	GT27.hmm	8.5e-35	4.178849	NODE_716_length_28879_cov_4.178849_14
_49303	GT41.hmm	1.9e-12	4.178849	NODE_716_length_28879_cov_4.178849_19
_49310	CE4.hmm	1.7e-26	5.333634	NODE_717_length_28878_cov_5.333634_7
_49317	SLH.hmm	1.5e-10	5.333634	NODE_717_length_28878_cov_5.333634_14
_49386	GH23.hmm	5e-17	3.736413	NODE_719_length_28799_cov_3.736413_34
_49411	CBM37.hmm	1.1e-07	3.834860	NODE_720_length_28798_cov_3.834860_21
_49475	GT2_Glycos_transf_2.hmm	3.9e-34	3.397921	NODE_723_length_28769_cov_3.397921_10
_49486	AA6.hmm	2.4e-07	3.397921	NODE_723_length_28769_cov_3.397921_21
_49578	SLH.hmm	3.4e-08	4.225786	NODE_727_length_28684_cov_4.225786_6
_49666	GT41.hmm	2.7e-19	4.019537	NODE_730_length_28656_cov_4.019537_15
_49699	GT28.hmm	2e-52	3.835440	NODE_731_length_28656_cov_3.835440_11
_49706	AA3_1.hmm	5e-06	3.835440	NODE_731_length_28656_cov_3.835440_18
_49719	GH89.hmm	1.8e-170	3.138001	NODE_732_length_28602_cov_3.138001_9
_49743	GT2_Glycos_transf_2.hmm	4.2e-24	3.746043	NODE_733_length_28525_cov_3.746043_11
_49792	CE10.hmm	5e-16	3.125190	NODE_735_length_28332_cov_3.125190_8
_49797	GH29.hmm	1.9e-105	3.125190	NODE_735_length_28332_cov_3.125190_13
_49866	GH73.hmm	2.8e-35	3.769616	NODE_738_length_28222_cov_3.769616_13
_49933	GT4.hmm	2.5e-32	5.723919	NODE_740_length_28094_cov_5.723919_17
_50053	GH97.hmm	1.4e-255	3.353962	NODE_745_length_27985_cov_3.353962_6
_50091	GT2_Glycos_transf_2.hmm	3.4e-33	9.014648	NODE_747_length_27949_cov_9.014648_2
_50117	GH13_20.hmm	1.8e-71	8.368957	NODE_748_length_27895_cov_8.368957_4
_50123	GH13_31.hmm	2.7e-125	8.368957	NODE_748_length_27895_cov_8.368957_10
_50125	CE4.hmm	3.5e-24	8.368957	NODE_748_length_27895_cov_8.368957_12
_50128	SLH.hmm	1.4e-16	8.368957	NODE_748_length_27895_cov_8.368957_15
_50223	CE9.hmm	9e-09	3.614140	NODE_753_length_27776_cov_3.614140_8
_50225	CE14.hmm	2.6e-13	3.614140	NODE_753_length_27776_cov_3.614140_10
_50255	GH20.hmm	1.4e-54	2.458198	NODE_754_length_27725_cov_2.458198_18
_50273	GT32.hmm	2e-20	25.438614	NODE_755_length_27707_cov_25.438614_14
_50285	GH85.hmm	1.6e-41	25.438614	NODE_755_length_27707_cov_25.438614_26
_50310	GH18.hmm	1.1e-39	3.795442	NODE_756_length_27696_cov_3.795442_25
_50329	CE6.hmm	3.3e-31	2.842394	NODE_757_length_27613_cov_2.842394_15
_50343	CE3.hmm	2.1e-07	4.138655	NODE_758_length_27595_cov_4.138655_7
_50363	GT30.hmm	4.2e-47	3.822270	NODE_759_length_27558_cov_3.822270_6
_50403	GT41.hmm	9e-07	3.931153	NODE_760_length_27518_cov_3.931153_27
_50428	SLH.hmm	4.3e-15	10.991789	NODE_762_length_27374_cov_10.991789_2
_50443	AA6.hmm	7.1e-08	10.991789	NODE_762_length_27374_cov_10.991789_17
_50455	GT2_Glycos_transf_2.hmm	2.1e-39	10.991789	NODE_762_length_27374_cov_10.991789_29
_50487	GH24.hmm	1.9e-38	3.205535	NODE_764_length_27302_cov_3.205535_6
_50537	AA6.hmm	1.8e-09	3.758205	NODE_765_length_27275_cov_3.758205_20
_50548	GT2_Glycos_transf_2.hmm	2.6e-08	2.307460	NODE_766_length_27201_cov_2.307460_7
_50556	CBM50.hmm	3.4e-12	2.307460	NODE_766_length_27201_cov_2.307460_15
_50638	GH24.hmm	1.6e-16	10.411632	NODE_769_length_27090_cov_10.411632_20
_50655	GH106.hmm	4.3e-215	9.673585	NODE_770_length_27027_cov_9.673585_5
_50660	GH37.hmm	4e-93	9.673585	NODE_770_length_27027_cov_9.673585_10
_50661	GH31.hmm	2.1e-118	9.673585	NODE_770_length_27027_cov_9.673585_11
_50662	GH127.hmm	1e-61	9.673585	NODE_770_length_27027_cov_9.673585_12
_50664	GH36.hmm	1e-17	9.673585	NODE_770_length_27027_cov_9.673585_14
_50694	CE7.hmm	1.8e-08	5.472615	NODE_771_length_26935_cov_5.472615_26
_50697	AA6.hmm	4.2e-06	5.472615	NODE_771_length_26935_cov_5.472615_29
_50712	GT41.hmm	1.2e-07	2.658071	NODE_772_length_26931_cov_2.658071_7
_50720	GH2.hmm	1.4e-108	2.658071	NODE_772_length_26931_cov_2.658071_15
