ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_79691	GH109.hmm	2.9e-16	2.804594	NODE_2500_length_10238_cov_2.804594_7
_79709	CBM32.hmm	5.1e-13	2.289042	NODE_2502_length_10225_cov_2.289042_1
_79711	GH3.hmm	1.9e-68	2.289042	NODE_2502_length_10225_cov_2.289042_3
_79712	GT2_Glycos_transf_2.hmm	1.3e-30	2.289042	NODE_2502_length_10225_cov_2.289042_4
_79722	GH130.hmm	2.8e-93	2.522302	NODE_2503_length_10206_cov_2.522302_5
_79723	GH76.hmm	3.5e-12	2.522302	NODE_2503_length_10206_cov_2.522302_6
_79724	GH130.hmm	4.7e-86	2.522302	NODE_2503_length_10206_cov_2.522302_7
_79727	CE2.hmm	6.5e-54	2.522302	NODE_2503_length_10206_cov_2.522302_10
_79751	GH94.hmm	2.3e-245	2.848155	NODE_2506_length_10204_cov_2.848155_4
_79752	GH94.hmm	3.4e-156	2.848155	NODE_2506_length_10204_cov_2.848155_5
_79863	GT2_Glycos_transf_2.hmm	7.7e-14	19.094741	NODE_2517_length_10154_cov_19.094741_8
_79869	GH109.hmm	5.1e-06	10.969176	NODE_2518_length_10152_cov_10.969176_4
_79894	GT2_Glycos_transf_2.hmm	3.7e-22	1.842173	NODE_2520_length_10144_cov_1.842173_1
_79920	GT2_Glycos_transf_2.hmm	4.3e-36	27.748482	NODE_2523_length_10138_cov_27.748482_2
_79921	GT4.hmm	2.5e-25	27.748482	NODE_2523_length_10138_cov_27.748482_3
_79922	GT4.hmm	8.1e-29	27.748482	NODE_2523_length_10138_cov_27.748482_4
_79923	GT2_Glycos_transf_2.hmm	1.4e-16	27.748482	NODE_2523_length_10138_cov_27.748482_5
_79925	GT2_Glycos_transf_2.hmm	2.5e-08	27.748482	NODE_2523_length_10138_cov_27.748482_7
_79939	CE7.hmm	1.5e-10	2.071699	NODE_2525_length_10137_cov_2.071699_7
_80018	GH24.hmm	3.7e-14	4.009276	NODE_2533_length_10121_cov_4.009276_2
_80091	GT2_Glycos_transf_2.hmm	2.3e-34	2.585390	NODE_2540_length_10102_cov_2.585390_2
_80092	GT11.hmm	2.6e-62	2.585390	NODE_2540_length_10102_cov_2.585390_3
_80096	GH105.hmm	3.2e-35	2.585390	NODE_2540_length_10102_cov_2.585390_7
_80098	GT26.hmm	4.2e-61	2.585390	NODE_2540_length_10102_cov_2.585390_9
_80105	CE3.hmm	4.2e-14	2.372140	NODE_2541_length_10102_cov_2.372140_7
_80142	SLH.hmm	1.5e-11	2.231569	NODE_2545_length_10092_cov_2.231569_9
_80144	GT2_Glycos_transf_2.hmm	4.2e-09	21.585193	NODE_2546_length_10090_cov_21.585193_1
_80151	CE1.hmm	1.7e-08	21.585193	NODE_2546_length_10090_cov_21.585193_8
_80174	GT11.hmm	5.1e-24	5.048859	NODE_2549_length_10083_cov_5.048859_4
_80185	GH84.hmm	1.1e-97	9.387698	NODE_2551_length_10077_cov_9.387698_1
_80186	GH84.hmm	1.8e-95	9.387698	NODE_2551_length_10077_cov_9.387698_2
_80213	GT2_Glycos_transf_2.hmm	1.3e-14	2.368569	NODE_2554_length_10066_cov_2.368569_6
_80216	GH43_11.hmm	1.1e-121	3.334203	NODE_2555_length_10065_cov_3.334203_2
_80217	GH51.hmm	1.5e-88	3.334203	NODE_2555_length_10065_cov_3.334203_3
_80218	GH88.hmm	6.3e-113	3.334203	NODE_2555_length_10065_cov_3.334203_4
_80219	GH43_24.hmm	1.8e-84	3.334203	NODE_2555_length_10065_cov_3.334203_5
_80260	CE8.hmm	5.4e-91	2.512244	NODE_2560_length_10059_cov_2.512244_3
_80261	GH105.hmm	2.2e-65	2.512244	NODE_2560_length_10059_cov_2.512244_4
_80302	CE1.hmm	3.5e-09	3.149236	NODE_2565_length_10039_cov_3.149236_8
_80319	CE4.hmm	2.1e-24	2.491149	NODE_2567_length_10037_cov_2.491149_4
_80320	GT2_Glycos_transf_2.hmm	1.6e-19	2.491149	NODE_2567_length_10037_cov_2.491149_5
_80322	GH109.hmm	4.5e-13	2.491149	NODE_2567_length_10037_cov_2.491149_7
_80332	CBM50.hmm	7.4e-06	3.222736	NODE_2568_length_10035_cov_3.222736_5
_80343	GT4.hmm	1.4e-26	2.262777	NODE_2569_length_10035_cov_2.262777_4
_80344	GT8.hmm	3.6e-51	2.262777	NODE_2569_length_10035_cov_2.262777_5
_80345	GT2_Glycos_transf_2.hmm	1e-28	2.262777	NODE_2569_length_10035_cov_2.262777_6
_80347	GT2_Glycos_transf_2.hmm	3.9e-37	2.262777	NODE_2569_length_10035_cov_2.262777_8
_80369	GH24.hmm	3.3e-40	3.937884	NODE_2571_length_10028_cov_3.937884_10
_80393	GH24.hmm	3e-15	11.414809	NODE_2574_length_10008_cov_11.414809_4
_80408	CBM16.hmm	1.3e-11	3.220248	NODE_2575_length_10002_cov_3.220248_6
_80428	GH23.hmm	1.5e-09	5.659564	NODE_2577_length_9997_cov_5.659564_10
_80442	GH13_20.hmm	4.3e-77	2.581616	NODE_2578_length_9995_cov_2.581616_6
_80510	CE6.hmm	2.6e-09	4.470231	NODE_2585_length_9971_cov_4.470231_6
_80511	GT2_Glycos_transf_2.hmm	1.3e-28	4.470231	NODE_2585_length_9971_cov_4.470231_7
_80513	GT4.hmm	7.1e-10	4.470231	NODE_2585_length_9971_cov_4.470231_9
_80519	GT4.hmm	1.3e-43	2.136345	NODE_2586_length_9967_cov_2.136345_5
_80524	GT4.hmm	7.4e-18	2.136345	NODE_2586_length_9967_cov_2.136345_10
_80573	GH1.hmm	4.5e-118	2.073811	NODE_2590_length_9958_cov_2.073811_12
_80596	GT41.hmm	1.3e-10	2.336446	NODE_2594_length_9948_cov_2.336446_1
_80618	GT2_Glycos_transf_2.hmm	1.5e-12	2.488724	NODE_2596_length_9939_cov_2.488724_7
_80619	GT2_Glycos_transf_2.hmm	3.6e-21	2.488724	NODE_2596_length_9939_cov_2.488724_8
_80622	GT2_Glycos_transf_2.hmm	1.2e-33	2.488724	NODE_2596_length_9939_cov_2.488724_11
_80645	AA3_1.hmm	9.6e-06	1.670867	NODE_2598_length_9936_cov_1.670867_10
_80762	CE3.hmm	7.8e-15	3.392788	NODE_2610_length_9912_cov_3.392788_8
_80886	CE9.hmm	7.3e-06	1.943143	NODE_2623_length_9874_cov_1.943143_5
_80905	GH3.hmm	1.9e-59	18.140986	NODE_2625_length_9869_cov_18.140986_3
_80943	GT2_Glycos_transf_2.hmm	1.9e-19	2.502048	NODE_2629_length_9861_cov_2.502048_2
_80979	GH106.hmm	9.3e-110	2.441803	NODE_2632_length_9855_cov_2.441803_1
_80982	GT41.hmm	7e-18	2.441803	NODE_2632_length_9855_cov_2.441803_4
_80988	GT2_Glycos_transf_2.hmm	5.2e-30	2.257275	NODE_2633_length_9855_cov_2.257275_4
_81018	GT2_Glycos_transf_2.hmm	2e-20	2.854434	NODE_2636_length_9850_cov_2.854434_2
_81028	GT4.hmm	3e-21	2.247155	NODE_2637_length_9850_cov_2.247155_3
_81030	GT4.hmm	2.5e-29	2.247155	NODE_2637_length_9850_cov_2.247155_5
_81044	GH25.hmm	5e-44	2.033323	NODE_2638_length_9848_cov_2.033323_13
_81061	GT41.hmm	8.6e-06	2.052939	NODE_2640_length_9842_cov_2.052939_7
_81065	CE1.hmm	1.7e-25	4.239680	NODE_2641_length_9833_cov_4.239680_4
_81084	GH25.hmm	7.9e-43	6.255730	NODE_2642_length_9824_cov_6.255730_15
_81097	GH2.hmm	7.9e-184	2.907425	NODE_2644_length_9806_cov_2.907425_2
_81125	CE3.hmm	3.3e-14	2.495463	NODE_2647_length_9793_cov_2.495463_2
_81182	GT26.hmm	6.7e-33	4.270583	NODE_2654_length_9763_cov_4.270583_2
_81183	GT32.hmm	2.5e-17	4.270583	NODE_2654_length_9763_cov_4.270583_3
_81185	GT4.hmm	7.1e-31	4.270583	NODE_2654_length_9763_cov_4.270583_5
_81197	GH23.hmm	3.1e-25	2.154976	NODE_2655_length_9761_cov_2.154976_7
_81199	GT4.hmm	8.9e-32	1.722533	NODE_2656_length_9761_cov_1.722533_1
_81201	GT2_Glycos_transf_2.hmm	3.9e-28	1.722533	NODE_2656_length_9761_cov_1.722533_3
_81230	GT51.hmm	1.5e-16	2.372813	NODE_2658_length_9754_cov_2.372813_14
_81261	GT4.hmm	2.1e-25	2.590094	NODE_2661_length_9746_cov_2.590094_13
_81298	CBM50.hmm	2.1e-14	3.479506	NODE_2666_length_9732_cov_3.479506_3
_81318	CBM62.hmm	5.1e-11	19.603634	NODE_2668_length_9725_cov_19.603634_3
_81335	GH78.hmm	1.7e-25	2.429595	NODE_2670_length_9725_cov_2.429595_1
_81378	GH43_24.hmm	2e-88	3.284689	NODE_2674_length_9709_cov_3.284689_2
_81386	AA6.hmm	6.3e-07	47.144804	NODE_2675_length_9708_cov_47.144804_2
_81397	GT2_Glycos_transf_2.hmm	7.9e-23	2.782486	NODE_2676_length_9699_cov_2.782486_3
_81398	GT2_Glycos_transf_2.hmm	5.5e-16	2.782486	NODE_2676_length_9699_cov_2.782486_4
_81450	GH35.hmm	3.4e-20	2.453920	NODE_2682_length_9687_cov_2.453920_1
_81452	GH105.hmm	1.4e-91	2.453920	NODE_2682_length_9687_cov_2.453920_3
_81453	GH28.hmm	1.4e-53	2.453920	NODE_2682_length_9687_cov_2.453920_4
_81468	GT2_Glycos_transf_2.hmm	2.4e-21	2.999479	NODE_2683_length_9686_cov_2.999479_11
_81469	GH36.hmm	5.8e-20	3.258525	NODE_2684_length_9684_cov_3.258525_1
_81503	GH79.hmm	9.1e-50	6.316251	NODE_2688_length_9676_cov_6.316251_1
_81532	PL22.hmm	1.6e-28	7.470398	NODE_2691_length_9672_cov_7.470398_2
_81536	GH125.hmm	1.1e-133	2.758592	NODE_2692_length_9668_cov_2.758592_1
_81537	GH38.hmm	7e-87	2.758592	NODE_2692_length_9668_cov_2.758592_2
_81545	GH36.hmm	3.7e-272	19.042520	NODE_2693_length_9667_cov_19.042520_3
_81548	GH2.hmm	1.1e-76	19.042520	NODE_2693_length_9667_cov_19.042520_6
_81577	GH36.hmm	3.5e-09	9.124686	NODE_2696_length_9663_cov_9.124686_2
_81580	GH31.hmm	5.9e-151	9.124686	NODE_2696_length_9663_cov_9.124686_5
_81603	GT8.hmm	2.3e-54	3.063251	NODE_2699_length_9660_cov_3.063251_5
_81604	GT4.hmm	8.7e-40	3.063251	NODE_2699_length_9660_cov_3.063251_6
_81605	GT2_Glycos_transf_2.hmm	8.6e-32	3.063251	NODE_2699_length_9660_cov_3.063251_7
_81606	GT2_Glycos_transf_2.hmm	2.3e-23	3.063251	NODE_2699_length_9660_cov_3.063251_8
_81650	AA6.hmm	2.7e-06	1.940555	NODE_2703_length_9650_cov_1.940555_5
_81653	GH16.hmm	8.9e-38	1.940555	NODE_2703_length_9650_cov_1.940555_8
_81654	GH43_17.hmm	6.8e-84	1.940555	NODE_2703_length_9650_cov_1.940555_9
_81655	GH16.hmm	6.5e-35	2.648869	NODE_2704_length_9647_cov_2.648869_1
_81681	GH95.hmm	4.4e-88	5.931971	NODE_2707_length_9635_cov_5.931971_2
_81707	AA3_1.hmm	4.6e-06	2.700021	NODE_2710_length_9629_cov_2.700021_2
_81731	CE9.hmm	3.6e-06	2.842392	NODE_2712_length_9625_cov_2.842392_6
_81748	GT19.hmm	1e-116	3.100157	NODE_2714_length_9620_cov_3.100157_3
_81753	GH23.hmm	1.9e-23	3.100157	NODE_2714_length_9620_cov_3.100157_8
_81767	GH109.hmm	1.4e-11	17.570182	NODE_2716_length_9606_cov_17.570182_3
_81783	CE7.hmm	2.6e-06	4.157706	NODE_2718_length_9600_cov_4.157706_1
_81829	GH29.hmm	2.7e-77	2.322098	NODE_2723_length_9589_cov_2.322098_7
_81838	GT2_Glycos_transf_2.hmm	2.8e-18	2.328276	NODE_2724_length_9587_cov_2.328276_5
_81864	CBM50.hmm	5.3e-09	42.759802	NODE_2726_length_9583_cov_42.759802_6
_81913	GT41.hmm	7.1e-12	8.291737	NODE_2731_length_9559_cov_8.291737_6
_81934	SLH.hmm	7e-16	2.508467	NODE_2733_length_9543_cov_2.508467_6
_81952	GH106.hmm	6.2e-35	2.224915	NODE_2735_length_9543_cov_2.224915_5
_81989	GH29.hmm	2.2e-79	2.474873	NODE_2739_length_9527_cov_2.474873_3
_82000	GT51.hmm	9.6e-58	2.057676	NODE_2740_length_9527_cov_2.057676_4
_82008	GH130.hmm	4.6e-90	2.479953	NODE_2741_length_9523_cov_2.479953_3
_82014	GH5_2.hmm	4.3e-79	2.087930	NODE_2742_length_9523_cov_2.087930_2
_82015	GT2_Glyco_tranf_2_3.hmm	2.6e-20	2.087930	NODE_2742_length_9523_cov_2.087930_3
_82062	GT4.hmm	4.8e-06	2.678435	NODE_2747_length_9499_cov_2.678435_10
_82070	CE8.hmm	9.2e-97	1.949154	NODE_2748_length_9496_cov_1.949154_5
_82075	AA6.hmm	1.3e-06	1.949154	NODE_2748_length_9496_cov_1.949154_10
_82077	GH23.hmm	2e-30	1.884988	NODE_2749_length_9494_cov_1.884988_2
_82098	CE1.hmm	2e-18	2.682477	NODE_2751_length_9477_cov_2.682477_4
_82124	GH3.hmm	3.8e-51	2.689666	NODE_2753_length_9472_cov_2.689666_2
_82130	GH1.hmm	2.9e-40	2.371587	NODE_2754_length_9471_cov_2.371587_1
_82149	CE9.hmm	7.7e-123	13.515365	NODE_2756_length_9467_cov_13.515365_3
_82193	GH51.hmm	1.2e-19	2.974258	NODE_2761_length_9457_cov_2.974258_2
_82226	CE12.hmm	2.3e-48	5.617087	NODE_2765_length_9447_cov_5.617087_1
_82227	GH2.hmm	1.1e-64	5.617087	NODE_2765_length_9447_cov_5.617087_2
_82228	GH106.hmm	3.2e-276	5.617087	NODE_2765_length_9447_cov_5.617087_3
_82230	PL22.hmm	4.2e-19	5.617087	NODE_2765_length_9447_cov_5.617087_5
_82233	GT4.hmm	1.6e-23	1.956801	NODE_2766_length_9447_cov_1.956801_3
_82234	GT4.hmm	2.3e-32	1.956801	NODE_2766_length_9447_cov_1.956801_4
_82236	GT4.hmm	6e-08	1.956801	NODE_2766_length_9447_cov_1.956801_6
_82242	GH28.hmm	1.6e-06	2.175382	NODE_2767_length_9446_cov_2.175382_2
_82279	GH13.hmm	3.4e-46	2.054699	NODE_2771_length_9437_cov_2.054699_3
_82346	CBM32.hmm	1.5e-07	2.570600	NODE_2778_length_9401_cov_2.570600_1
_82349	GH13_8.hmm	7.4e-141	2.570600	NODE_2778_length_9401_cov_2.570600_4
_82380	GT2_Glycos_transf_2.hmm	5.2e-30	2.058026	NODE_2782_length_9384_cov_2.058026_2
_82381	GT4.hmm	2.2e-30	2.058026	NODE_2782_length_9384_cov_2.058026_3
_82383	GT32.hmm	5.2e-20	2.058026	NODE_2782_length_9384_cov_2.058026_5
_82384	GT2_Glycos_transf_2.hmm	1.7e-19	2.058026	NODE_2782_length_9384_cov_2.058026_6
_82385	GT2_Glycos_transf_2.hmm	1e-18	2.058026	NODE_2782_length_9384_cov_2.058026_7
_82393	GH109.hmm	7.8e-15	3.242300	NODE_2783_length_9381_cov_3.242300_5
_82423	CBM50.hmm	6.2e-07	2.208050	NODE_2787_length_9362_cov_2.208050_1
_82436	GH2.hmm	3.1e-200	3.054842	NODE_2789_length_9358_cov_3.054842_2
_82457	CE1.hmm	7.9e-25	2.241283	NODE_2790_length_9358_cov_2.241283_11
_82521	CE7.hmm	2.2e-07	1.834703	NODE_2798_length_9345_cov_1.834703_2
_82543	CE7.hmm	4.2e-12	4.824859	NODE_2800_length_9339_cov_4.824859_7
_82549	GH78.hmm	9.3e-20	1.789930	NODE_2801_length_9330_cov_1.789930_4
_82605	GT4.hmm	1.5e-25	2.551233	NODE_2807_length_9298_cov_2.551233_7
_82623	GT51.hmm	1e-65	2.729586	NODE_2809_length_9292_cov_2.729586_4
_82629	SLH.hmm	5.5e-26	2.146058	NODE_2810_length_9290_cov_2.146058_2
_82661	GH17.hmm	3.1e-21	2.273677	NODE_2813_length_9281_cov_2.273677_5
_82713	GH10.hmm	2.2e-76	2.005129	NODE_2818_length_9258_cov_2.005129_5
_82774	GT4.hmm	1.6e-17	2.469508	NODE_2826_length_9245_cov_2.469508_2
_82775	GT4.hmm	2e-28	2.469508	NODE_2826_length_9245_cov_2.469508_3
_82777	GT2_Glycos_transf_2.hmm	8e-26	2.469508	NODE_2826_length_9245_cov_2.469508_5
_82778	GT2_Glycos_transf_2.hmm	1.2e-34	2.469508	NODE_2826_length_9245_cov_2.469508_6
_82805	CBM54.hmm	1.1e-21	1.601860	NODE_2830_length_9235_cov_1.601860_2
_82852	GH13_42.hmm	5.4e-127	3.719960	NODE_2837_length_9208_cov_3.719960_6
_82885	GT35.hmm	5.1e-76	2.113189	NODE_2842_length_9186_cov_2.113189_1
_82886	GT35.hmm	1e-186	2.113189	NODE_2842_length_9186_cov_2.113189_2
_82912	GT4.hmm	7.6e-11	13.206756	NODE_2844_length_9183_cov_13.206756_10
_82913	GT11.hmm	4.6e-35	13.206756	NODE_2844_length_9183_cov_13.206756_11
_82914	GT32.hmm	9.9e-07	13.206756	NODE_2844_length_9183_cov_13.206756_12
_82940	GT41.hmm	9.6e-25	2.385920	NODE_2847_length_9172_cov_2.385920_2
_82947	GH125.hmm	1.1e-128	2.385920	NODE_2847_length_9172_cov_2.385920_9
_82988	GH20.hmm	2.3e-94	2.918478	NODE_2852_length_9160_cov_2.918478_3
_83064	AA6.hmm	1e-07	2.831749	NODE_2862_length_9141_cov_2.831749_8
_83093	CE2.hmm	1.1e-12	2.859610	NODE_2865_length_9127_cov_2.859610_4
_83096	GT41.hmm	2.4e-10	2.859610	NODE_2865_length_9127_cov_2.859610_7
_83099	GT41.hmm	3.3e-09	2.859610	NODE_2865_length_9127_cov_2.859610_10
_83100	GT41.hmm	6.3e-07	2.859610	NODE_2865_length_9127_cov_2.859610_11
_83102	AA6.hmm	9e-06	4.249695	NODE_2866_length_9122_cov_4.249695_1
_83107	AA6.hmm	3.4e-07	4.249695	NODE_2866_length_9122_cov_4.249695_6
_83125	GH28.hmm	1e-36	3.407091	NODE_2868_length_9120_cov_3.407091_3
_83126	GH154.hmm	2.1e-85	3.407091	NODE_2868_length_9120_cov_3.407091_4
_83130	GT83.hmm	4.9e-06	2.836640	NODE_2869_length_9118_cov_2.836640_4
_83132	GT2_Glycos_transf_2.hmm	7.5e-23	2.481215	NODE_2870_length_9118_cov_2.481215_1
_83140	GH74.hmm	8.2e-25	5.055623	NODE_2871_length_9102_cov_5.055623_1
_83187	GH3.hmm	1.5e-46	1.851341	NODE_2876_length_9082_cov_1.851341_1
_83188	GH2.hmm	3.8e-102	1.851341	NODE_2876_length_9082_cov_1.851341_2
_83194	GH2.hmm	8e-208	3.295905	NODE_2877_length_9081_cov_3.295905_1
_83227	GH109.hmm	1.2e-11	2.469554	NODE_2880_length_9078_cov_2.469554_5
_83288	GT41.hmm	1.9e-19	3.284582	NODE_2887_length_9052_cov_3.284582_1
_83296	GT4.hmm	3.4e-33	2.728704	NODE_2888_length_9052_cov_2.728704_4
_83297	GT2_Glycos_transf_2.hmm	1.7e-38	2.728704	NODE_2888_length_9052_cov_2.728704_5
_83298	GT2_Glycos_transf_2.hmm	1.6e-36	2.728704	NODE_2888_length_9052_cov_2.728704_6
_83299	GT2_Glycos_transf_2.hmm	5.7e-41	2.728704	NODE_2888_length_9052_cov_2.728704_7
_83300	GT2_Glycos_transf_2.hmm	2.4e-30	2.728704	NODE_2888_length_9052_cov_2.728704_8
_83303	GT2_Glycos_transf_2.hmm	8.3e-21	17.210567	NODE_2889_length_9047_cov_17.210567_2
_83350	GT2_Glycos_transf_2.hmm	5.4e-24	2.089880	NODE_2895_length_9018_cov_2.089880_8
_83380	GT28.hmm	1.2e-47	2.394660	NODE_2899_length_9009_cov_2.394660_2
_83415	GT4.hmm	2.2e-34	3.311263	NODE_2904_length_8991_cov_3.311263_1
_83416	GH133.hmm	1.7e-99	3.311263	NODE_2904_length_8991_cov_3.311263_2
_83467	GH77.hmm	1e-178	20.617584	NODE_2910_length_8978_cov_20.617584_3
_83473	CBM50.hmm	1.2e-07	2.590249	NODE_2911_length_8976_cov_2.590249_1
_83500	GT7.hmm	1.2e-11	2.471211	NODE_2914_length_8970_cov_2.471211_3
_83501	GT51.hmm	9.9e-44	2.471211	NODE_2914_length_8970_cov_2.471211_4
_83521	GH25.hmm	2.4e-50	2.058373	NODE_2916_length_8969_cov_2.058373_2
_83538	GH29.hmm	7.8e-106	3.276857	NODE_2918_length_8966_cov_3.276857_3
_83539	CE3.hmm	5e-13	3.276857	NODE_2918_length_8966_cov_3.276857_4
_83558	GT2_Glycos_transf_2.hmm	2.7e-32	3.135559	NODE_2921_length_8962_cov_3.135559_2
_83562	GT2_Glycos_transf_2.hmm	2.7e-32	3.135559	NODE_2921_length_8962_cov_3.135559_6
_83593	GT39.hmm	7.6e-06	2.745202	NODE_2925_length_8953_cov_2.745202_4
_83633	GH31.hmm	2.4e-27	2.215254	NODE_2931_length_8945_cov_2.215254_1
_83660	AA6.hmm	1.3e-09	1.803596	NODE_2934_length_8939_cov_1.803596_2
_83661	CE7.hmm	2e-11	1.803596	NODE_2934_length_8939_cov_1.803596_3
_83668	AA6.hmm	6e-08	1.803596	NODE_2934_length_8939_cov_1.803596_10
_83681	CE4.hmm	9.2e-33	16.504129	NODE_2936_length_8934_cov_16.504129_1
_83703	GH33.hmm	5.3e-45	8.771555	NODE_2938_length_8933_cov_8.771555_4
_83722	GT2_Glycos_transf_2.hmm	5e-33	2.674290	NODE_2941_length_8928_cov_2.674290_2
_83726	GT2_Glycos_transf_2.hmm	4.5e-34	2.674290	NODE_2941_length_8928_cov_2.674290_6
_83727	GT4.hmm	1e-23	2.674290	NODE_2941_length_8928_cov_2.674290_7
_83747	CE3.hmm	3e-09	2.164081	NODE_2944_length_8926_cov_2.164081_4
_83760	GH106.hmm	1.5e-19	3.119366	NODE_2945_length_8925_cov_3.119366_8
_83813	GH109.hmm	1.6e-11	4.877921	NODE_2952_length_8909_cov_4.877921_3
_83821	GT4.hmm	1.5e-30	4.877921	NODE_2952_length_8909_cov_4.877921_11
_83847	GT2_Glycos_transf_2.hmm	7.4e-06	2.174574	NODE_2955_length_8905_cov_2.174574_13
_83851	GT41.hmm	2.1e-12	2.057662	NODE_2956_length_8905_cov_2.057662_3
_83931	GH42.hmm	1.4e-114	18.218803	NODE_2966_length_8870_cov_18.218803_4
_83949	CE7.hmm	3.6e-15	2.579669	NODE_2968_length_8850_cov_2.579669_8
_83950	GH106.hmm	1.3e-48	2.579669	NODE_2968_length_8850_cov_2.579669_9
_84002	GT4.hmm	7.7e-08	2.099072	NODE_2975_length_8826_cov_2.099072_2
_84004	GT25.hmm	1.7e-29	2.099072	NODE_2975_length_8826_cov_2.099072_4
_84005	GT32.hmm	4e-20	2.099072	NODE_2975_length_8826_cov_2.099072_5
_84017	GT2_Glycos_transf_2.hmm	5.6e-34	1.910477	NODE_2977_length_8819_cov_1.910477_2
_84024	GT4.hmm	1.1e-28	1.910477	NODE_2977_length_8819_cov_1.910477_9
_84025	GT8.hmm	1.9e-48	1.910477	NODE_2977_length_8819_cov_1.910477_10
_84028	CE8.hmm	1e-12	2.899794	NODE_2978_length_8817_cov_2.899794_2
_84030	GH43_12.hmm	3.3e-88	2.899794	NODE_2978_length_8817_cov_2.899794_4
_84110	GT4.hmm	3e-22	7.400988	NODE_2988_length_8801_cov_7.400988_1
_84113	GT8.hmm	1.9e-20	7.400988	NODE_2988_length_8801_cov_7.400988_4
_84115	GT8.hmm	1.3e-25	7.400988	NODE_2988_length_8801_cov_7.400988_6
_84121	GH109.hmm	1.1e-11	3.459574	NODE_2990_length_8790_cov_3.459574_1
_84133	GH2.hmm	9.9e-36	6.125230	NODE_2991_length_8783_cov_6.125230_1
_84153	CBM50.hmm	4.6e-10	2.872220	NODE_2993_length_8774_cov_2.872220_2
_84155	GH77.hmm	1.3e-174	2.872220	NODE_2993_length_8774_cov_2.872220_4
_84170	CBM32.hmm	3.5e-06	3.326225	NODE_2995_length_8770_cov_3.326225_1
_84192	AA6.hmm	8.2e-09	4.987421	NODE_2997_length_8760_cov_4.987421_7
_84193	CE1.hmm	7.9e-52	4.987421	NODE_2997_length_8760_cov_4.987421_8
_84195	GH28.hmm	3e-13	2.151777	NODE_2998_length_8759_cov_2.151777_1
_84202	GH51.hmm	2.6e-100	2.151777	NODE_2998_length_8759_cov_2.151777_8
_84213	GH24.hmm	8.8e-35	4.456720	NODE_3000_length_8748_cov_4.456720_2
_84245	GH2.hmm	2.3e-55	1.996413	NODE_3003_length_8737_cov_1.996413_5
_84270	CBM69.hmm	4.8e-06	2.282304	NODE_3006_length_8724_cov_2.282304_3
_84271	GH13_36.hmm	4.2e-116	2.282304	NODE_3006_length_8724_cov_2.282304_4
_84272	GH13.hmm	9.4e-60	2.282304	NODE_3006_length_8724_cov_2.282304_5
_84276	GH25.hmm	4.8e-36	2.217598	NODE_3007_length_8721_cov_2.217598_4
_84314	GH18.hmm	9.3e-35	3.398143	NODE_3012_length_8710_cov_3.398143_1
_84371	GT4.hmm	3.4e-37	2.642841	NODE_3018_length_8685_cov_2.642841_1
_84375	GT4.hmm	2.8e-34	2.642841	NODE_3018_length_8685_cov_2.642841_5
_84601	SLH.hmm	2.4e-22	2.314128	NODE_3043_length_8617_cov_2.314128_5
_84603	AA6.hmm	6.6e-07	2.314128	NODE_3043_length_8617_cov_2.314128_7
_84609	GH112.hmm	5.1e-240	2.262028	NODE_3044_length_8617_cov_2.262028_5
_84610	GH112.hmm	3.5e-47	2.262028	NODE_3044_length_8617_cov_2.262028_6
_84616	CBM12.hmm	4.5e-06	2.337716	NODE_3045_length_8614_cov_2.337716_1
_84647	CBM4.hmm	4.9e-105	2.005518	NODE_3048_length_8612_cov_2.005518_5
_84667	GT41.hmm	1e-09	2.882360	NODE_3052_length_8604_cov_2.882360_7
_84688	GH16.hmm	7.4e-44	2.066337	NODE_3055_length_8597_cov_2.066337_4
_84810	CE3.hmm	1.7e-08	1.986660	NODE_3069_length_8566_cov_1.986660_3
_84929	GH43_4.hmm	2.8e-89	2.057904	NODE_3082_length_8540_cov_2.057904_4
_84966	GH38.hmm	2.9e-23	2.358600	NODE_3087_length_8525_cov_2.358600_1
_84967	GH76.hmm	3.4e-67	2.358600	NODE_3087_length_8525_cov_2.358600_2
_84968	GH125.hmm	5.3e-186	2.358600	NODE_3087_length_8525_cov_2.358600_3
_84973	CBM50.hmm	1.4e-77	2.498576	NODE_3088_length_8521_cov_2.498576_4
_84983	SLH.hmm	6.4e-15	2.468249	NODE_3089_length_8520_cov_2.468249_8
_85009	GT4.hmm	4.3e-07	2.150226	NODE_3092_length_8509_cov_2.150226_3
_85013	GT2_Glycos_transf_2.hmm	6.8e-28	2.150226	NODE_3092_length_8509_cov_2.150226_7
_85015	CE10.hmm	4e-07	1.972546	NODE_3093_length_8509_cov_1.972546_1
_85016	GH2.hmm	2.4e-95	1.972546	NODE_3093_length_8509_cov_1.972546_2
_85018	GH3.hmm	4.6e-67	1.972546	NODE_3093_length_8509_cov_1.972546_4
_85030	GH77.hmm	4.7e-157	6.533650	NODE_3095_length_8505_cov_6.533650_5
_85038	GH28.hmm	1.2e-40	2.839063	NODE_3096_length_8502_cov_2.839063_6
_85039	GH43_11.hmm	1.9e-123	2.839063	NODE_3096_length_8502_cov_2.839063_7
_85063	GH13.hmm	1.2e-18	2.057235	NODE_3099_length_8499_cov_2.057235_5
_85067	CE1.hmm	1.9e-28	9.149167	NODE_3100_length_8495_cov_9.149167_4
_85096	GH18.hmm	6.9e-40	2.032262	NODE_3103_length_8495_cov_2.032262_7
