ORF,predicted_protein,Full_Seq_E-value,Coverage,Location
_18800,GH20.hmm,8.20E-107,,contig-125_114_88
_18801,GH2.hmm,1.50E-78,,contig-125_114_89
_18807,GH76.hmm,6.80E-06,,contig-125_114_95
_18852,GT40.hmm,4.30E-13,,contig-125_115_38
_18856,GH33.hmm,3.80E-36,,contig-125_115_42
_18858,GH24.hmm,1.40E-41,,contig-125_115_44
_18877,CBM50.hmm,9.00E-13,,contig-125_115_63
_18879,GT2.hmm,8.10E-24,,contig-125_115_65
_18893,GH37.hmm,7.70E-23,,contig-125_115_79
_18912,PL22.hmm,8.10E-17,,contig-125_115_98
_18914,GT2.hmm,5.30E-26,,contig-125_115_100
_18915,GT4.hmm,7.80E-32,,contig-125_115_101
_18916,GT2.hmm,1.10E-19,,contig-125_115_102
_18933,GH16.hmm,4.70E-35,,contig-125_116_11
_18951,GT8.hmm,2.80E-56,,contig-125_116_29
_18952,GT4.hmm,3.60E-24,,contig-125_116_30
_18961,GT7.hmm,2.20E-08,,contig-125_116_39
_18964,GH27.hmm,3.90E-81,,contig-125_116_42
_18969,GH127.hmm,2.20E-180,,contig-125_116_47
_18979,PL27.hmm,8.60E-14,,contig-125_116_57
_18980,GH127.hmm,5.80E-187,,contig-125_116_58
_18985,GH3.hmm,4.00E-73,,contig-125_116_63
_18988,GH144.hmm,4.60E-202,,contig-125_116_66
_18989,GH43_28.hmm,1.40E-116,,contig-125_116_67
_18990,CE1.hmm,1.90E-26,,contig-125_116_68
_19017,GH16.hmm,3.50E-40,,contig-125_116_95
_19037,GH43_17.hmm,9.80E-93,,contig-125_117_17
_19056,GH31.hmm,2.80E-109,,contig-125_117_36
_19057,PL9.hmm,1.50E-07,,contig-125_117_37
_19066,GH2.hmm,1.70E-108,,contig-125_117_46
_19069,GH3.hmm,3.30E-64,,contig-125_117_49
_19081,GT35.hmm,9.70E-129,,contig-125_117_61
_19082,GT3.hmm,8.10E-173,,contig-125_117_62
_19085,CE9.hmm,1.90E-11,,contig-125_117_65
_19093,AA6.hmm,2.60E-06,,contig-125_117_73
_19100,GT41.hmm,5.90E-10,,contig-125_117_80
_19119,CE3.hmm,1.30E-16,,contig-125_117_99
_19155,GT41.hmm,1.00E-17,,contig-125_118_25
_19177,GT41.hmm,1.40E-11,,contig-125_118_47
_19184,GH13.hmm,1.10E-07,,contig-125_118_54
_19211,GT41.hmm,4.60E-28,,contig-125_118_81
_19215,GT2.hmm,5.30E-21,,contig-125_118_85
_19224,GT2.hmm,2.00E-32,,contig-125_118_94
_19348,CBM50.hmm,2.10E-10,,contig-125_119_105
_19381,GH23.hmm,8.40E-12,,contig-125_119_138
_19415,GT2.hmm,8.60E-22,,contig-125_120_11
_19445,GH35.hmm,1.20E-118,,contig-125_120_41
_19446,GH43_19.hmm,4.40E-77,,contig-125_120_42
_19447,GH43_9.hmm,4.90E-125,,contig-125_120_43
_19448,GH51.hmm,2.10E-104,,contig-125_120_44
_19449,GH31.hmm,1.70E-135,,contig-125_120_45
_19451,GH97.hmm,6.90E-185,,contig-125_120_47
_19452,GH43.hmm,5.70E-48,,contig-125_120_48
_19453,GH29.hmm,1.40E-101,,contig-125_120_49
_19456,GH43_10.hmm,4.60E-71,,contig-125_120_52
_19457,GH97.hmm,1.50E-177,,contig-125_120_53
_19459,GH127.hmm,1.70E-211,,contig-125_120_55
_19460,GH43.hmm,6.40E-65,,contig-125_120_56
_19470,GH43_24.hmm,4.40E-65,,contig-125_120_66
_19471,GH43_24.hmm,1.40E-71,,contig-125_120_67
_19472,GH145.hmm,1.70E-129,,contig-125_120_68
_19473,GH105.hmm,5.40E-81,,contig-125_120_69
_19480,GT2.hmm,1.00E-22,,contig-125_120_76
_19484,GH13_36.hmm,1.30E-92,,contig-125_120_80
_19489,GH97.hmm,2.60E-253,,contig-125_120_85
_19490,GH13.hmm,1.30E-61,,contig-125_120_86
_19538,CE10.hmm,5.20E-21,,contig-125_121_46
_19638,GH25.hmm,1.10E-51,,contig-125_122_40
_19644,GT4.hmm,3.50E-34,,contig-125_122_46
_19647,GT2.hmm,8.70E-33,,contig-125_122_49
_19648,GT2.hmm,3.00E-34,,contig-125_122_50
_19650,GT4.hmm,1.70E-20,,contig-125_122_52
_19654,GT4.hmm,5.20E-09,,contig-125_122_56
_19666,CE9.hmm,6.50E-14,,contig-125_122_68
_19687,GT28.hmm,8.10E-48,,contig-125_122_89
_19698,GH27.hmm,1.90E-59,,contig-125_122_100
_19715,GH38.hmm,7.50E-88,,contig-125_122_117
_19720,GT8.hmm,3.60E-46,,contig-125_122_122
_19745,GH13_20.hmm,5.20E-66,,contig-125_123_20
_19750,GH20.hmm,3.90E-39,,contig-125_123_25
_19751,GH2.hmm,1.50E-91,,contig-125_123_26
_19752,GH16.hmm,1.60E-35,,contig-125_123_27
_19779,AA6.hmm,3.10E-10,,contig-125_123_54
_19781,GT41.hmm,2.80E-06,,contig-125_123_56
_19795,CE9.hmm,6.60E-16,,contig-125_123_70
_19807,GH2.hmm,6.20E-92,,contig-125_123_82
_19808,GH130.hmm,4.40E-89,,contig-125_123_83
_19817,GH2.hmm,3.30E-107,,contig-125_123_92
_19833,GH106.hmm,1.60E-261,,contig-125_124_12
_19834,CE3.hmm,2.50E-09,,contig-125_124_13
_19914,GT2.hmm,5.80E-17,,contig-125_125_2
_19916,GT2.hmm,6.00E-14,,contig-125_125_4
_19922,AA6.hmm,7.00E-08,,contig-125_125_10
_19923,CBM35.hmm,4.30E-09,,contig-125_125_11
_19924,GH3.hmm,1.90E-53,,contig-125_125_12
_19925,GH3.hmm,3.70E-45,,contig-125_125_13
_20034,GH32.hmm,2.40E-81,,contig-125_126_11
_20036,CE10.hmm,2.00E-34,,contig-125_126_13
_20037,GH31.hmm,2.90E-87,,contig-125_126_14
_20038,GH31.hmm,3.30E-148,,contig-125_126_15
_20039,GH66.hmm,3.50E-196,,contig-125_126_16
_20040,CBM69.hmm,2.40E-06,,contig-125_126_17
_20044,CE7.hmm,7.40E-11,,contig-125_126_21
_20055,CE6.hmm,6.40E-10,,contig-125_126_32
_20061,GH30_2.hmm,6.40E-171,,contig-125_126_38
_20062,GH3.hmm,8.40E-67,,contig-125_126_39
_20063,GH92.hmm,1.10E-193,,contig-125_126_40
_20064,GH36.hmm,1.50E-208,,contig-125_126_41
_20065,GH2.hmm,2.40E-13,,contig-125_126_42
_20066,GH36.hmm,5.90E-12,,contig-125_126_43
_20068,GH95.hmm,1.40E-248,,contig-125_126_45
_20069,CBM6.hmm,5.10E-18,,contig-125_126_46
_20074,GH3.hmm,4.30E-68,,contig-125_126_51
_20076,CE3.hmm,5.10E-10,,contig-125_126_53
_20077,GH97.hmm,5.00E-185,,contig-125_126_54
_20084,GH31.hmm,4.00E-69,,contig-125_126_61
_20090,CE6.hmm,2.60E-09,,contig-125_126_67
_20098,AA3_1.hmm,3.30E-07,,contig-125_126_75
_20122,GT2.hmm,5.80E-19,,contig-125_127_14
_20150,CE10.hmm,2.40E-33,,contig-125_127_42
_20170,GH53.hmm,2.20E-89,,contig-125_127_62
_20171,GH97.hmm,2.40E-249,,contig-125_127_63
_20176,GH95.hmm,5.50E-205,,contig-125_127_68
_20177,GH29.hmm,2.30E-105,,contig-125_127_69
_20226,GH77.hmm,4.90E-155,,contig-125_128_16
_20243,dockerin.hmm,3.10E-06,,contig-125_128_33
_20283,GT28.hmm,8.80E-30,,contig-125_128_73
_20297,GH130.hmm,2.80E-91,,contig-125_129_10
_20299,CBM32.hmm,1.30E-06,,contig-125_129_12
_20301,GH18.hmm,5.90E-16,,contig-125_129_14
_20306,GH97.hmm,1.10E-233,,contig-125_129_19
_20350,AA3_1.hmm,1.60E-06,,contig-125_129_63
_20359,GH43.hmm,7.70E-63,,contig-125_129_72
_20361,GH31.hmm,4.60E-115,,contig-125_129_74
_20398,GH28.hmm,6.50E-31,,contig-125_130_1
_20399,GH57.hmm,9.60E-47,,contig-125_130_2
_20400,GT4.hmm,2.30E-34,,contig-125_130_3
_20401,GH133.hmm,2.30E-100,,contig-125_130_4
_20456,GT41.hmm,5.00E-06,,contig-125_130_59
_20513,GT2.hmm,1.20E-15,,contig-125_131_8
_20515,GT83.hmm,2.20E-69,,contig-125_131_10
_20526,GT41.hmm,3.00E-20,,contig-125_131_21
_20531,GT83.hmm,2.20E-70,,contig-125_131_26
_20534,GH29.hmm,3.80E-109,,contig-125_131_29
_20539,CE10.hmm,2.60E-17,,contig-125_131_34
_20540,GH92.hmm,1.50E-189,,contig-125_131_35
_20541,GT4.hmm,2.30E-24,,contig-125_131_36
_20549,GT41.hmm,3.00E-06,,contig-125_131_44
_20561,AA6.hmm,7.10E-16,,contig-125_131_56
_20575,GH2.hmm,2.70E-213,,contig-125_131_70
_20579,GH29.hmm,4.00E-83,,contig-125_131_74
_20632,GH89.hmm,2.40E-250,,contig-125_132_27
_20633,CBM32.hmm,6.30E-11,,contig-125_132_28
_20634,GH35.hmm,2.10E-78,,contig-125_132_29
_20725,GH123.hmm,1.20E-204,,contig-125_133_26
_20738,GH76.hmm,4.20E-91,,contig-125_133_39
_20767,GT2.hmm,1.60E-25,,contig-125_133_68
_20770,GH78.hmm,4.90E-175,,contig-125_133_71
_20790,GH78.hmm,4.90E-16,,contig-125_133_91
_20793,GH92.hmm,3.80E-147,,contig-125_133_94
_20795,GH38.hmm,1.30E-21,,contig-125_133_96
_20833,CE10.hmm,2.50E-49,,contig-125_134_37
_20900,CE4.hmm,6.20E-28,,contig-125_134_104
_20914,GH43_35.hmm,8.80E-93,,contig-125_134_118
_20940,GT14.hmm,4.30E-10,,contig-125_135_18
_20941,GT14.hmm,8.30E-17,,contig-125_135_19
_20942,GT2.hmm,2.40E-21,,contig-125_135_20
_20944,GT2.hmm,7.30E-37,,contig-125_135_22
_20945,GT4.hmm,2.40E-13,,contig-125_135_23
_20947,GT26.hmm,1.20E-51,,contig-125_135_25
_20957,GT2.hmm,1.10E-32,,contig-125_135_35
_20959,GT51.hmm,2.30E-51,,contig-125_135_37
_20964,GT2.hmm,3.40E-16,,contig-125_135_42
_20965,GT2.hmm,6.70E-32,,contig-125_135_43
_20980,GT41.hmm,2.30E-11,,contig-125_135_58
_21010,GH25.hmm,1.70E-51,,contig-125_135_88
_21022,GT4.hmm,2.70E-11,,contig-125_135_100
_21027,GT94.hmm,3.60E-10,,contig-125_135_105
_21035,GH2.hmm,4.10E-122,,contig-125_136_2
_21037,GH78.hmm,1.60E-170,,contig-125_136_4
_21038,CBM13.hmm,1.40E-16,,contig-125_136_5
_21050,GT41.hmm,8.10E-22,,contig-125_136_17
_21061,GT28.hmm,3.30E-45,,contig-125_136_28
_21125,GH30_5.hmm,9.30E-124,,contig-125_136_92
_21133,GT14.hmm,6.60E-45,,contig-125_136_100
_21141,GH84.hmm,2.80E-106,,contig-125_137_3
_21170,GT41.hmm,1.40E-12,,contig-125_137_32
_21178,GH13_28.hmm,4.00E-38,,contig-125_137_40
_21190,CE1.hmm,4.30E-11,,contig-125_137_52
_21244,CE10.hmm,2.40E-16,,contig-125_138_20
_21260,GT2.hmm,9.60E-28,,contig-125_138_36
_21261,GT2.hmm,1.80E-14,,contig-125_138_37
_21285,GH28.hmm,2.80E-06,,contig-125_138_61
_21292,GH92.hmm,5.20E-185,,contig-125_138_68
_21293,GH125.hmm,6.50E-182,,contig-125_138_69
_21294,GH2.hmm,9.60E-87,,contig-125_138_70
_21297,GH43_26.hmm,1.60E-47,,contig-125_138_73
_21303,GH76.hmm,7.00E-44,,contig-125_138_79
_21304,GH78.hmm,1.10E-139,,contig-125_138_80
_21308,GH3.hmm,6.10E-70,,contig-125_138_84
_21340,GT35.hmm,3.90E-129,,contig-125_139_28
_21341,GT3.hmm,1.80E-193,,contig-125_139_29
_21365,CE10.hmm,4.30E-36,,contig-125_139_53
_21366,GH25.hmm,8.60E-49,,contig-125_139_54
_21368,GT41.hmm,8.10E-06,,contig-125_139_56
_21370,GT41.hmm,1.50E-12,,contig-125_139_58
_21387,GH73.hmm,1.20E-34,,contig-125_139_75
_21411,GH43_5.hmm,5.30E-105,,contig-125_139_99
_21414,GT41.hmm,5.20E-09,,contig-125_139_102
_21427,GH25.hmm,4.80E-42,,contig-125_140_9
_21436,CE1.hmm,4.00E-15,,contig-125_140_18
_21504,GH57.hmm,2.10E-57,,contig-125_140_86
_21505,GT4.hmm,1.10E-36,,contig-125_140_87
_21506,GH133.hmm,5.40E-89,,contig-125_140_88
_21597,GH13_13.hmm,1.20E-56,,contig-125_141_79
_21613,GH3.hmm,7.50E-57,,contig-125_141_95
_21615,GT2.hmm,8.40E-27,,contig-125_141_97
_21627,GH13_8.hmm,3.20E-110,,contig-125_141_109
_21642,GH67.hmm,1.20E-240,,contig-125_142_4
_21645,GH43_1.hmm,5.30E-153,,contig-125_142_7
_21646,GH10.hmm,4.90E-99,,contig-125_142_8
_21648,GH35.hmm,2.60E-29,,contig-125_142_10
_21649,GH10.hmm,4.30E-68,,contig-125_142_11
_21664,GT41.hmm,4.10E-16,,contig-125_142_26
_21678,GT2.hmm,2.20E-20,,contig-125_142_40
_21725,GT2.hmm,8.50E-23,,contig-125_142_87
_21765,GT41.hmm,7.00E-06,,contig-125_143_33
_21769,PL22.hmm,1.00E-26,,contig-125_143_37
_21823,CE1.hmm,1.40E-55,,contig-125_143_91
_21824,GH97.hmm,3.20E-171,,contig-125_143_92
_21825,GH31.hmm,8.10E-141,,contig-125_143_93
_21826,GH43_10.hmm,1.10E-93,,contig-125_143_94
_21827,GH127.hmm,1.30E-36,,contig-125_143_95
_21858,CE7.hmm,3.90E-09,,contig-125_143_126
_21870,CE4.hmm,1.60E-34,,contig-125_144_10
_21913,GT4.hmm,7.30E-12,,contig-125_144_53
_21914,GT4.hmm,1.20E-12,,contig-125_144_54
_21936,GH3.hmm,4.00E-74,,contig-125_144_76
_21942,CE3.hmm,5.80E-06,,contig-125_144_82
_21964,GH127.hmm,6.40E-202,,contig-125_144_104
_21988,GH78.hmm,8.10E-46,,contig-125_145_24
_21991,GH110.hmm,4.00E-53,,contig-125_145_27
_21992,GH110.hmm,1.50E-49,,contig-125_145_28
_22029,GH31.hmm,8.70E-84,,contig-125_145_65
_22042,CE1.hmm,1.10E-33,,contig-125_145_78
_22053,CE6.hmm,4.90E-08,,contig-125_145_89
_22100,AA3_1.hmm,2.40E-06,,contig-125_146_29
_22104,GH2.hmm,2.00E-103,,contig-125_146_33
_22140,PL1_2.hmm,7.50E-44,,contig-125_146_69
_22166,GH43_33.hmm,3.50E-82,,contig-125_147_1
_22203,GT30.hmm,6.80E-49,,contig-125_147_38
_22211,CE7.hmm,2.00E-87,,contig-125_147_46
_22215,GT2.hmm,8.70E-22,,contig-125_147_50
_22223,GT41.hmm,2.50E-14,,contig-125_147_58
_22229,GH43_8.hmm,6.90E-130,,contig-125_147_64
_22292,GT41.hmm,7.50E-48,,contig-125_148_14
_22298,GH20.hmm,1.00E-118,,contig-125_148_20
_22299,GH92.hmm,2.60E-175,,contig-125_148_21
_22303,GH13_13.hmm,4.00E-66,,contig-125_148_25
_22322,AA3_1.hmm,3.80E-07,,contig-125_148_44
_22345,CE10.hmm,7.80E-17,,contig-125_148_67
_22399,GH32.hmm,2.30E-101,,contig-125_149_20
_22400,GH91.hmm,8.00E-195,,contig-125_149_21
_22436,GT5.hmm,1.10E-185,,contig-125_149_57
_22452,GH13_4.hmm,2.20E-171,,contig-125_149_73
_22466,GT2.hmm,1.20E-26,,contig-125_149_87
_22529,GH133.hmm,1.50E-74,,contig-125_150_41
_22530,GT4.hmm,5.10E-37,,contig-125_150_42
_22531,GH57.hmm,6.80E-54,,contig-125_150_43
_22561,CBM32.hmm,2.60E-29,,contig-125_150_73
_22562,GH128.hmm,7.30E-56,,contig-125_150_74
_22563,GH3.hmm,4.50E-71,,contig-125_150_75
_22564,GH16.hmm,1.50E-39,,contig-125_150_76
_22577,GT5.hmm,3.00E-34,,contig-125_150_89
_22587,GH39.hmm,2.20E-13,,contig-125_151_3
_22613,GT28.hmm,3.30E-26,,contig-125_151_29
_22614,GT2.hmm,1.70E-30,,contig-125_151_30
_22620,GT41.hmm,4.10E-15,,contig-125_151_36
_22682,GH73.hmm,5.60E-13,,contig-125_151_98
_22711,GH31.hmm,5.40E-128,,contig-125_152_5
_22717,GH3.hmm,1.30E-55,,contig-125_152_11
_22718,CE10.hmm,5.10E-25,,contig-125_152_12
_22729,GH42.hmm,5.30E-162,,contig-125_152_23
_22730,GH43_12.hmm,3.60E-104,,contig-125_152_24
_22741,CE6.hmm,2.90E-12,,contig-125_152_35
_22756,GH3.hmm,4.40E-65,,contig-125_152_50
_22764,GH127.hmm,9.90E-30,,contig-125_152_58
_22794,GH13_20.hmm,2.20E-72,,contig-125_152_88
_22822,CE10.hmm,5.90E-09,,contig-125_153_21
_22825,GT4.hmm,1.50E-39,,contig-125_153_24
_22828,GT26.hmm,3.30E-34,,contig-125_153_27
_22838,GT41.hmm,4.20E-23,,contig-125_153_37
_22845,GT2.hmm,4.30E-30,,contig-125_153_44
_22846,CE9.hmm,1.10E-12,,contig-125_153_45
_22875,GT2.hmm,1.50E-32,,contig-125_153_74
_22916,CE12.hmm,6.20E-06,,contig-125_154_10
_22919,CE15.hmm,1.60E-06,,contig-125_154_13
_22921,GH28.hmm,5.10E-88,,contig-125_154_15
_22922,PL1_2.hmm,9.70E-67,,contig-125_154_16
_22923,CE8.hmm,1.50E-88,,contig-125_154_17
_22925,GH105.hmm,2.50E-108,,contig-125_154_19
_22928,PL6_1.hmm,3.70E-06,,contig-125_154_22
_22962,GH13_36.hmm,5.60E-96,,contig-125_154_56
_22963,GH13.hmm,2.00E-53,,contig-125_154_57
_22964,GH13.hmm,4.30E-58,,contig-125_154_58
_22965,GH13.hmm,1.60E-50,,contig-125_154_59
_22966,GH13.hmm,2.30E-58,,contig-125_154_60
_22989,PL5.hmm,2.10E-07,,contig-125_154_83
_23048,AA3_1.hmm,6.00E-09,,contig-125_155_55
_23049,GH73.hmm,9.00E-36,,contig-125_155_56
_23054,AA3.hmm,4.00E-06,,contig-125_155_61
_23169,CBM50.hmm,5.70E-32,,contig-125_156_61
_23177,PL22.hmm,3.00E-19,,contig-125_156_69
_23206,GT2.hmm,3.80E-32,,contig-125_156_98
_23208,GT4.hmm,9.70E-19,,contig-125_156_100
_23209,CE4.hmm,8.40E-24,,contig-125_156_101
_23211,GT4.hmm,8.90E-19,,contig-125_156_103
_23212,GT2.hmm,6.30E-25,,contig-125_156_104
_23251,GH36.hmm,6.40E-98,,contig-125_157_38
_23253,GH125.hmm,2.30E-160,,contig-125_157_40
_23254,GH38.hmm,1.40E-88,,contig-125_157_41
_23263,GH2.hmm,2.20E-97,,contig-125_157_50
_23275,GH94.hmm,1.00E-243,,contig-125_157_62
_23276,GH94.hmm,7.10E-150,,contig-125_157_63
_23280,GH3.hmm,1.20E-62,,contig-125_157_67
_23309,CE9.hmm,3.10E-17,,contig-125_157_96
_23339,AA5.hmm,1.30E-08,,contig-125_158_25
_23347,GH28.hmm,1.30E-44,,contig-125_158_33
_23349,GH105.hmm,2.20E-63,,contig-125_158_35
_23350,GH2.hmm,5.50E-74,,contig-125_158_36
_23351,CE12.hmm,2.70E-70,,contig-125_158_37
_23352,GH51.hmm,6.20E-103,,contig-125_158_38
_23359,GH13_13.hmm,1.00E-64,,contig-125_158_45
_23360,GH77.hmm,2.80E-148,,contig-125_158_46
_23361,GT2.hmm,1.30E-18,,contig-125_158_47
_23363,GT83.hmm,3.90E-69,,contig-125_158_49
_23369,GT41.hmm,1.80E-36,,contig-125_158_55
_23412,GH51.hmm,8.00E-140,,contig-125_159_5
_23414,GH28.hmm,5.60E-06,,contig-125_159_7
_23451,GT2.hmm,3.80E-25,,contig-125_159_44
_23452,GT2.hmm,4.70E-26,,contig-125_159_45
_23454,GT2.hmm,3.00E-21,,contig-125_159_47
_23455,GT2.hmm,8.80E-33,,contig-125_159_48
_23456,GT2.hmm,5.70E-30,,contig-125_159_49
_23458,GT2.hmm,1.20E-28,,contig-125_159_51
_23460,GT4.hmm,1.40E-13,,contig-125_159_53
_23464,GT2.hmm,1.40E-07,,contig-125_159_57
_23465,GT32.hmm,1.70E-26,,contig-125_159_58
_23468,GT4.hmm,1.60E-27,,contig-125_159_61
_23471,GT26.hmm,1.10E-56,,contig-125_159_64
_23474,AA3.hmm,5.40E-07,,contig-125_159_67
_23501,GH43_12.hmm,3.20E-124,,contig-125_159_94
_23525,GT2.hmm,1.40E-30,,contig-125_160_16
_23527,GT23.hmm,2.40E-08,,contig-125_160_18
_23528,GT32.hmm,2.20E-18,,contig-125_160_19
_23530,GT23.hmm,9.70E-07,,contig-125_160_21
_23562,CE7.hmm,4.70E-06,,contig-125_160_53
_23638,GT51.hmm,3.30E-61,,contig-125_161_18
_23642,GT28.hmm,7.70E-40,,contig-125_161_22
_23658,GT2.hmm,7.80E-26,,contig-125_161_38
_23661,GH99.hmm,1.70E-12,,contig-125_161_41
_23665,GT2.hmm,3.30E-29,,contig-125_161_45
_23725,AA6.hmm,7.60E-07,,contig-125_161_105
_23728,CE3.hmm,5.40E-22,,contig-125_162_1
_23739,GT4.hmm,6.90E-26,,contig-125_162_12
_23742,GH84.hmm,8.90E-102,,contig-125_162_15
_23743,GH84.hmm,7.20E-93,,contig-125_162_16
_23745,CE4.hmm,2.90E-27,,contig-125_162_18
_23749,GH76.hmm,7.40E-07,,contig-125_162_22
_23750,CE3.hmm,1.20E-14,,contig-125_162_23
_23785,GH89.hmm,1.00E-187,,contig-125_162_58
_23788,CBM13.hmm,1.30E-07,,contig-125_162_61
_23795,AA6.hmm,1.60E-06,,contig-125_162_68
_23806,GT4.hmm,8.50E-34,,contig-125_162_79
_23819,GH18.hmm,6.40E-44,,contig-125_163_10
_23847,GH43_4.hmm,1.80E-78,,contig-125_163_38
_23854,GT51.hmm,1.60E-64,,contig-125_163_45
_23871,CBM37.hmm,1.00E-06,,contig-125_163_62
_23888,GH13_9.hmm,5.50E-140,,contig-125_163_79
_23897,GH76.hmm,2.00E-13,,contig-125_163_88
_23935,AA3_1.hmm,1.10E-07,,contig-125_164_25
_23944,GT2.hmm,9.50E-27,,contig-125_164_34
_24018,CBM9.hmm,2.70E-40,,contig-125_165_12
_24020,GT30.hmm,1.20E-49,,contig-125_165_14
_24043,GT41.hmm,2.10E-13,,contig-125_165_37
_24064,GH92.hmm,2.80E-130,,contig-125_165_58
_24070,GH3.hmm,2.60E-58,,contig-125_165_64
_24098,GH115.hmm,5.10E-269,,contig-125_166_6
_24125,CE10.hmm,7.40E-28,,contig-125_166_33
_24127,GT2.hmm,1.60E-21,,contig-125_166_35
_24154,AA6.hmm,6.50E-07,,contig-125_166_62
_24155,GH43_19.hmm,8.80E-83,,contig-125_166_63
_24158,CE7.hmm,1.50E-12,,contig-125_166_66
_24185,GT2.hmm,4.10E-17,,contig-125_166_93
_24219,GH109.hmm,1.80E-16,,contig-125_167_30
_24227,GH97.hmm,5.50E-133,,contig-125_167_38
_24228,GH31.hmm,7.50E-122,,contig-125_167_39
_24229,GH98.hmm,1.50E-86,,contig-125_167_40
_24230,GH43_35.hmm,1.40E-90,,contig-125_167_41
_24231,GH43_12.hmm,4.90E-111,,contig-125_167_42
_24232,GH2.hmm,4.30E-119,,contig-125_167_43
_24233,GH115.hmm,6.80E-271,,contig-125_167_44
_24234,GH30_8.hmm,9.10E-56,,contig-125_167_45
_24235,GH97.hmm,6.00E-167,,contig-125_167_46
_24236,GH43_29.hmm,5.40E-84,,contig-125_167_47
_24237,GH127.hmm,1.20E-41,,contig-125_167_48
_24238,GH115.hmm,1.80E-253,,contig-125_167_49
_24239,GH95.hmm,1.70E-303,,contig-125_167_50
_24240,CE1.hmm,1.40E-23,,contig-125_167_51
_24241,CE6.hmm,1.50E-33,,contig-125_167_52
_24242,GH43_10.hmm,1.40E-104,,contig-125_167_53
_24243,GH43_10.hmm,1.70E-71,,contig-125_167_54
_24247,CE6.hmm,4.30E-11,,contig-125_167_58
_24257,GH67.hmm,5.60E-258,,contig-125_167_68
_24258,GH43_1.hmm,4.50E-162,,contig-125_167_69
_24259,GH10.hmm,8.40E-104,,contig-125_167_70
_24284,GT2.hmm,6.90E-29,,contig-125_168_23
_24294,GH28.hmm,3.70E-42,,contig-125_168_33
_24297,GH109.hmm,1.60E-06,,contig-125_168_36
_24324,AA6.hmm,2.80E-08,,contig-125_168_63
_24334,GH51.hmm,2.80E-145,,contig-125_168_73
_24342,GH88.hmm,4.00E-120,,contig-125_168_81
_24344,GH43_10.hmm,4.40E-79,,contig-125_168_83
_24420,GT28.hmm,6.40E-49,,contig-125_169_62
_24422,CBM50.hmm,2.40E-21,,contig-125_169_64
_24445,GT4.hmm,2.30E-22,,contig-125_169_87
_24446,GT4.hmm,1.00E-11,,contig-125_169_88
_24457,GH97.hmm,6.10E-17,,contig-125_170_10
_24458,GH43_19.hmm,4.80E-41,,contig-125_170_11
_24459,GH35.hmm,4.80E-118,,contig-125_170_12
_24485,GH92.hmm,1.80E-12,,contig-125_170_38
_24487,GH76.hmm,8.30E-11,,contig-125_170_40
_24488,GH125.hmm,6.10E-187,,contig-125_170_41
_24496,GH30_6.hmm,1.70E-122,,contig-125_170_49
_24497,GH130.hmm,4.80E-88,,contig-125_170_50
_24505,CBM62.hmm,2.70E-20,,contig-125_170_58
_24508,GH37.hmm,3.20E-84,,contig-125_170_61
_24509,GH78.hmm,4.90E-160,,contig-125_170_62
_24510,GH97.hmm,2.60E-227,,contig-125_170_63
_24511,CBM67.hmm,5.80E-11,,contig-125_170_64
_24512,GH101.hmm,3.70E-16,,contig-125_170_65
_24513,GH78.hmm,7.90E-13,,contig-125_170_66
_24527,PL8_3.hmm,2.30E-101,,contig-125_170_80
_24529,GT2.hmm,4.50E-21,,contig-125_170_82
_24538,GT2.hmm,3.80E-13,,contig-125_171_2
_24541,GT4.hmm,6.60E-24,,contig-125_171_5
_24542,GT2.hmm,5.60E-24,,contig-125_171_6
_24543,GT2.hmm,1.30E-15,,contig-125_171_7
_24554,GT41.hmm,7.10E-18,,contig-125_171_18
_24557,GT2.hmm,1.20E-15,,contig-125_171_21
_24569,GH25.hmm,1.80E-54,,contig-125_171_33
_24591,GH2.hmm,6.80E-211,,contig-125_171_55
_24613,GT51.hmm,1.70E-59,,contig-125_171_77
_24617,GH51.hmm,1.30E-94,,contig-125_171_81
_24655,GH102.hmm,2.60E-23,,contig-125_172_31
_24677,CE11.hmm,3.40E-71,,contig-125_172_53
_24710,GT41.hmm,3.20E-08,,contig-125_172_86
_24738,GT2.hmm,2.20E-18,,contig-125_173_5
_24747,GH28.hmm,1.40E-76,,contig-125_173_14
_24756,GH94.hmm,6.70E-295,,contig-125_173_23
_24836,CBM51.hmm,5.60E-31,,contig-125_174_10
_24957,GT51.hmm,4.70E-63,,contig-125_175_11
_24979,GH18.hmm,4.80E-37,,contig-125_175_33
_24984,GT2.hmm,5.50E-26,,contig-125_175_38
_24985,AA3.hmm,8.30E-07,,contig-125_175_39
_25060,AA6.hmm,2.40E-07,,contig-125_176_2
_25091,GH20.hmm,3.70E-117,,contig-125_176_33
_25106,GT14.hmm,8.80E-53,,contig-125_176_48
_25115,CE9.hmm,7.80E-09,,contig-125_176_57
_25127,GH125.hmm,2.00E-183,,contig-125_176_69
_25224,GH77.hmm,4.30E-159,,contig-125_177_67
_25228,GT27.hmm,1.20E-20,,contig-125_177_71
_25235,GH109.hmm,1.30E-13,,contig-125_177_78
_25236,GH109.hmm,3.60E-09,,contig-125_177_79
_25246,GH109.hmm,1.60E-13,,contig-125_178_3
_25252,GT19.hmm,7.70E-112,,contig-125_178_9
_25263,GH95.hmm,8.30E-14,,contig-125_178_20
